code_PAM250_GO_-6_GE_-0.5,sp_match_count,sp_match_count_norm,sp_mismatch_count,sp_mismatch_count_norm,sp_go,sp_go_norm,sp_ge,sp_ge_norm,sp_match_PAM250,sp_match_norm_PAM250,sp_mismatch_PAM250,sp_mismatch_norm_PAM250,sp_PAM250_GO_-6_GE_-0.5,sp_norm_PAM250_GO_-6_GE_-0.5
'PRANK_b1#0004_hhH_tree_20_OP_0.1825262028599538_Split_4.fasta', 30165.0, 0.048, 22553, 0.036, 9638, 0.015, 116485, 0.186, 154653.0, 0.247, 3201, 0.005, 41783.5, 0.067
'PRANK_b1#0004_hhH_tree_2_OP_0.0971126692608415_Split_4.fasta', 30174.0, 0.045, 25136, 0.038, 8941, 0.013, 111301, 0.166, 153167.0, 0.229, 337, 0.001, 44207.5, 0.066
'PRANK_b1#0004_hhT_tree_20_OP_0.1825262028599538_Split_4.fasta', 30151.0, 0.048, 23021, 0.036, 8344, 0.013, 115577, 0.182, 153691.0, 0.243, 2757, 0.004, 48595.5, 0.077
'PRANK_b1#0004_hhT_tree_2_OP_0.0971126692608415_Split_4.fasta', 27330.0, 0.043, 24858, 0.039, 9761, 0.016, 117545, 0.187, 139084.0, 0.221, -1360, -0.002, 20385.5, 0.032
'PRANK_b1#0004_htH_tree_20_OP_0.1825262028599538_Split_4.fasta', 30141.0, 0.048, 22752, 0.036, 9433, 0.015, 116135, 0.185, 154705.0, 0.247, 3226, 0.005, 43265.5, 0.069
'PRANK_b1#0004_htH_tree_2_OP_0.0971126692608415_Split_4.fasta', 30089.0, 0.045, 25122, 0.038, 8942, 0.013, 111499, 0.167, 153267.0, 0.229, 293, 0.0, 44158.5, 0.066
'PRANK_b1#0004_htT_tree_20_OP_0.1825262028599538_Split_4.fasta', 30119.0, 0.048, 23045, 0.036, 8334, 0.013, 115593, 0.183, 153403.0, 0.242, 2771, 0.004, 48373.5, 0.076
'PRANK_b1#0004_htT_tree_2_OP_0.0971126692608415_Split_4.fasta', 27321.0, 0.043, 24876, 0.04, 9774, 0.016, 117527, 0.187, 139020.0, 0.221, -1357, -0.002, 20255.5, 0.032
'PRANK_b1#0005_hhH_tree_67_OP_0.008476858088944328_Split_5.fasta', 31728.0, 0.058, 26579, 0.049, 5554, 0.01, 105307, 0.193, 164133.0, 0.301, -3660, -0.007, 74495.5, 0.137
'PRANK_b1#0005_hhT_tree_67_OP_0.008476858088944328_Split_5.fasta', 31123.0, 0.054, 25978, 0.045, 6011, 0.01, 107719, 0.186, 160758.0, 0.278, -3121, -0.005, 67711.5, 0.117
'PRANK_b1#0005_htH_tree_67_OP_0.008476858088944328_Split_5.fasta', 31728.0, 0.058, 26579, 0.049, 5557, 0.01, 105307, 0.193, 164133.0, 0.301, -3660, -0.007, 74477.5, 0.137
'PRANK_b1#0005_htT_tree_67_OP_0.008476858088944328_Split_5.fasta', 31125.0, 0.054, 25972, 0.045, 6016, 0.01, 107727, 0.186, 160764.0, 0.278, -3121, -0.005, 67683.5, 0.117
'PRANK_b1#0006_hhH_tree_90_OP_0.4673207261707267_Split_6.fasta', 30016.0, 0.046, 21102, 0.032, 13627, 0.021, 119685, 0.184, 157160.0, 0.242, 3529, 0.005, 19084.5, 0.029
'PRANK_b1#0006_hhT_tree_90_OP_0.4673207261707267_Split_6.fasta', 29912.0, 0.046, 21180, 0.033, 13777, 0.021, 119737, 0.184, 156879.0, 0.242, 3750, 0.006, 18098.5, 0.028
'PRANK_b1#0006_htH_tree_90_OP_0.4673207261707267_Split_6.fasta', 30059.0, 0.046, 21129, 0.032, 13629, 0.021, 119545, 0.184, 157402.0, 0.242, 3597, 0.006, 19452.5, 0.03
'PRANK_b1#0006_htT_tree_90_OP_0.4673207261707267_Split_6.fasta', 30059.0, 0.046, 21186, 0.033, 13661, 0.021, 119431, 0.184, 157315.0, 0.242, 3824, 0.006, 19457.5, 0.03
'PRANK_b1#0007_hhH_tree_41_OP_0.02098294888047958_Split_7.fasta', 28757.0, 0.047, 23828, 0.039, 4971, 0.008, 116751, 0.19, 145072.0, 0.236, -2155, -0.004, 54715.5, 0.089
'PRANK_b1#0007_hhT_tree_41_OP_0.02098294888047958_Split_7.fasta', 29009.0, 0.048, 24310, 0.04, 5970, 0.01, 115283, 0.189, 146065.0, 0.24, -1482, -0.002, 51121.5, 0.084
'PRANK_b1#0007_htH_tree_41_OP_0.02098294888047958_Split_7.fasta', 28757.0, 0.047, 23828, 0.039, 4971, 0.008, 116751, 0.19, 145072.0, 0.236, -2155, -0.004, 54715.5, 0.089
'PRANK_b1#0007_htT_tree_41_OP_0.02098294888047958_Split_7.fasta', 29009.0, 0.048, 24310, 0.04, 5970, 0.01, 115283, 0.189, 146065.0, 0.24, -1482, -0.002, 51121.5, 0.084
'PRANK_b1#0008_hhH_tree_15_OP_0.23700500204391878_Split_8.fasta', 29447.0, 0.044, 21301, 0.032, 12203, 0.018, 120425, 0.18, 150050.0, 0.224, 2169, 0.003, 18788.5, 0.028
'PRANK_b1#0008_hhT_tree_15_OP_0.23700500204391878_Split_8.fasta', 27624.0, 0.042, 22468, 0.034, 12670, 0.019, 121737, 0.184, 140409.0, 0.213, 1398, 0.002, 4918.5, 0.007
'PRANK_b1#0008_htH_tree_15_OP_0.23700500204391878_Split_8.fasta', 29459.0, 0.044, 21337, 0.032, 12610, 0.019, 120329, 0.181, 149894.0, 0.225, 2154, 0.003, 16223.5, 0.024
'PRANK_b1#0008_htT_tree_15_OP_0.23700500204391878_Split_8.fasta', 28567.0, 0.045, 24121, 0.038, 12794, 0.02, 116545, 0.185, 146454.0, 0.232, 2267, 0.004, 13684.5, 0.022
'PRANK_b1#0009_hhH_tree_29_OP_0.3263217068805121_Split_9.fasta', 28993.0, 0.044, 24492, 0.037, 13126, 0.02, 114951, 0.174, 147926.0, 0.224, 755, 0.001, 12449.5, 0.019
'PRANK_b1#0009_hhT_tree_29_OP_0.3263217068805121_Split_9.fasta', 28588.0, 0.042, 22854, 0.033, 13170, 0.019, 119037, 0.174, 146106.0, 0.213, 1413, 0.002, 8980.5, 0.013
'PRANK_b1#0009_htH_tree_29_OP_0.3263217068805121_Split_9.fasta', 28970.0, 0.044, 24516, 0.037, 13131, 0.02, 114949, 0.174, 147857.0, 0.224, 737, 0.001, 12333.5, 0.019
'PRANK_b1#0009_htT_tree_29_OP_0.3263217068805121_Split_9.fasta', 28596.0, 0.042, 22835, 0.033, 13244, 0.019, 119059, 0.174, 146148.0, 0.213, 1440, 0.002, 8594.5, 0.013
'PRANK_b1#0010_hhH_tree_55_OP_0.12131382649812672_Split_10.fasta', 31515.0, 0.055, 25574, 0.044, 9576, 0.017, 107743, 0.187, 161730.0, 0.281, 1750, 0.003, 52152.5, 0.091
'PRANK_b1#0010_hhH_tree_78_OP_0.2199134490774199_Split_10.fasta', 23395.0, 0.033, 18463, 0.026, 8857, 0.012, 138205, 0.193, 120028.0, 0.168, -1892, -0.003, -4108.5, -0.006
'PRANK_b1#0010_hhH_tree_93_OP_0.22235197408396468_Split_10.fasta', 32373.0, 0.056, 23828, 0.041, 8968, 0.015, 109519, 0.188, 167876.0, 0.288, 1892, 0.003, 61200.5, 0.105
'PRANK_b1#0010_hhT_tree_55_OP_0.12131382649812672_Split_10.fasta', 31578.0, 0.054, 25528, 0.044, 9637, 0.017, 107709, 0.186, 161987.0, 0.28, 1853, 0.003, 52163.5, 0.09
'PRANK_b1#0010_hhT_tree_78_OP_0.2199134490774199_Split_10.fasta', 23245.0, 0.032, 18646, 0.026, 9355, 0.013, 138139, 0.193, 118680.0, 0.166, -1989, -0.003, -8508.5, -0.012
'PRANK_b1#0010_hhT_tree_93_OP_0.22235197408396468_Split_10.fasta', 32383.0, 0.056, 23907, 0.041, 8967, 0.015, 109341, 0.189, 167929.0, 0.29, 1904, 0.003, 61360.5, 0.106
'PRANK_b1#0010_htH_tree_55_OP_0.12131382649812672_Split_10.fasta', 31515.0, 0.055, 25574, 0.044, 9581, 0.017, 107743, 0.187, 161730.0, 0.281, 1750, 0.003, 52122.5, 0.091
'PRANK_b1#0010_htH_tree_78_OP_0.2199134490774199_Split_10.fasta', 23342.0, 0.033, 18336, 0.026, 8814, 0.012, 138565, 0.194, 119857.0, 0.168, -1943, -0.003, -4252.5, -0.006
'PRANK_b1#0010_htH_tree_93_OP_0.22235197408396468_Split_10.fasta', 32373.0, 0.056, 23828, 0.041, 8984, 0.015, 109519, 0.188, 167876.0, 0.288, 1892, 0.003, 61104.5, 0.105
'PRANK_b1#0010_htT_tree_55_OP_0.12131382649812672_Split_10.fasta', 31565.0, 0.054, 25535, 0.044, 9644, 0.017, 107721, 0.186, 161909.0, 0.279, 1847, 0.003, 52031.5, 0.09
'PRANK_b1#0010_htT_tree_78_OP_0.2199134490774199_Split_10.fasta', 23245.0, 0.032, 18646, 0.026, 9357, 0.013, 138139, 0.193, 118680.0, 0.166, -1989, -0.003, -8520.5, -0.012
'PRANK_b1#0010_htT_tree_93_OP_0.22235197408396468_Split_10.fasta', 32425.0, 0.056, 23936, 0.041, 8933, 0.015, 109199, 0.189, 168114.0, 0.291, 1838, 0.003, 61754.5, 0.107
'PRANK_b1#0012_hhH_tree_39_OP_0.22687500454657905_Split_12.fasta', 33078.0, 0.059, 24718, 0.044, 9615, 0.017, 106329, 0.189, 169333.0, 0.301, 2057, 0.004, 60535.5, 0.108
'PRANK_b1#0012_hhH_tree_42_OP_0.0496315149686164_Split_12.fasta', 31286.0, 0.053, 24080, 0.041, 7538, 0.013, 111189, 0.189, 160246.0, 0.273, -113, -0.0, 59310.5, 0.101
'PRANK_b1#0012_hhT_tree_39_OP_0.22687500454657905_Split_12.fasta', 32970.0, 0.058, 24682, 0.043, 9479, 0.017, 106617, 0.187, 168696.0, 0.296, 1456, 0.003, 59969.5, 0.105
'PRANK_b1#0012_hhT_tree_42_OP_0.0496315149686164_Split_12.fasta', 31275.0, 0.053, 24575, 0.041, 6765, 0.011, 110221, 0.186, 160761.0, 0.271, -729, -0.001, 64331.5, 0.108
'PRANK_b1#0012_htH_tree_39_OP_0.22687500454657905_Split_12.fasta', 33053.0, 0.059, 24743, 0.044, 9615, 0.017, 106329, 0.189, 169183.0, 0.301, 2123, 0.004, 60451.5, 0.108
'PRANK_b1#0012_htH_tree_42_OP_0.0496315149686164_Split_12.fasta', 31306.0, 0.053, 24065, 0.041, 7567, 0.013, 111179, 0.189, 160370.0, 0.273, -202, -0.0, 59176.5, 0.101
'PRANK_b1#0012_htT_tree_39_OP_0.22687500454657905_Split_12.fasta', 32970.0, 0.058, 24682, 0.043, 9477, 0.017, 106617, 0.187, 168696.0, 0.296, 1456, 0.003, 59981.5, 0.105
'PRANK_b1#0012_htT_tree_42_OP_0.0496315149686164_Split_12.fasta', 31260.0, 0.053, 24596, 0.041, 6765, 0.011, 110209, 0.185, 160671.0, 0.27, -675, -0.001, 64301.5, 0.108
'PRANK_b1#0015_hhH_tree_18_OP_0.2024155938605975_Split_15.fasta', 32798.0, 0.059, 24232, 0.043, 10405, 0.019, 107861, 0.194, 166271.0, 0.298, 1547, 0.003, 51457.5, 0.092
'PRANK_b1#0015_hhT_tree_18_OP_0.2024155938605975_Split_15.fasta', 33008.0, 0.06, 24261, 0.044, 10175, 0.018, 107383, 0.195, 167085.0, 0.303, 1788, 0.003, 54131.5, 0.098
'PRANK_b1#0015_htH_tree_18_OP_0.2024155938605975_Split_15.fasta', 32825.0, 0.059, 24230, 0.043, 10380, 0.019, 107811, 0.193, 166351.0, 0.298, 1525, 0.003, 51690.5, 0.093
'PRANK_b1#0015_htT_tree_18_OP_0.2024155938605975_Split_15.fasta', 33008.0, 0.06, 24258, 0.044, 10179, 0.018, 107389, 0.195, 167085.0, 0.303, 1835, 0.003, 54151.5, 0.098
'PRANK_b1#0017_hhH_tree_25_OP_0.40331807202508463_Split_17.fasta', 31068.0, 0.049, 22702, 0.036, 12719, 0.02, 114381, 0.182, 160824.0, 0.255, 4170, 0.007, 31489.5, 0.05
'PRANK_b1#0017_hhT_tree_25_OP_0.40331807202508463_Split_17.fasta', 30768.0, 0.048, 22507, 0.035, 12435, 0.019, 115371, 0.178, 161002.0, 0.249, 3549, 0.005, 32255.5, 0.05
'PRANK_b1#0017_htH_tree_25_OP_0.40331807202508463_Split_17.fasta', 30552.0, 0.047, 22651, 0.035, 12362, 0.019, 115515, 0.178, 158204.0, 0.244, 3751, 0.006, 30025.5, 0.046
'PRANK_b1#0017_htT_tree_25_OP_0.40331807202508463_Split_17.fasta', 30719.0, 0.045, 22404, 0.033, 12429, 0.018, 115675, 0.171, 160718.0, 0.238, 3638, 0.005, 31944.5, 0.047
'PRANK_b1#0018_hhH_tree_75_OP_0.4799762788828158_Split_18.fasta', 30893.0, 0.046, 21568, 0.032, 12041, 0.018, 116999, 0.175, 159617.0, 0.238, 4685, 0.007, 33556.5, 0.05
'PRANK_b1#0018_hhT_tree_75_OP_0.4799762788828158_Split_18.fasta', 30777.0, 0.045, 21706, 0.032, 11656, 0.017, 116955, 0.172, 159189.0, 0.235, 4470, 0.007, 35245.5, 0.052
'PRANK_b1#0018_htH_tree_75_OP_0.4799762788828158_Split_18.fasta', 30738.0, 0.046, 21743, 0.032, 12097, 0.018, 116959, 0.174, 157448.0, 0.234, 4125, 0.006, 30511.5, 0.045
'PRANK_b1#0018_htT_tree_75_OP_0.4799762788828158_Split_18.fasta', 30662.0, 0.045, 21768, 0.032, 12081, 0.018, 117061, 0.17, 158806.0, 0.231, 4420, 0.006, 32209.5, 0.047
'PRANK_b1#0020_hhH_tree_32_OP_0.46510307915842913_Split_20.fasta', 27679.0, 0.039, 22707, 0.032, 12683, 0.018, 121149, 0.172, 141882.0, 0.201, 3305, 0.005, 8514.5, 0.012
'PRANK_b1#0020_hhH_tree_45_OP_0.34336798907063576_Split_20.fasta', 32861.0, 0.057, 24824, 0.043, 10427, 0.018, 106551, 0.184, 168163.0, 0.291, 2745, 0.005, 55070.5, 0.095
'PRANK_b1#0020_hhT_tree_32_OP_0.46510307915842913_Split_20.fasta', 27266.0, 0.039, 22136, 0.032, 12400, 0.018, 123117, 0.176, 139357.0, 0.199, 3368, 0.005, 6766.5, 0.01
'PRANK_b1#0020_hhT_tree_45_OP_0.34336798907063576_Split_20.fasta', 32266.0, 0.055, 24245, 0.042, 10660, 0.018, 108899, 0.187, 164395.0, 0.283, 2573, 0.004, 48558.5, 0.083
'PRANK_b1#0020_htH_tree_32_OP_0.46510307915842913_Split_20.fasta', 27621.0, 0.039, 22704, 0.032, 12990, 0.018, 121271, 0.17, 141692.0, 0.199, 2653, 0.004, 5769.5, 0.008
'PRANK_b1#0020_htH_tree_45_OP_0.34336798907063576_Split_20.fasta', 32862.0, 0.057, 24807, 0.043, 10439, 0.018, 106583, 0.184, 168165.0, 0.291, 2743, 0.005, 54982.5, 0.095
'PRANK_b1#0020_htT_tree_32_OP_0.46510307915842913_Split_20.fasta', 27342.0, 0.039, 22195, 0.032, 12358, 0.018, 122847, 0.175, 139666.0, 0.199, 3465, 0.005, 7559.5, 0.011
'PRANK_b1#0020_htT_tree_45_OP_0.34336798907063576_Split_20.fasta', 32028.0, 0.055, 24217, 0.042, 10884, 0.019, 109431, 0.188, 163919.0, 0.282, 2545, 0.004, 46444.5, 0.08
'PRANK_b1#0021_hhH_tree_72_OP_0.03379288926432422_Split_21.fasta', 30809.0, 0.049, 26300, 0.042, 7205, 0.012, 107703, 0.172, 159307.0, 0.255, -2279, -0.004, 59946.5, 0.096
'PRANK_b1#0021_hhT_tree_72_OP_0.03379288926432422_Split_21.fasta', 30926.0, 0.046, 25621, 0.038, 7383, 0.011, 108827, 0.162, 159615.0, 0.237, -244, -0.0, 60659.5, 0.09
'PRANK_b1#0021_htH_tree_72_OP_0.03379288926432422_Split_21.fasta', 30809.0, 0.049, 26300, 0.042, 7199, 0.012, 107703, 0.172, 159307.0, 0.255, -2279, -0.004, 59982.5, 0.096
'PRANK_b1#0021_htT_tree_72_OP_0.03379288926432422_Split_21.fasta', 30882.0, 0.046, 25669, 0.038, 7422, 0.011, 108819, 0.162, 159483.0, 0.237, -344, -0.001, 60197.5, 0.09
'PRANK_b1#0022_hhH_tree_82_OP_0.3028561213552523_Split_22.fasta', 29863.0, 0.04, 24919, 0.034, 10990, 0.015, 112357, 0.152, 153768.0, 0.207, 1774, 0.002, 33423.5, 0.045
'PRANK_b1#0022_hhH_tree_83_OP_0.37330283834351374_Split_22.fasta', 33684.0, 0.059, 24510, 0.043, 9398, 0.016, 105533, 0.185, 173865.0, 0.305, 1217, 0.002, 65927.5, 0.115
'PRANK_b1#0022_hhT_tree_82_OP_0.3028561213552523_Split_22.fasta', 29756.0, 0.043, 24645, 0.036, 11188, 0.016, 113119, 0.164, 152836.0, 0.222, 1745, 0.003, 30893.5, 0.045
'PRANK_b1#0022_hhT_tree_83_OP_0.37330283834351374_Split_22.fasta', 32323.0, 0.054, 24117, 0.04, 9066, 0.015, 109041, 0.181, 165514.0, 0.275, 1300, 0.002, 57897.5, 0.096
'PRANK_b1#0022_htH_tree_82_OP_0.3028561213552523_Split_22.fasta', 29915.0, 0.04, 24879, 0.034, 10928, 0.015, 112333, 0.152, 153924.0, 0.208, 1862, 0.003, 34051.5, 0.046
'PRANK_b1#0022_htH_tree_83_OP_0.37330283834351374_Split_22.fasta', 33664.0, 0.059, 24535, 0.043, 9348, 0.016, 105523, 0.185, 173769.0, 0.304, 1220, 0.002, 66139.5, 0.116
'PRANK_b1#0022_htT_tree_82_OP_0.3028561213552523_Split_22.fasta', 29786.0, 0.043, 24633, 0.036, 11193, 0.016, 113083, 0.164, 153106.0, 0.222, 1733, 0.003, 31139.5, 0.045
'PRANK_b1#0022_htT_tree_83_OP_0.37330283834351374_Split_22.fasta', 32369.0, 0.054, 24253, 0.041, 9041, 0.015, 108677, 0.183, 165818.0, 0.279, 1343, 0.002, 58576.5, 0.099
'PRANK_b1#0024_hhH_tree_12_OP_0.12503863659849623_Split_24.fasta', 29515.0, 0.051, 23675, 0.041, 9745, 0.017, 115541, 0.201, 151472.0, 0.264, -1281, -0.002, 33950.5, 0.059
'PRANK_b1#0024_hhH_tree_28_OP_0.026059464327883253_Split_24.fasta', 30655.0, 0.054, 26696, 0.047, 6500, 0.011, 107219, 0.189, 156106.0, 0.276, -2290, -0.004, 61206.5, 0.108
'PRANK_b1#0024_hhH_tree_34_OP_0.3871869419205337_Split_24.fasta', 33236.0, 0.055, 22698, 0.037, 11095, 0.018, 110053, 0.181, 170314.0, 0.281, 2615, 0.004, 51332.5, 0.085
'PRANK_b1#0024_hhH_tree_58_OP_0.4060880752132891_Split_24.fasta', 32491.0, 0.057, 21967, 0.039, 11661, 0.021, 113005, 0.199, 166905.0, 0.294, 3090, 0.005, 43526.5, 0.077
'PRANK_b1#0024_hhH_tree_65_OP_0.2277419037379937_Split_24.fasta', 29761.0, 0.054, 24849, 0.045, 13541, 0.025, 112701, 0.206, 153083.0, 0.28, -197, -0.0, 15289.5, 0.028
'PRANK_b1#0024_hhT_tree_12_OP_0.12503863659849623_Split_24.fasta', 29483.0, 0.051, 23689, 0.041, 9852, 0.017, 115577, 0.202, 151025.0, 0.263, -1227, -0.002, 32897.5, 0.057
'PRANK_b1#0024_hhT_tree_28_OP_0.026059464327883253_Split_24.fasta', 30912.0, 0.055, 26989, 0.048, 6743, 0.012, 106119, 0.19, 155941.0, 0.279, -2252, -0.004, 60171.5, 0.107
'PRANK_b1#0024_hhT_tree_34_OP_0.3871869419205337_Split_24.fasta', 32324.0, 0.051, 22545, 0.036, 10659, 0.017, 112183, 0.177, 166368.0, 0.263, 2792, 0.004, 49114.5, 0.078
'PRANK_b1#0024_hhT_tree_58_OP_0.4060880752132891_Split_24.fasta', 31725.0, 0.055, 21674, 0.038, 11278, 0.02, 115123, 0.2, 163257.0, 0.284, 4561, 0.008, 42588.5, 0.074
'PRANK_b1#0024_hhT_tree_65_OP_0.2277419037379937_Split_24.fasta', 29496.0, 0.05, 24600, 0.042, 12500, 0.021, 113729, 0.193, 152191.0, 0.258, 86, 0.0, 20412.5, 0.035
'PRANK_b1#0024_htH_tree_12_OP_0.12503863659849623_Split_24.fasta', 29502.0, 0.051, 23681, 0.041, 9752, 0.017, 115555, 0.201, 151394.0, 0.264, -1287, -0.002, 33817.5, 0.059
'PRANK_b1#0024_htH_tree_28_OP_0.026059464327883253_Split_24.fasta', 30655.0, 0.054, 26696, 0.047, 6500, 0.011, 107219, 0.189, 156106.0, 0.276, -2290, -0.004, 61206.5, 0.108
'PRANK_b1#0024_htH_tree_34_OP_0.3871869419205337_Split_24.fasta', 32900.0, 0.053, 22655, 0.037, 10761, 0.017, 110811, 0.18, 169117.0, 0.274, 2253, 0.004, 51398.5, 0.083
'PRANK_b1#0024_htH_tree_58_OP_0.4060880752132891_Split_24.fasta', 32717.0, 0.058, 22112, 0.039, 11435, 0.02, 112263, 0.198, 168301.0, 0.297, 3590, 0.006, 47149.5, 0.083
'PRANK_b1#0024_htH_tree_65_OP_0.2277419037379937_Split_24.fasta', 29752.0, 0.054, 24839, 0.045, 13528, 0.025, 112739, 0.206, 153043.0, 0.279, -269, -0.0, 15236.5, 0.028
'PRANK_b1#0024_htT_tree_12_OP_0.12503863659849623_Split_24.fasta', 29483.0, 0.051, 23689, 0.041, 9852, 0.017, 115577, 0.202, 151025.0, 0.263, -1227, -0.002, 32897.5, 0.057
'PRANK_b1#0024_htT_tree_28_OP_0.026059464327883253_Split_24.fasta', 30912.0, 0.055, 26989, 0.048, 6744, 0.012, 106119, 0.19, 155941.0, 0.279, -2252, -0.004, 60165.5, 0.107
'PRANK_b1#0024_htT_tree_34_OP_0.3871869419205337_Split_24.fasta', 32441.0, 0.052, 22691, 0.036, 10602, 0.017, 111657, 0.178, 166629.0, 0.266, 3111, 0.005, 50299.5, 0.08
'PRANK_b1#0024_htT_tree_58_OP_0.4060880752132891_Split_24.fasta', 31698.0, 0.055, 21708, 0.038, 11272, 0.02, 115109, 0.2, 163129.0, 0.283, 4534, 0.008, 42476.5, 0.074
'PRANK_b1#0024_htT_tree_65_OP_0.2277419037379937_Split_24.fasta', 29518.0, 0.05, 24576, 0.042, 12499, 0.021, 113733, 0.193, 152323.0, 0.258, 19, 0.0, 20481.5, 0.035
'PRANK_b1#0026_hhH_tree_87_OP_0.11403984600375927_Split_26.fasta', 29670.0, 0.047, 22929, 0.037, 8343, 0.013, 116723, 0.187, 152462.0, 0.244, -583, -0.001, 43459.5, 0.07
'PRANK_b1#0026_hhT_tree_87_OP_0.11403984600375927_Split_26.fasta', 29900.0, 0.042, 23286, 0.033, 6792, 0.01, 115549, 0.163, 152800.0, 0.215, -626, -0.001, 53647.5, 0.076
'PRANK_b1#0026_htH_tree_87_OP_0.11403984600375927_Split_26.fasta', 29669.0, 0.047, 22961, 0.037, 8317, 0.013, 116661, 0.187, 152513.0, 0.244, -591, -0.001, 43689.5, 0.07
'PRANK_b1#0026_htT_tree_87_OP_0.11403984600375927_Split_26.fasta', 29913.0, 0.042, 23274, 0.033, 6793, 0.01, 115547, 0.163, 152865.0, 0.216, -625, -0.001, 53708.5, 0.076
'PRANK_b1#0028_hhH_tree_70_OP_0.3490789034502281_Split_28.fasta', 26948.0, 0.038, 21960, 0.031, 11295, 0.016, 124105, 0.176, 140299.0, 0.199, 2752, 0.004, 13228.5, 0.019
'PRANK_b1#0028_hhT_tree_70_OP_0.3490789034502281_Split_28.fasta', 28182.0, 0.04, 21659, 0.031, 10867, 0.016, 122239, 0.175, 145970.0, 0.209, 560, 0.001, 20208.5, 0.029
'PRANK_b1#0028_htH_tree_70_OP_0.3490789034502281_Split_28.fasta', 29081.0, 0.042, 23189, 0.034, 10817, 0.016, 117381, 0.171, 149589.0, 0.218, 2306, 0.003, 28302.5, 0.041
'PRANK_b1#0028_htT_tree_70_OP_0.3490789034502281_Split_28.fasta', 29684.0, 0.043, 22628, 0.033, 10399, 0.015, 117297, 0.17, 152411.0, 0.221, 638, 0.001, 32006.5, 0.046
'PRANK_b1#0029_hhH_tree_1_OP_0.05363264786522631_Split_29.fasta', 24180.0, 0.036, 19656, 0.029, 8111, 0.012, 134249, 0.2, 126439.0, 0.188, 3403, 0.005, 14051.5, 0.021
'PRANK_b1#0029_hhH_tree_62_OP_0.09025347905865139_Split_29.fasta', 26903.0, 0.037, 21548, 0.03, 6631, 0.009, 125019, 0.174, 137061.0, 0.191, -1294, -0.002, 33471.5, 0.047
'PRANK_b1#0029_hhT_tree_1_OP_0.05363264786522631_Split_29.fasta', 24078.0, 0.035, 19509, 0.028, 8323, 0.012, 134747, 0.196, 125672.0, 0.183, 3717, 0.005, 12077.5, 0.018
'PRANK_b1#0029_hhT_tree_62_OP_0.09025347905865139_Split_29.fasta', 27603.0, 0.039, 21976, 0.031, 5995, 0.009, 122763, 0.175, 140001.0, 0.199, -794, -0.001, 41855.5, 0.06
'PRANK_b1#0029_htH_tree_1_OP_0.05363264786522631_Split_29.fasta', 24159.0, 0.036, 19635, 0.029, 8089, 0.012, 134333, 0.2, 126355.0, 0.188, 3361, 0.005, 14015.5, 0.021
'PRANK_b1#0029_htH_tree_62_OP_0.09025347905865139_Split_29.fasta', 26903.0, 0.037, 21548, 0.03, 6631, 0.009, 125019, 0.174, 137061.0, 0.191, -1294, -0.002, 33471.5, 0.047
'PRANK_b1#0029_htT_tree_1_OP_0.05363264786522631_Split_29.fasta', 24118.0, 0.035, 19513, 0.028, 8347, 0.012, 134659, 0.196, 125927.0, 0.183, 3744, 0.005, 12259.5, 0.018
'PRANK_b1#0029_htT_tree_62_OP_0.09025347905865139_Split_29.fasta', 27603.0, 0.039, 21976, 0.031, 5994, 0.009, 122763, 0.175, 140001.0, 0.199, -794, -0.001, 41861.5, 0.06
'PRANK_b1#0030_hhH_tree_68_OP_0.2161589229083642_Split_30.fasta', 31885.0, 0.053, 24855, 0.041, 8764, 0.015, 108441, 0.18, 164270.0, 0.273, 2010, 0.003, 59475.5, 0.099
'PRANK_b1#0030_hhT_tree_68_OP_0.2161589229083642_Split_30.fasta', 31959.0, 0.053, 25012, 0.042, 8842, 0.015, 107979, 0.181, 164392.0, 0.275, 2626, 0.004, 59976.5, 0.1
'PRANK_b1#0030_htH_tree_68_OP_0.2161589229083642_Split_30.fasta', 32004.0, 0.054, 25285, 0.042, 8300, 0.014, 107343, 0.18, 164876.0, 0.276, 2382, 0.004, 63786.5, 0.107
'PRANK_b1#0030_htT_tree_68_OP_0.2161589229083642_Split_30.fasta', 31931.0, 0.053, 25037, 0.042, 8847, 0.015, 107985, 0.181, 164308.0, 0.275, 2604, 0.004, 59837.5, 0.1
'PRANK_b1#0032_hhH_tree_17_OP_0.0883996370966601_Split_32.fasta', 24046.0, 0.037, 22663, 0.035, 9284, 0.014, 128503, 0.199, 124350.0, 0.192, 1704, 0.003, 6098.5, 0.009
'PRANK_b1#0032_hhH_tree_31_OP_0.2991272106085847_Split_32.fasta', 33787.0, 0.058, 24378, 0.042, 8185, 0.014, 105591, 0.182, 172583.0, 0.298, -385, -0.001, 70292.5, 0.121
'PRANK_b1#0032_hhH_tree_57_OP_0.01035969654869301_Split_32.fasta', 29827.0, 0.053, 28972, 0.051, 6346, 0.011, 104323, 0.185, 152801.0, 0.271, -4989, -0.009, 57574.5, 0.102
'PRANK_b1#0032_hhH_tree_74_OP_0.34003546929790274_Split_32.fasta', 32582.0, 0.054, 22575, 0.037, 9978, 0.017, 111607, 0.185, 166995.0, 0.277, 2231, 0.004, 53554.5, 0.089
'PRANK_b1#0032_hhH_tree_76_OP_0.3744455664317578_Split_32.fasta', 31046.0, 0.051, 22306, 0.036, 11729, 0.019, 115217, 0.188, 159012.0, 0.26, 1993, 0.003, 33022.5, 0.054
