code_PAM250_GO_-10_GE_-0.2,sp_match_count,sp_match_count_norm,sp_mismatch_count,sp_mismatch_count_norm,sp_go,sp_go_norm,sp_ge,sp_ge_norm,sp_match_PAM250,sp_match_norm_PAM250,sp_mismatch_PAM250,sp_mismatch_norm_PAM250,sp_PAM250_GO_-10_GE_-0.2,sp_norm_PAM250_GO_-10_GE_-0.2
'PRANK_b0#0133_htT_tree_51_OP_0.06036912928019017_Split_133.fasta', 199564.0, 0.06, 197123, 0.06, 21754, 0.007, 164346, 0.05, 1017237.0, 0.308, 66357, 0.02, 833184.8, 0.253
'PRANK_b0#0133_thH_tree_51_OP_0.06036912928019017_Split_133.fasta', 199547.0, 0.06, 196856, 0.06, 22389, 0.007, 164914, 0.05, 1017191.0, 0.308, 66612, 0.02, 826930.2, 0.251
'PRANK_b0#0133_ttH_tree_51_OP_0.06036912928019017_Split_133.fasta', 199494.0, 0.06, 197021, 0.06, 22272, 0.007, 164690, 0.05, 1016947.0, 0.308, 66439, 0.02, 827728.0, 0.251
'PRANK_b0#0134_hhH_tree_74_OP_0.10164582544762207_Split_134.fasta', 199129.0, 0.06, 193272, 0.058, 25733, 0.008, 172918, 0.052, 1015568.0, 0.306, 71016, 0.021, 794670.4, 0.239
'PRANK_b0#0134_htT_tree_74_OP_0.10164582544762207_Split_134.fasta', 199064.0, 0.06, 193576, 0.058, 25298, 0.008, 172440, 0.052, 1015254.0, 0.306, 71465, 0.022, 799251.0, 0.241
'PRANK_b0#0134_thT_tree_74_OP_0.10164582544762207_Split_134.fasta', 199069.0, 0.06, 193566, 0.058, 25290, 0.008, 172450, 0.052, 1015335.0, 0.306, 71474, 0.022, 799419.0, 0.241
'PRANK_b0#0134_ttH_tree_74_OP_0.10164582544762207_Split_134.fasta', 199132.0, 0.06, 193272, 0.058, 25748, 0.008, 172912, 0.052, 1015583.0, 0.306, 71013, 0.021, 794533.6, 0.239
'PRANK_b0#0135_hhH_tree_33_OP_0.3080112692508526_Split_135.fasta', 200657.0, 0.058, 184426, 0.053, 35515, 0.01, 187554, 0.054, 1021027.0, 0.294, 82988, 0.024, 711354.2, 0.205
'PRANK_b0#0135_hhT_tree_33_OP_0.3080112692508526_Split_135.fasta', 200744.0, 0.058, 185166, 0.053, 32755, 0.009, 185900, 0.053, 1022213.0, 0.293, 83570, 0.024, 741053.0, 0.213
'PRANK_b0#0135_hhT_tree_49_OP_0.4139658190699506_Split_135.fasta', 200180.0, 0.055, 180437, 0.05, 42002, 0.012, 196486, 0.054, 1021892.0, 0.282, 93133, 0.026, 655707.8, 0.181
'PRANK_b0#0135_htH_tree_33_OP_0.3080112692508526_Split_135.fasta', 200613.0, 0.058, 184144, 0.053, 33884, 0.01, 188206, 0.054, 1021654.0, 0.293, 83100, 0.024, 728272.8, 0.209
'PRANK_b0#0135_htH_tree_49_OP_0.4139658190699506_Split_135.fasta', 200069.0, 0.055, 181124, 0.05, 40860, 0.011, 195334, 0.054, 1021370.0, 0.282, 92732, 0.026, 666435.2, 0.184
'PRANK_b0#0135_htH_tree_89_OP_0.3834228012661432_Split_135.fasta', 200393.0, 0.056, 181436, 0.05, 42203, 0.012, 194062, 0.054, 1022656.0, 0.283, 89209, 0.025, 651022.6, 0.18
'PRANK_b0#0135_htT_tree_89_OP_0.3834228012661432_Split_135.fasta', 200882.0, 0.056, 179277, 0.05, 44430, 0.012, 197402, 0.055, 1024093.0, 0.285, 89147, 0.025, 629459.6, 0.175
'PRANK_b0#0135_thH_tree_49_OP_0.4139658190699506_Split_135.fasta', 200139.0, 0.055, 181061, 0.05, 40743, 0.011, 195320, 0.054, 1021672.0, 0.282, 92830, 0.026, 668008.0, 0.184
'PRANK_b0#0135_thT_tree_49_OP_0.4139658190699506_Split_135.fasta', 199719.0, 0.055, 180593, 0.05, 42231, 0.012, 197096, 0.054, 1019359.0, 0.281, 92776, 0.026, 650405.8, 0.179
'PRANK_b0#0135_thT_tree_89_OP_0.3834228012661432_Split_135.fasta', 200373.0, 0.056, 178677, 0.05, 46569, 0.013, 199620, 0.056, 1021364.0, 0.285, 88933, 0.025, 604683.0, 0.169
'PRANK_b0#0135_ttH_tree_33_OP_0.3080112692508526_Split_135.fasta', 200605.0, 0.058, 184196, 0.053, 33815, 0.01, 188118, 0.054, 1021559.0, 0.294, 82627, 0.024, 728412.4, 0.209
'PRANK_b0#0135_ttT_tree_89_OP_0.3834228012661432_Split_135.fasta', 200879.0, 0.056, 179281, 0.05, 44409, 0.012, 197400, 0.055, 1024087.0, 0.285, 89124, 0.025, 629641.0, 0.175
'PRANK_b1#0000_hhH_tree_53_OP_0.47852604537467147_Split_0.fasta', 198476.0, 0.053, 172739, 0.046, 49898, 0.013, 215290, 0.058, 1014301.0, 0.272, 88849, 0.024, 561112.0, 0.15
'PRANK_b1#0000_hhT_tree_53_OP_0.47852604537467147_Split_0.fasta', 198316.0, 0.053, 171762, 0.046, 51035, 0.014, 217564, 0.058, 1015425.0, 0.27, 85272, 0.023, 546834.2, 0.145
'PRANK_b1#0000_htH_tree_53_OP_0.47852604537467147_Split_0.fasta', 197896.0, 0.053, 172543, 0.046, 51335, 0.014, 216842, 0.058, 1013083.0, 0.271, 88876, 0.024, 545240.6, 0.146
'PRANK_b1#0000_htT_tree_53_OP_0.47852604537467147_Split_0.fasta', 198563.0, 0.052, 171721, 0.045, 51489, 0.014, 217152, 0.057, 1016235.0, 0.268, 85545, 0.023, 543459.6, 0.144
'PRANK_b1#0001_hhH_tree_8_OP_0.2276529131536924_Split_1.fasta', 198706.0, 0.058, 187022, 0.055, 34626, 0.01, 186264, 0.055, 1012367.0, 0.297, 73682, 0.022, 702536.2, 0.206
'PRANK_b1#0001_hhH_tree_97_OP_0.3824806079306679_Split_1.fasta', 199794.0, 0.055, 181741, 0.05, 40476, 0.011, 194650, 0.053, 1018966.0, 0.279, 91148, 0.025, 666424.0, 0.182
'PRANK_b1#0001_hhT_tree_8_OP_0.2276529131536924_Split_1.fasta', 198610.0, 0.059, 186325, 0.055, 35575, 0.011, 187850, 0.055, 1012025.0, 0.299, 74576, 0.022, 693281.0, 0.205
'PRANK_b1#0001_hhT_tree_97_OP_0.3824806079306679_Split_1.fasta', 199819.0, 0.055, 181762, 0.05, 40376, 0.011, 194558, 0.053, 1019034.0, 0.279, 91100, 0.025, 667462.4, 0.183
'PRANK_b1#0001_htH_tree_8_OP_0.2276529131536924_Split_1.fasta', 198594.0, 0.059, 186099, 0.055, 36103, 0.011, 188334, 0.056, 1012023.0, 0.299, 74012, 0.022, 687338.2, 0.203
'PRANK_b1#0001_htH_tree_97_OP_0.3824806079306679_Split_1.fasta', 199815.0, 0.055, 181742, 0.05, 40434, 0.011, 194606, 0.053, 1019023.0, 0.279, 91135, 0.025, 666896.8, 0.182
'PRANK_b1#0001_htT_tree_8_OP_0.2276529131536924_Split_1.fasta', 198639.0, 0.058, 186912, 0.055, 34420, 0.01, 186618, 0.055, 1012144.0, 0.297, 74737, 0.022, 705357.4, 0.207
'PRANK_b1#0001_htT_tree_97_OP_0.3824806079306679_Split_1.fasta', 199820.0, 0.055, 181765, 0.05, 40376, 0.011, 194550, 0.053, 1019036.0, 0.279, 91103, 0.025, 667469.0, 0.183
'PRANK_b1#0002_hhH_tree_25_OP_0.25335942582204757_Split_2.fasta', 200508.0, 0.057, 189142, 0.054, 32324, 0.009, 178420, 0.051, 1022591.0, 0.291, 79982, 0.023, 743649.0, 0.212
'PRANK_b1#0002_hhT_tree_25_OP_0.25335942582204757_Split_2.fasta', 200455.0, 0.057, 189061, 0.054, 32469, 0.009, 178688, 0.051, 1022511.0, 0.291, 81422, 0.023, 743505.4, 0.212
'PRANK_b1#0002_htH_tree_25_OP_0.25335942582204757_Split_2.fasta', 201520.0, 0.057, 188955, 0.054, 30744, 0.009, 176770, 0.05, 1029020.0, 0.292, 81586, 0.023, 767812.0, 0.218
'PRANK_b1#0002_htT_tree_25_OP_0.25335942582204757_Split_2.fasta', 201721.0, 0.057, 189061, 0.054, 30427, 0.009, 176156, 0.05, 1029858.0, 0.293, 79994, 0.023, 770350.8, 0.219
'PRANK_b1#0003_hhH_tree_48_OP_0.3083909011181323_Split_3.fasta', 200761.0, 0.059, 184767, 0.054, 37676, 0.011, 186664, 0.055, 1025614.0, 0.3, 80897, 0.024, 692418.2, 0.202
'PRANK_b1#0003_hhT_tree_48_OP_0.3083909011181323_Split_3.fasta', 200508.0, 0.059, 185633, 0.055, 35991, 0.011, 185438, 0.054, 1023996.0, 0.301, 80668, 0.024, 707666.4, 0.208
'PRANK_b1#0003_htH_tree_48_OP_0.3083909011181323_Split_3.fasta', 200454.0, 0.059, 184727, 0.054, 37671, 0.011, 187358, 0.055, 1023772.0, 0.299, 80878, 0.024, 690468.4, 0.202
'PRANK_b1#0003_htT_tree_48_OP_0.3083909011181323_Split_3.fasta', 200478.0, 0.059, 185665, 0.055, 35993, 0.011, 185434, 0.054, 1023870.0, 0.301, 80697, 0.024, 707550.2, 0.208
'PRANK_b1#0005_hhH_tree_65_OP_0.4947287218713613_Split_5.fasta', 197278.0, 0.051, 168507, 0.044, 54119, 0.014, 226150, 0.059, 1009296.0, 0.263, 87110, 0.023, 509986.0, 0.133
'PRANK_b1#0005_hhT_tree_65_OP_0.4947287218713613_Split_5.fasta', 196088.0, 0.051, 168232, 0.044, 54970, 0.014, 229080, 0.06, 1002224.0, 0.262, 86485, 0.023, 493193.0, 0.129
'PRANK_b1#0005_htH_tree_65_OP_0.4947287218713613_Split_5.fasta', 197269.0, 0.051, 169638, 0.044, 52037, 0.014, 223906, 0.058, 1009123.0, 0.262, 86387, 0.022, 530358.8, 0.138
'PRANK_b1#0005_htT_tree_65_OP_0.4947287218713613_Split_5.fasta', 196076.0, 0.051, 168359, 0.044, 54899, 0.014, 228850, 0.06, 1002149.0, 0.261, 86246, 0.023, 493635.0, 0.129
'PRANK_b1#0008_hhH_tree_16_OP_0.443197383444649_Split_8.fasta', 198654.0, 0.052, 172024, 0.045, 50307, 0.013, 216364, 0.057, 1016871.0, 0.267, 93577, 0.025, 564105.2, 0.148
'PRANK_b1#0008_hhT_tree_16_OP_0.443197383444649_Split_8.fasta', 197358.0, 0.052, 170662, 0.045, 47849, 0.013, 221680, 0.059, 1008245.0, 0.266, 87709, 0.023, 573128.0, 0.151
'PRANK_b1#0008_htH_tree_16_OP_0.443197383444649_Split_8.fasta', 198649.0, 0.052, 172091, 0.045, 50189, 0.013, 216240, 0.057, 1016841.0, 0.267, 93417, 0.025, 565120.0, 0.148
'PRANK_b1#0008_htT_tree_16_OP_0.443197383444649_Split_8.fasta', 197367.0, 0.052, 171137, 0.045, 47008, 0.012, 220712, 0.058, 1008309.0, 0.267, 87114, 0.023, 581200.6, 0.154
'PRANK_b1#0009_hhH_tree_3_OP_0.0031219824369998483_Split_9.fasta', 196836.0, 0.063, 205948, 0.066, 18874, 0.006, 152152, 0.048, 1002635.0, 0.319, 54569, 0.017, 838033.6, 0.267
'PRANK_b1#0009_hhT_tree_3_OP_0.0031219824369998483_Split_9.fasta', 196577.0, 0.063, 204868, 0.065, 21028, 0.007, 154830, 0.049, 1001312.0, 0.32, 53871, 0.017, 813937.0, 0.26
'PRANK_b1#0009_htH_tree_3_OP_0.0031219824369998483_Split_9.fasta', 196836.0, 0.063, 205946, 0.066, 18942, 0.006, 152156, 0.048, 1002635.0, 0.319, 54393, 0.017, 837176.8, 0.266
'PRANK_b1#0009_htT_tree_3_OP_0.0031219824369998483_Split_9.fasta', 196569.0, 0.063, 204879, 0.065, 21039, 0.007, 154824, 0.049, 1001216.0, 0.32, 53857, 0.017, 813718.2, 0.26
'PRANK_b1#0010_hhH_tree_11_OP_0.02501047234205872_Split_10.fasta', 196954.0, 0.06, 197245, 0.061, 22211, 0.007, 169322, 0.052, 1004049.0, 0.308, 64139, 0.02, 812213.6, 0.249
'PRANK_b1#0010_hhT_tree_11_OP_0.02501047234205872_Split_10.fasta', 197053.0, 0.06, 197145, 0.061, 22294, 0.007, 169324, 0.052, 1004567.0, 0.308, 64235, 0.02, 811997.2, 0.249
'PRANK_b1#0010_htH_tree_11_OP_0.02501047234205872_Split_10.fasta', 197000.0, 0.06, 197201, 0.061, 22210, 0.007, 169318, 0.052, 1004225.0, 0.308, 64234, 0.02, 812495.4, 0.249
'PRANK_b1#0010_htT_tree_11_OP_0.02501047234205872_Split_10.fasta', 197045.0, 0.06, 197154, 0.061, 22294, 0.007, 169322, 0.052, 1004471.0, 0.308, 64233, 0.02, 811899.6, 0.249
'PRANK_b1#0014_hhH_tree_80_OP_0.35530046303159746_Split_14.fasta', 197907.0, 0.057, 177890, 0.051, 44324, 0.013, 206126, 0.059, 1006306.0, 0.29, 81880, 0.024, 603720.8, 0.174
'PRANK_b1#0014_hhT_tree_80_OP_0.35530046303159746_Split_14.fasta', 198045.0, 0.058, 178237, 0.052, 43839, 0.013, 205156, 0.06, 1007228.0, 0.293, 81018, 0.024, 608824.8, 0.177
'PRANK_b1#0014_htH_tree_80_OP_0.35530046303159746_Split_14.fasta', 197764.0, 0.057, 178354, 0.052, 44045, 0.013, 205484, 0.059, 1005599.0, 0.29, 81757, 0.024, 605809.2, 0.175
'PRANK_b1#0014_htT_tree_80_OP_0.35530046303159746_Split_14.fasta', 198056.0, 0.057, 178254, 0.052, 43789, 0.013, 205100, 0.059, 1007306.0, 0.292, 81070, 0.024, 609466.0, 0.177
'PRANK_b1#0015_hhH_tree_86_OP_0.44032064231428447_Split_15.fasta', 198599.0, 0.055, 175949, 0.049, 47971, 0.013, 208624, 0.058, 1014006.0, 0.28, 91292, 0.025, 583863.2, 0.161
'PRANK_b1#0015_hhT_tree_86_OP_0.44032064231428447_Split_15.fasta', 198671.0, 0.055, 175408, 0.048, 48645, 0.013, 209562, 0.058, 1014637.0, 0.28, 92103, 0.025, 578377.6, 0.16
'PRANK_b1#0015_htH_tree_86_OP_0.44032064231428447_Split_15.fasta', 199137.0, 0.055, 175680, 0.049, 47092, 0.013, 208086, 0.057, 1016735.0, 0.281, 91696, 0.025, 595893.8, 0.165
'PRANK_b1#0015_htT_tree_86_OP_0.44032064231428447_Split_15.fasta', 198806.0, 0.055, 175256, 0.048, 48875, 0.013, 209596, 0.058, 1014993.0, 0.28, 92369, 0.025, 576692.8, 0.159
'PRANK_b1#0016_hhH_tree_0_OP_0.3299073333496402_Split_16.fasta', 201183.0, 0.057, 185463, 0.052, 35602, 0.01, 184428, 0.052, 1025524.0, 0.289, 81470, 0.023, 714088.4, 0.201
'PRANK_b1#0016_hhH_tree_19_OP_0.13446693817360728_Split_16.fasta', 200145.0, 0.062, 195084, 0.06, 26560, 0.008, 167262, 0.052, 1021291.0, 0.315, 68284, 0.021, 790522.6, 0.244
'PRANK_b1#0016_hhT_tree_0_OP_0.3299073333496402_Split_16.fasta', 201102.0, 0.057, 185653, 0.053, 34825, 0.01, 184210, 0.052, 1024265.0, 0.29, 83288, 0.024, 722461.0, 0.204
'PRANK_b1#0016_hhT_tree_19_OP_0.13446693817360728_Split_16.fasta', 200158.0, 0.062, 195074, 0.06, 26573, 0.008, 167256, 0.052, 1021394.0, 0.315, 68203, 0.021, 790415.8, 0.244
'PRANK_b1#0016_htH_tree_0_OP_0.3299073333496402_Split_16.fasta', 201063.0, 0.057, 185167, 0.052, 36505, 0.01, 185260, 0.052, 1024879.0, 0.289, 81806, 0.023, 704583.0, 0.198
'PRANK_b1#0016_htH_tree_19_OP_0.13446693817360728_Split_16.fasta', 200109.0, 0.062, 195119, 0.06, 26565, 0.008, 167264, 0.052, 1021153.0, 0.315, 68271, 0.021, 790321.2, 0.244
'PRANK_b1#0016_htT_tree_0_OP_0.3299073333496402_Split_16.fasta', 201060.0, 0.057, 185810, 0.053, 34644, 0.01, 183980, 0.052, 1024080.0, 0.29, 82997, 0.023, 723841.0, 0.205
'PRANK_b1#0016_htT_tree_19_OP_0.13446693817360728_Split_16.fasta', 200157.0, 0.062, 195072, 0.06, 26562, 0.008, 167262, 0.052, 1021271.0, 0.315, 68182, 0.021, 790380.6, 0.244
'PRANK_b1#0017_hhH_tree_54_OP_0.06703168554016747_Split_17.fasta', 199579.0, 0.065, 197225, 0.064, 22770, 0.007, 164112, 0.053, 1013924.0, 0.329, 68560, 0.022, 821961.6, 0.267
'PRANK_b1#0017_hhH_tree_85_OP_0.32499534956864934_Split_17.fasta', 199310.0, 0.056, 180712, 0.051, 38524, 0.011, 197676, 0.056, 1018947.0, 0.287, 83722, 0.024, 677893.8, 0.191
'PRANK_b1#0017_hhT_tree_54_OP_0.06703168554016747_Split_17.fasta', 199729.0, 0.065, 197422, 0.064, 22350, 0.007, 163418, 0.053, 1014983.0, 0.33, 68520, 0.022, 827319.4, 0.269
'PRANK_b1#0017_hhT_tree_85_OP_0.32499534956864934_Split_17.fasta', 199366.0, 0.056, 180893, 0.051, 38280, 0.011, 197202, 0.056, 1019167.0, 0.287, 83503, 0.024, 680429.6, 0.192
'PRANK_b1#0017_htH_tree_54_OP_0.06703168554016747_Split_17.fasta', 199636.0, 0.065, 197164, 0.064, 22769, 0.007, 164120, 0.053, 1014158.0, 0.329, 68636, 0.022, 822280.0, 0.267
'PRANK_b1#0017_htH_tree_85_OP_0.32499534956864934_Split_17.fasta', 199294.0, 0.056, 180843, 0.051, 38406, 0.011, 197446, 0.056, 1018857.0, 0.287, 83292, 0.023, 678599.8, 0.191
'PRANK_b1#0017_htT_tree_54_OP_0.06703168554016747_Split_17.fasta', 199710.0, 0.065, 197454, 0.064, 22356, 0.007, 163392, 0.053, 1014836.0, 0.33, 68549, 0.022, 827146.6, 0.269
'PRANK_b1#0017_htT_tree_85_OP_0.32499534956864934_Split_17.fasta', 199295.0, 0.056, 180966, 0.051, 38283, 0.011, 197198, 0.056, 1018929.0, 0.287, 83386, 0.023, 680045.4, 0.192
'PRANK_b1#0018_hhH_tree_82_OP_0.21176863445843802_Split_18.fasta', 198745.0, 0.057, 187318, 0.054, 34286, 0.01, 185594, 0.054, 1014571.0, 0.293, 78338, 0.023, 712930.2, 0.206
'PRANK_b1#0018_hhT_tree_82_OP_0.21176863445843802_Split_18.fasta', 198644.0, 0.057, 187219, 0.054, 34498, 0.01, 185994, 0.054, 1014031.0, 0.292, 78053, 0.022, 709905.2, 0.205
'PRANK_b1#0018_htH_tree_82_OP_0.21176863445843802_Split_18.fasta', 198758.0, 0.057, 187285, 0.054, 34176, 0.01, 185634, 0.053, 1014658.0, 0.292, 78342, 0.023, 714113.2, 0.206
'PRANK_b1#0018_htT_tree_82_OP_0.21176863445843802_Split_18.fasta', 198670.0, 0.057, 187364, 0.054, 34188, 0.01, 185652, 0.053, 1014262.0, 0.292, 78333, 0.023, 713584.6, 0.206
'PRANK_b1#0020_hhH_tree_9_OP_0.046308512439017624_Split_20.fasta', 199014.0, 0.061, 198464, 0.061, 22365, 0.007, 162764, 0.05, 1015513.0, 0.314, 69170, 0.021, 828480.2, 0.256
'PRANK_b1#0020_hhT_tree_9_OP_0.046308512439017624_Split_20.fasta', 198878.0, 0.061, 198606, 0.061, 22369, 0.007, 162752, 0.05, 1014713.0, 0.314, 69119, 0.021, 827591.6, 0.256
'PRANK_b1#0020_htH_tree_9_OP_0.046308512439017624_Split_20.fasta', 198993.0, 0.061, 198487, 0.061, 22368, 0.007, 162760, 0.05, 1015379.0, 0.314, 69213, 0.021, 828360.0, 0.256
'PRANK_b1#0020_htT_tree_9_OP_0.046308512439017624_Split_20.fasta', 199002.0, 0.061, 198481, 0.061, 22376, 0.007, 162754, 0.05, 1015397.0, 0.314, 68951, 0.021, 828037.2, 0.256
'PRANK_b1#0023_hhH_tree_44_OP_0.17283181966422895_Split_23.fasta', 198949.0, 0.059, 190613, 0.057, 29075, 0.009, 178596, 0.053, 1016291.0, 0.304, 77003, 0.023, 766824.8, 0.229
'PRANK_b1#0023_hhT_tree_44_OP_0.17283181966422895_Split_23.fasta', 198950.0, 0.059, 190293, 0.057, 29070, 0.009, 179234, 0.053, 1016492.0, 0.303, 78109, 0.023, 768054.2, 0.229
'PRANK_b1#0023_htH_tree_44_OP_0.17283181966422895_Split_23.fasta', 199478.0, 0.059, 191561, 0.057, 27379, 0.008, 175642, 0.052, 1019426.0, 0.302, 78840, 0.023, 789347.6, 0.234
'PRANK_b1#0023_htT_tree_44_OP_0.17283181966422895_Split_23.fasta', 198879.0, 0.059, 190682, 0.057, 29011, 0.009, 178598, 0.053, 1015967.0, 0.304, 77078, 0.023, 767215.4, 0.229
'PRANK_b1#0024_hhH_tree_23_OP_0.4851974727112967_Split_24.fasta', 199580.0, 0.052, 173354, 0.045, 44883, 0.012, 211852, 0.055, 1014944.0, 0.262, 87009, 0.022, 610752.6, 0.158
'PRANK_b1#0024_hhH_tree_90_OP_0.29157728851681414_Split_24.fasta', 198969.0, 0.057, 182028, 0.052, 37631, 0.011, 195726, 0.056, 1015642.0, 0.29, 78211, 0.022, 678397.8, 0.194
'PRANK_b1#0024_hhT_tree_23_OP_0.4851974727112967_Split_24.fasta', 199693.0, 0.052, 173171, 0.045, 45083, 0.012, 211992, 0.055, 1015628.0, 0.263, 87483, 0.023, 609882.6, 0.158
'PRANK_b1#0024_hhT_tree_90_OP_0.29157728851681414_Split_24.fasta', 198906.0, 0.057, 182231, 0.052, 37944, 0.011, 195446, 0.056, 1016131.0, 0.292, 78527, 0.023, 676128.8, 0.194
'PRANK_b1#0024_htH_tree_23_OP_0.4851974727112967_Split_24.fasta', 199556.0, 0.052, 173371, 0.045, 44899, 0.012, 211866, 0.055, 1014888.0, 0.262, 86927, 0.022, 610451.8, 0.158
'PRANK_b1#0024_htH_tree_90_OP_0.29157728851681414_Split_24.fasta', 198937.0, 0.057, 182747, 0.053, 36261, 0.01, 194352, 0.056, 1015432.0, 0.293, 78372, 0.023, 692323.6, 0.199
'PRANK_b1#0024_htT_tree_23_OP_0.4851974727112967_Split_24.fasta', 199822.0, 0.052, 173058, 0.045, 45174, 0.012, 211960, 0.055, 1016266.0, 0.263, 87413, 0.023, 609547.0, 0.158
'PRANK_b1#0024_htT_tree_90_OP_0.29157728851681414_Split_24.fasta', 198786.0, 0.057, 182510, 0.053, 38538, 0.011, 195128, 0.056, 1014692.0, 0.292, 78186, 0.023, 668472.4, 0.192
'PRANK_b1#0025_hhH_tree_92_OP_0.4236436314196126_Split_25.fasta', 195994.0, 0.053, 172450, 0.046, 49401, 0.013, 220832, 0.06, 999457.0, 0.269, 80400, 0.022, 541680.6, 0.146
'PRANK_b1#0025_hhT_tree_92_OP_0.4236436314196126_Split_25.fasta', 196080.0, 0.053, 173423, 0.047, 48010, 0.013, 218714, 0.059, 1000474.0, 0.269, 81000, 0.022, 557631.2, 0.15
'PRANK_b1#0025_htH_tree_92_OP_0.4236436314196126_Split_25.fasta', 195899.0, 0.053, 172772, 0.047, 49197, 0.013, 220378, 0.059, 999017.0, 0.269, 80722, 0.022, 543693.4, 0.147
'PRANK_b1#0025_htT_tree_92_OP_0.4236436314196126_Split_25.fasta', 196102.0, 0.053, 173511, 0.047, 48020, 0.013, 218494, 0.059, 1000622.0, 0.269, 80781, 0.022, 557504.2, 0.15
'PRANK_b1#0026_hhH_tree_4_OP_0.3943417898531398_Split_26.fasta', 198714.0, 0.056, 179077, 0.051, 46717, 0.013, 202138, 0.057, 1014371.0, 0.288, 82888, 0.024, 589661.4, 0.167
'PRANK_b1#0026_hhT_tree_4_OP_0.3943417898531398_Split_26.fasta', 198827.0, 0.057, 178529, 0.051, 47581, 0.014, 203008, 0.058, 1014621.0, 0.289, 82602, 0.023, 580811.4, 0.165
'PRANK_b1#0026_htH_tree_4_OP_0.3943417898531398_Split_26.fasta', 198681.0, 0.056, 179096, 0.051, 46765, 0.013, 202166, 0.057, 1014281.0, 0.288, 83004, 0.024, 589201.8, 0.167
'PRANK_b1#0026_htT_tree_4_OP_0.3943417898531398_Split_26.fasta', 198785.0, 0.056, 178852, 0.051, 46843, 0.013, 202446, 0.058, 1014421.0, 0.288, 82427, 0.023, 587928.8, 0.167
'PRANK_b1#0027_hhH_tree_14_OP_0.2661419029018902_Split_27.fasta', 199066.0, 0.061, 186986, 0.058, 38015, 0.012, 185616, 0.057, 1013171.0, 0.312, 76824, 0.024, 672721.8, 0.207
'PRANK_b1#0027_hhH_tree_26_OP_0.33850544008411876_Split_27.fasta', 198664.0, 0.058, 182818, 0.053, 43561, 0.013, 194756, 0.057, 1017905.0, 0.297, 86366, 0.025, 629709.8, 0.184
'PRANK_b1#0027_hhH_tree_77_OP_0.4773558621686793_Split_27.fasta', 199455.0, 0.054, 177759, 0.048, 40023, 0.011, 203292, 0.055, 1019765.0, 0.274, 88154, 0.024, 667030.6, 0.179
'PRANK_b1#0027_hhH_tree_95_OP_0.41398503725941077_Split_27.fasta', 200924.0, 0.055, 179465, 0.049, 42454, 0.012, 196942, 0.054, 1023002.0, 0.28, 87700, 0.024, 646773.6, 0.177
'PRANK_b1#0027_hhT_tree_14_OP_0.2661419029018902_Split_27.fasta', 199612.0, 0.061, 187639, 0.058, 36444, 0.011, 183218, 0.056, 1018176.0, 0.312, 74384, 0.023, 691476.4, 0.212
'PRANK_b1#0027_hhT_tree_26_OP_0.33850544008411876_Split_27.fasta', 199436.0, 0.058, 182976, 0.053, 41779, 0.012, 192896, 0.056, 1021927.0, 0.297, 84163, 0.024, 649720.8, 0.189
'PRANK_b1#0027_hhT_tree_77_OP_0.4773558621686793_Split_27.fasta', 199253.0, 0.054, 177950, 0.048, 39248, 0.011, 203314, 0.055, 1018387.0, 0.274, 86119, 0.023, 671363.2, 0.181
'PRANK_b1#0027_hhT_tree_95_OP_0.41398503725941077_Split_27.fasta', 200859.0, 0.055, 180637, 0.049, 41048, 0.011, 194728, 0.053, 1022978.0, 0.28, 87566, 0.024, 661118.4, 0.181
'PRANK_b1#0027_htH_tree_14_OP_0.2661419029018902_Split_27.fasta', 199039.0, 0.061, 186421, 0.057, 38587, 0.012, 186800, 0.057, 1013306.0, 0.311, 75748, 0.023, 665824.0, 0.204
'PRANK_b1#0027_htH_tree_26_OP_0.33850544008411876_Split_27.fasta', 199116.0, 0.058, 182917, 0.053, 42541, 0.012, 193654, 0.056, 1020663.0, 0.297, 86369, 0.025, 642891.2, 0.187
'PRANK_b1#0027_htH_tree_77_OP_0.4773558621686793_Split_27.fasta', 199664.0, 0.054, 177443, 0.048, 40234, 0.011, 203506, 0.055, 1020983.0, 0.274, 87836, 0.024, 665777.8, 0.179
'PRANK_b1#0027_htH_tree_95_OP_0.41398503725941077_Split_27.fasta', 200923.0, 0.055, 179424, 0.049, 42479, 0.012, 197026, 0.054, 1023123.0, 0.28, 87974, 0.024, 646901.8, 0.177
'PRANK_b1#0027_htT_tree_14_OP_0.2661419029018902_Split_27.fasta', 199523.0, 0.061, 187670, 0.058, 36571, 0.011, 183334, 0.056, 1017774.0, 0.312, 74323, 0.023, 689720.2, 0.211
'PRANK_b1#0027_htT_tree_26_OP_0.33850544008411876_Split_27.fasta', 199079.0, 0.058, 182774, 0.053, 42742, 0.012, 194014, 0.057, 1019647.0, 0.298, 84202, 0.025, 637626.2, 0.186
'PRANK_b1#0027_htT_tree_77_OP_0.4773558621686793_Split_27.fasta', 199884.0, 0.054, 177993, 0.048, 38383, 0.01, 201966, 0.054, 1021797.0, 0.275, 85941, 0.023, 683514.8, 0.184
'PRANK_b1#0027_htT_tree_95_OP_0.41398503725941077_Split_27.fasta', 200931.0, 0.055, 180055, 0.049, 41389, 0.011, 195748, 0.054, 1023129.0, 0.281, 86849, 0.024, 656938.4, 0.18
