code_BLOSUM62_GO_-6_GE_-1,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-6_GE_-1,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-6_GE_-1
'MUSCLE_diversified_replicate.abc.277.afa', -3.712, 0.951, -4.142, -7.392
'MUSCLE_diversified_replicate.abc.281.afa', -2.504, 2.436, -3.184, -5.979
'MUSCLE_diversified_replicate.abc.285.afa', 0.53, 6.001, -2.061, -2.827
'MUSCLE_diversified_replicate.abc.289.afa', -0.525, 4.395, 0.123, -4.62
'MUSCLE_diversified_replicate.abc.29.afa', -4.744, -0.55, -5.001, -7.977
'MUSCLE_diversified_replicate.abc.293.afa', -0.441, 4.387, -1.336, -4.183
'MUSCLE_diversified_replicate.abc.297.afa', -1.25, 3.413, -1.023, -5.818
'MUSCLE_diversified_replicate.abc.301.afa', -8.001, -5.824, -12.159, -14.033
'MUSCLE_diversified_replicate.abc.305.afa', -1.073, 3.511, -2.138, -4.632
'MUSCLE_diversified_replicate.abc.309.afa', -1.764, 3.382, -2.952, -4.949
'MUSCLE_diversified_replicate.abc.313.afa', -5.095, -0.844, -4.958, -7.648
'MUSCLE_diversified_replicate.abc.317.afa', -5.717, -1.597, -6.55, -8.954
'MUSCLE_diversified_replicate.abc.321.afa', 0.358, 5.386, -0.054, -4.474
'MUSCLE_diversified_replicate.abc.325.afa', -2.086, 2.732, -2.934, -5.546
'MUSCLE_diversified_replicate.abc.329.afa', -3.872, 0.673, -4.482, -7.499
'MUSCLE_diversified_replicate.abc.33.afa', -3.201, 1.412, -4.17, -6.47
'MUSCLE_diversified_replicate.abc.333.afa', 2.962, 7.758, 3.409, -0.112
'MUSCLE_diversified_replicate.abc.337.afa', 1.241, 5.737, 1.359, -0.763
'MUSCLE_diversified_replicate.abc.341.afa', -4.569, -0.324, -5.135, -8.201
'MUSCLE_diversified_replicate.abc.345.afa', 1.377, 6.134, -0.699, -0.368
'MUSCLE_diversified_replicate.abc.349.afa', 0.047, 4.82, -0.798, -4.232
'MUSCLE_diversified_replicate.abc.353.afa', -2.157, 2.799, -2.647, -5.323
'MUSCLE_diversified_replicate.abc.357.afa', -1.728, 2.739, -2.93, -5.085
'MUSCLE_diversified_replicate.abc.361.afa', -3.708, 0.558, -3.987, -6.908
'MUSCLE_diversified_replicate.abc.365.afa', -0.295, 4.922, -2.304, -3.566
'MUSCLE_diversified_replicate.abc.369.afa', -1.125, 3.491, -1.93, -4.647
'MUSCLE_diversified_replicate.abc.37.afa', -0.637, 4.121, -2.781, -4.53
'MUSCLE_diversified_replicate.abc.373.afa', 0.106, 5.014, -0.475, -2.838
'MUSCLE_diversified_replicate.abc.377.afa', -2.376, 2.057, -3.018, -5.545
'MUSCLE_diversified_replicate.abc.381.afa', -2.764, 1.725, -3.446, -6.408
'MUSCLE_diversified_replicate.abc.385.afa', 1.272, 6.551, -0.529, -2.411
'MUSCLE_diversified_replicate.abc.389.afa', -4.024, 0.367, -4.073, -7.713
'MUSCLE_diversified_replicate.abc.393.afa', -0.746, 3.932, -2.171, -3.997
'MUSCLE_diversified_replicate.abc.397.afa', -0.516, 4.103, -2.854, -4.238
'MUSCLE_diversified_replicate.abc.41.afa', -3.761, 0.651, -3.343, -6.918
'MUSCLE_diversified_replicate.abc.45.afa', 0.477, 4.946, 0.873, -1.855
'MUSCLE_diversified_replicate.abc.49.afa', -0.542, 4.216, -1.35, -3.718
'MUSCLE_diversified_replicate.abc.5.afa', -0.593, 4.237, -2.742, -4.416
'MUSCLE_diversified_replicate.abc.53.afa', -4.37, -0.132, -4.361, -7.64
'MUSCLE_diversified_replicate.abc.57.afa', -0.791, 4.108, -0.768, -3.817
'MUSCLE_diversified_replicate.abc.61.afa', 2.078, 6.98, 1.541, -0.762
'MUSCLE_diversified_replicate.abc.65.afa', -0.981, 3.645, -0.816, -5.56
'MUSCLE_diversified_replicate.abc.69.afa', -6.979, -3.081, -6.053, -10.064
'MUSCLE_diversified_replicate.abc.73.afa', -2.249, 2.483, -2.619, -5.534
'MUSCLE_diversified_replicate.abc.77.afa', -1.688, 2.755, -2.941, -5.112
'MUSCLE_diversified_replicate.abc.81.afa', 0.418, 5.608, 0.265, -3.501
'MUSCLE_diversified_replicate.abc.85.afa', -0.714, 3.858, -2.294, -4.654
'MUSCLE_diversified_replicate.abc.89.afa', 0.146, 5.052, 0.036, -3.932
'MUSCLE_diversified_replicate.abc.9.afa', -2.058, 2.652, -3.123, -5.899
'MUSCLE_diversified_replicate.abc.93.afa', -2.34, 2.616, -3.303, -5.674
'MUSCLE_diversified_replicate.abc.97.afa', 2.622, 7.397, 1.468, 1.107
'MUSCLE_diversified_replicate.acb.10.afa', -1.217, 3.707, -2.473, -4.318
'MUSCLE_diversified_replicate.acb.102.afa', -5.134, -1.738, -4.337, -6.833
'MUSCLE_diversified_replicate.acb.106.afa', -0.01, 4.751, -0.377, -3.118
'MUSCLE_diversified_replicate.acb.110.afa', -1.307, 3.014, -0.627, -5.886
'MUSCLE_diversified_replicate.acb.114.afa', -1.759, 2.739, -3.414, -5.402
'MUSCLE_diversified_replicate.acb.118.afa', -6.703, -3.221, -6.059, -9.715
'MUSCLE_diversified_replicate.acb.122.afa', -4.107, 0.565, -6.063, -8.197
'MUSCLE_diversified_replicate.acb.126.afa', -2.72, 2.03, -3.114, -6.616
'MUSCLE_diversified_replicate.acb.130.afa', -0.448, 4.211, -2.06, -3.919
'MUSCLE_diversified_replicate.acb.134.afa', -5.21, -1.754, -3.403, -9.836
'MUSCLE_diversified_replicate.acb.138.afa', 0.784, 5.742, 0.478, -4.049
'MUSCLE_diversified_replicate.acb.14.afa', -0.272, 3.607, 1.046, -2.766
'MUSCLE_diversified_replicate.acb.142.afa', 0.553, 5.137, -1.303, -1.158
'MUSCLE_diversified_replicate.acb.146.afa', -1.085, 3.529, -0.822, -5.575
'MUSCLE_diversified_replicate.acb.150.afa', 1.957, 7.006, 0.164, 0.625
'MUSCLE_diversified_replicate.acb.154.afa', -3.332, 0.951, -2.996, -6.99
'MUSCLE_diversified_replicate.acb.158.afa', -2.086, 1.875, -2.656, -5.981
'MUSCLE_diversified_replicate.acb.162.afa', 3.06, 7.972, 3.451, 0.897
'MUSCLE_diversified_replicate.acb.166.afa', -0.398, 4.567, -1.309, -4.771
'MUSCLE_diversified_replicate.acb.170.afa', -0.728, 4.218, -2.865, -4.272
'MUSCLE_diversified_replicate.acb.174.afa', 0.893, 5.09, -0.216, -1.365
'MUSCLE_diversified_replicate.acb.178.afa', -0.308, 3.952, -1.258, -2.567
'MUSCLE_diversified_replicate.acb.18.afa', -0.594, 4.034, -1.675, -3.852
'MUSCLE_diversified_replicate.acb.182.afa', -4.389, -0.448, -3.366, -6.171
'MUSCLE_diversified_replicate.acb.186.afa', -1.389, 3.333, 1.065, -6.981
'MUSCLE_diversified_replicate.acb.190.afa', 0.814, 5.663, -1.134, -3.051
'MUSCLE_diversified_replicate.acb.194.afa', 2.079, 6.889, 2.197, -0.717
'MUSCLE_diversified_replicate.acb.198.afa', 1.256, 5.604, 2.723, -2.968
'MUSCLE_diversified_replicate.acb.2.afa', 0.685, 4.935, 1.65, -3.655
'MUSCLE_diversified_replicate.acb.202.afa', -1.67, 3.107, -3.583, -5.887
'MUSCLE_diversified_replicate.acb.206.afa', -3.16, 1.057, -2.166, -5.745
'MUSCLE_diversified_replicate.acb.210.afa', -3.891, -0.301, -0.909, -8.306
'MUSCLE_diversified_replicate.acb.214.afa', 1.688, 6.182, -0.161, -0.488
'MUSCLE_diversified_replicate.acb.218.afa', 1.748, 6.28, 2.705, -1.355
'MUSCLE_diversified_replicate.acb.22.afa', -1.551, 2.52, -2.048, -4.635
'MUSCLE_diversified_replicate.acb.222.afa', -1.669, 2.714, -1.596, -6.365
'MUSCLE_diversified_replicate.acb.226.afa', 1.202, 5.59, -0.832, -1.067
'MUSCLE_diversified_replicate.acb.230.afa', -3.696, -0.054, -1.932, -5.663
'MUSCLE_diversified_replicate.acb.234.afa', -1.324, 3.578, -3.368, -4.635
'MUSCLE_diversified_replicate.acb.238.afa', -3.413, 0.902, -2.25, -7.439
'MUSCLE_diversified_replicate.acb.242.afa', -1.281, 4.22, -1.928, -5.228
'MUSCLE_diversified_replicate.acb.246.afa', -2.14, 2.725, -3.304, -6.032
'MUSCLE_diversified_replicate.acb.250.afa', -2.87, 1.861, -3.851, -6.664
'MUSCLE_diversified_replicate.acb.254.afa', -0.9, 3.865, -3.407, -4.756
'MUSCLE_diversified_replicate.acb.258.afa', -3.713, 0.094, -2.512, -8.047
'MUSCLE_diversified_replicate.acb.26.afa', 0.156, 4.898, -1.585, -3.483
'MUSCLE_diversified_replicate.acb.262.afa', 1.432, 5.802, 0.689, -0.733
'MUSCLE_diversified_replicate.acb.266.afa', -1.245, 3.097, -1.915, -4.553
'MUSCLE_diversified_replicate.acb.270.afa', -9.884, -10.896, -12.343, -16.279
'MUSCLE_diversified_replicate.acb.274.afa', -0.639, 4.26, -1.371, -4.318
'MUSCLE_diversified_replicate.acb.278.afa', -5.057, -1.877, -1.771, -9.46
'MUSCLE_diversified_replicate.acb.282.afa', -3.959, 0.011, -2.835, -6.269
'MUSCLE_diversified_replicate.acb.286.afa', 2.65, 7.44, 3.205, -0.327
'MUSCLE_diversified_replicate.acb.290.afa', 2.869, 7.676, 1.828, 0.899
'MUSCLE_diversified_replicate.acb.294.afa', -3.341, 1.089, -3.095, -6.81
'MUSCLE_diversified_replicate.acb.298.afa', -1.262, 3.205, -0.616, -5.076
'MUSCLE_diversified_replicate.acb.30.afa', -5.518, -2.098, -3.99, -8.326
'MUSCLE_diversified_replicate.acb.302.afa', -5.202, -1.769, -4.455, -7.432
'MUSCLE_diversified_replicate.acb.306.afa', -0.469, 3.798, -0.831, -3.532
'MUSCLE_diversified_replicate.acb.310.afa', -4.253, -0.7, -1.212, -8.774
'MUSCLE_diversified_replicate.acb.314.afa', -1.421, 2.151, -0.626, -4.772
'MUSCLE_diversified_replicate.acb.318.afa', 2.815, 7.673, 1.357, 0.541
'MUSCLE_diversified_replicate.acb.322.afa', -1.579, 2.209, -1.148, -4.029
'MUSCLE_diversified_replicate.acb.326.afa', -12.045, -14.362, -15.283, -17.37
'MUSCLE_diversified_replicate.acb.330.afa', 0.562, 4.765, 0.525, -1.103
'MUSCLE_diversified_replicate.acb.334.afa', -0.334, 4.34, -1.586, -5.262
'MUSCLE_diversified_replicate.acb.338.afa', -3.208, 0.65, -3.702, -6.711
'MUSCLE_diversified_replicate.acb.34.afa', 1.965, 6.462, 2.165, 0.322
'MUSCLE_diversified_replicate.acb.342.afa', 1.609, 6.114, 2.751, -0.321
'MUSCLE_diversified_replicate.acb.346.afa', -1.388, 3.468, -1.934, -6.015
'MUSCLE_diversified_replicate.acb.350.afa', -5.343, -1.717, -5.681, -8.178
'MUSCLE_diversified_replicate.acb.354.afa', -4.546, -0.694, -2.884, -8.209
'MUSCLE_diversified_replicate.acb.358.afa', -1.729, 2.865, -3.386, -5.347
'MUSCLE_diversified_replicate.acb.362.afa', 0.9, 5.139, -0.641, -0.854
'MUSCLE_diversified_replicate.acb.366.afa', -0.567, 3.339, 0.206, -2.162
'MUSCLE_diversified_replicate.acb.370.afa', -1.976, 2.015, -1.137, -5.862
'MUSCLE_diversified_replicate.acb.374.afa', -3.621, 0.572, -4.319, -7.554
'MUSCLE_diversified_replicate.acb.378.afa', 1.24, 5.61, -0.651, -1.162
'MUSCLE_diversified_replicate.acb.38.afa', -0.591, 4.343, -2.035, -3.946
'MUSCLE_diversified_replicate.acb.382.afa', -3.341, 0.102, -2.794, -5.253
'MUSCLE_diversified_replicate.acb.386.afa', 1.827, 6.614, 0.132, 0.002
'MUSCLE_diversified_replicate.acb.390.afa', -4.135, -0.307, -3.227, -7.135
'MUSCLE_diversified_replicate.acb.394.afa', -6.134, -3.023, -5.273, -7.712
'MUSCLE_diversified_replicate.acb.398.afa', -4.047, -0.203, -2.318, -7.798
'MUSCLE_diversified_replicate.acb.42.afa', -3.224, 0.841, -2.742, -5.76
'MUSCLE_diversified_replicate.acb.46.afa', -3.101, 1.193, -2.239, -5.741
'MUSCLE_diversified_replicate.acb.50.afa', -5.382, -2.073, -2.076, -9.876
'MUSCLE_diversified_replicate.acb.54.afa', -1.544, 2.07, -0.166, -3.85
'MUSCLE_diversified_replicate.acb.58.afa', -0.585, 3.359, 1.224, -3.498
'MUSCLE_diversified_replicate.acb.6.afa', -0.134, 4.735, -1.598, -3.571
'MUSCLE_diversified_replicate.acb.62.afa', -0.995, 3.661, -1.605, -4.457
'MUSCLE_diversified_replicate.acb.66.afa', -1.497, 2.77, -2.874, -5.069
'MUSCLE_diversified_replicate.acb.70.afa', -3.56, 0.755, -5.353, -8.124
'MUSCLE_diversified_replicate.acb.74.afa', -3.79, -0.198, -0.557, -8.364
'MUSCLE_diversified_replicate.acb.78.afa', -4.985, -1.183, -3.193, -8.019
'MUSCLE_diversified_replicate.acb.82.afa', -3.605, 0.567, -5.374, -6.76
'MUSCLE_diversified_replicate.acb.86.afa', -1.165, 3.263, -1.745, -4.186
'MUSCLE_diversified_replicate.acb.90.afa', -0.489, 4.208, -2.58, -4.046
'MUSCLE_diversified_replicate.acb.94.afa', 2.249, 7.117, 1.901, 0.707
'MUSCLE_diversified_replicate.acb.98.afa', -4.499, -0.986, -4.414, -6.716
'MUSCLE_diversified_replicate.bca.103.afa', -2.857, 1.852, -2.894, -6.503
'MUSCLE_diversified_replicate.bca.107.afa', 0.403, 5.376, -0.157, -4.503
'MUSCLE_diversified_replicate.bca.11.afa', -0.25, 4.269, -0.645, -3.259
'MUSCLE_diversified_replicate.bca.111.afa', -4.23, -0.112, -4.433, -7.891
'MUSCLE_diversified_replicate.bca.115.afa', -10.578, -8.901, -15.067, -16.467
'MUSCLE_diversified_replicate.bca.119.afa', -1.868, 3.049, -3.272, -6.036
'MUSCLE_diversified_replicate.bca.123.afa', 0.686, 5.75, -2.035, -3.11
'MUSCLE_diversified_replicate.bca.127.afa', 0.545, 5.965, -0.089, -2.741
'MUSCLE_diversified_replicate.bca.131.afa', -2.492, 2.175, -3.347, -7.068
'MUSCLE_diversified_replicate.bca.135.afa', -3.51, 1.047, -4.469, -7.308
'MUSCLE_diversified_replicate.bca.139.afa', -0.636, 3.954, -1.279, -3.964
'MUSCLE_diversified_replicate.bca.143.afa', -2.867, 1.887, -3.489, -6.361
'MUSCLE_diversified_replicate.bca.147.afa', -2.785, 0.805, -2.158, -5.966
'MUSCLE_diversified_replicate.bca.15.afa', -9.662, -11.576, -11.404, -15.395
'MUSCLE_diversified_replicate.bca.151.afa', -3.768, 0.611, -4.661, -7.326
'MUSCLE_diversified_replicate.bca.155.afa', 0.816, 5.171, 1.175, -2.364
'MUSCLE_diversified_replicate.bca.159.afa', -2.168, 2.314, -2.877, -4.63
'MUSCLE_diversified_replicate.bca.163.afa', -2.563, 2.122, -4.347, -6.654
'MUSCLE_diversified_replicate.bca.167.afa', -7.363, -3.365, -8.382, -11.146
'MUSCLE_diversified_replicate.bca.171.afa', 2.387, 7.005, 4.187, -1.287
'MUSCLE_diversified_replicate.bca.175.afa', -2.264, 1.09, -1.082, -6.542
'MUSCLE_diversified_replicate.bca.179.afa', -1.654, 1.877, -0.024, -4.471
'MUSCLE_diversified_replicate.bca.183.afa', -0.358, 4.395, -1.932, -4.075
'MUSCLE_diversified_replicate.bca.187.afa', -0.253, 4.417, 0.977, -5.404
'MUSCLE_diversified_replicate.bca.19.afa', -0.552, 4.611, -3.004, -3.888
'MUSCLE_diversified_replicate.bca.191.afa', -0.709, 4.081, -2.199, -3.931
'MUSCLE_diversified_replicate.bca.195.afa', -2.478, 2.423, -4.0, -5.868
'MUSCLE_diversified_replicate.bca.199.afa', -1.743, 1.781, -0.65, -4.497
'MUSCLE_diversified_replicate.bca.203.afa', 2.303, 7.134, 1.187, 0.24
'MUSCLE_diversified_replicate.bca.207.afa', -0.88, 3.686, -1.702, -4.005
'MUSCLE_diversified_replicate.bca.211.afa', -2.585, 2.078, -3.48, -5.628
'MUSCLE_diversified_replicate.bca.215.afa', -0.865, 3.869, -2.751, -4.457
'MUSCLE_diversified_replicate.bca.219.afa', 1.439, 6.043, -0.15, -0.544
'MUSCLE_diversified_replicate.bca.223.afa', -1.45, 3.17, -3.343, -5.15
'MUSCLE_diversified_replicate.bca.227.afa', 0.542, 5.736, -1.28, -2.864
'MUSCLE_diversified_replicate.bca.23.afa', -1.798, 2.65, -3.364, -5.342
'MUSCLE_diversified_replicate.bca.231.afa', -8.033, -4.521, -5.717, -10.322
'MUSCLE_diversified_replicate.bca.235.afa', -2.644, 1.783, -3.165, -5.067
'MUSCLE_diversified_replicate.bca.239.afa', 0.406, 5.413, -0.412, -3.683
'MUSCLE_diversified_replicate.bca.243.afa', 1.869, 6.441, 0.7, -0.264
'MUSCLE_diversified_replicate.bca.247.afa', -1.8, 3.157, -2.452, -5.41
'MUSCLE_diversified_replicate.bca.251.afa', -2.824, 2.093, -4.271, -6.553
'MUSCLE_diversified_replicate.bca.255.afa', -0.01, 4.914, 0.177, -4.683
'MUSCLE_diversified_replicate.bca.259.afa', -0.292, 4.71, 0.773, -4.249
'MUSCLE_diversified_replicate.bca.263.afa', -2.261, 2.447, -0.896, -7.082
'MUSCLE_diversified_replicate.bca.267.afa', -2.43, 1.922, -1.914, -6.672
'MUSCLE_diversified_replicate.bca.27.afa', -2.838, 1.847, -2.971, -6.39
'MUSCLE_diversified_replicate.bca.271.afa', 2.635, 7.225, 1.484, 0.644
'MUSCLE_diversified_replicate.bca.275.afa', -9.861, -11.855, -12.885, -16.373
'MUSCLE_diversified_replicate.bca.279.afa', -1.759, 2.828, -1.689, -5.964
'MUSCLE_diversified_replicate.bca.283.afa', -2.93, 1.726, -3.112, -6.197
'MUSCLE_diversified_replicate.bca.287.afa', -1.118, 3.449, -1.001, -5.263
'MUSCLE_diversified_replicate.bca.291.afa', 0.377, 5.385, -1.176, -2.963
'MUSCLE_diversified_replicate.bca.295.afa', -0.932, 3.708, -2.415, -4.554
'MUSCLE_diversified_replicate.bca.299.afa', -4.959, -0.77, -5.26, -8.259
'MUSCLE_diversified_replicate.bca.3.afa', -1.138, 2.953, -2.315, -4.282
'MUSCLE_diversified_replicate.bca.303.afa', -3.611, 0.899, -4.801, -7.643
'MUSCLE_diversified_replicate.bca.307.afa', -1.852, 2.599, -3.069, -5.033
'MUSCLE_diversified_replicate.bca.31.afa', 1.118, 5.52, 0.432, -0.9
'MUSCLE_diversified_replicate.bca.311.afa', -0.78, 3.746, 1.061, -5.977
'MUSCLE_diversified_replicate.bca.315.afa', -1.251, 3.537, -1.995, -4.657
'MUSCLE_diversified_replicate.bca.319.afa', -0.873, 4.038, -1.751, -5.737
'MUSCLE_diversified_replicate.bca.323.afa', -3.512, 1.2, -4.99, -6.801
'MUSCLE_diversified_replicate.bca.327.afa', 0.113, 4.39, -0.612, -1.564
'MUSCLE_diversified_replicate.bca.331.afa', -2.83, 1.861, -3.956, -6.837
'MUSCLE_diversified_replicate.bca.335.afa', 1.501, 5.846, 2.797, -2.065
'MUSCLE_diversified_replicate.bca.339.afa', -4.335, 0.003, -5.107, -8.507
'MUSCLE_diversified_replicate.bca.343.afa', -2.023, 2.468, -3.18, -5.181
'MUSCLE_diversified_replicate.bca.347.afa', -0.888, 3.561, -0.604, -3.695
'MUSCLE_diversified_replicate.bca.35.afa', 1.387, 5.928, 0.077, -0.487
'MUSCLE_diversified_replicate.bca.351.afa', -4.843, -0.761, -4.894, -8.766
'MUSCLE_diversified_replicate.bca.355.afa', -2.861, 0.878, -1.971, -6.571
'MUSCLE_diversified_replicate.bca.359.afa', -2.699, 1.971, -3.379, -5.951
'MUSCLE_diversified_replicate.bca.363.afa', 0.833, 5.274, -0.562, -0.992
'MUSCLE_diversified_replicate.bca.367.afa', -4.206, 0.184, -4.318, -9.229
'MUSCLE_diversified_replicate.bca.371.afa', 0.606, 4.757, -0.207, -1.318
'MUSCLE_diversified_replicate.bca.375.afa', -1.196, 3.379, -1.667, -4.698
'MUSCLE_diversified_replicate.bca.379.afa', -0.182, 4.656, -0.601, -3.824
'MUSCLE_diversified_replicate.bca.383.afa', 0.327, 5.17, -0.861, -3.182
'MUSCLE_diversified_replicate.bca.387.afa', -0.25, 4.685, 2.582, -5.254
'MUSCLE_diversified_replicate.bca.39.afa', -0.872, 3.335, -1.472, -4.169
'MUSCLE_diversified_replicate.bca.391.afa', -2.559, 2.134, -3.752, -6.325
'MUSCLE_diversified_replicate.bca.395.afa', 2.374, 7.406, 1.834, 0.76
'MUSCLE_diversified_replicate.bca.399.afa', -3.817, 0.766, -4.487, -7.305
'MUSCLE_diversified_replicate.bca.43.afa', -1.713, 3.326, -2.327, -4.955
'MUSCLE_diversified_replicate.bca.47.afa', -4.046, 0.404, -4.608, -7.67
'MUSCLE_diversified_replicate.bca.51.afa', -3.349, 1.054, -3.251, -6.44
'MUSCLE_diversified_replicate.bca.55.afa', -2.196, 2.163, -3.515, -5.664
'MUSCLE_diversified_replicate.bca.59.afa', -0.071, 4.399, -0.291, -2.717
'MUSCLE_diversified_replicate.bca.63.afa', -3.26, 0.778, -3.675, -6.666
'MUSCLE_diversified_replicate.bca.67.afa', -5.825, -1.535, -6.834, -9.444
'MUSCLE_diversified_replicate.bca.7.afa', -3.631, 0.831, -4.644, -7.227
'MUSCLE_diversified_replicate.bca.71.afa', -2.32, 2.612, -2.986, -5.277
'MUSCLE_diversified_replicate.bca.75.afa', -3.701, 1.055, -5.518, -7.075
'MUSCLE_diversified_replicate.bca.79.afa', -4.093, 0.219, -4.484, -7.243
'MUSCLE_diversified_replicate.bca.83.afa', -2.117, 2.931, -2.972, -5.089
'MUSCLE_diversified_replicate.bca.87.afa', -4.041, 0.236, -4.694, -7.779
'MUSCLE_diversified_replicate.bca.91.afa', -2.498, 2.338, -3.965, -6.463
'MUSCLE_diversified_replicate.bca.95.afa', -3.095, 1.362, -3.768, -6.982
'MUSCLE_diversified_replicate.bca.99.afa', -4.45, -0.261, -5.322, -8.486
'MUSCLE_diversified_replicate.none.0.afa', -1.324, 0.807, -4.115, -6.439
'MUSCLE_diversified_replicate.none.100.afa', -7.497, -6.435, -11.397, -14.214
'MUSCLE_diversified_replicate.none.104.afa', -8.339, -7.684, -12.313, -14.81
'MUSCLE_diversified_replicate.none.108.afa', -7.718, -6.785, -9.406, -14.845
'MUSCLE_diversified_replicate.none.112.afa', -2.216, 1.577, -1.565, -7.841
'MUSCLE_diversified_replicate.none.116.afa', -9.964, -10.823, -13.26, -18.104
'MUSCLE_diversified_replicate.none.12.afa', -1.639, 0.057, -4.744, -6.148
'MUSCLE_diversified_replicate.none.120.afa', -0.982, 1.241, -4.39, -5.047
'MUSCLE_diversified_replicate.none.124.afa', -1.333, 0.995, -4.295, -6.245
'MUSCLE_diversified_replicate.none.128.afa', -1.892, 0.076, -5.107, -5.841
'MUSCLE_diversified_replicate.none.132.afa', 1.807, 6.297, 2.603, -1.142
'MUSCLE_diversified_replicate.none.136.afa', -1.826, -0.112, -5.08, -7.327
'MUSCLE_diversified_replicate.none.140.afa', -7.305, -6.184, -10.726, -13.025
'MUSCLE_diversified_replicate.none.144.afa', -3.871, -3.242, -6.772, -9.871
'MUSCLE_diversified_replicate.none.148.afa', -6.082, -4.485, -8.826, -12.394
'MUSCLE_diversified_replicate.none.152.afa', -3.037, -2.257, -5.908, -8.879
'MUSCLE_diversified_replicate.none.156.afa', 4.101, 8.954, 5.488, 0.499
'MUSCLE_diversified_replicate.none.16.afa', -1.165, 0.759, -3.941, -5.874
'MUSCLE_diversified_replicate.none.160.afa', -6.656, -5.32, -10.831, -13.246
'MUSCLE_diversified_replicate.none.164.afa', -0.936, 1.448, -4.48, -5.778
'MUSCLE_diversified_replicate.none.168.afa', -6.55, -5.017, -10.677, -12.825
'MUSCLE_diversified_replicate.none.172.afa', -6.536, -5.064, -10.292, -12.724
'MUSCLE_diversified_replicate.none.176.afa', -7.397, -6.271, -11.748, -14.017
'MUSCLE_diversified_replicate.none.180.afa', -1.072, 1.023, -3.974, -6.082
'MUSCLE_diversified_replicate.none.184.afa', 3.545, 8.531, 4.614, 0.717
'MUSCLE_diversified_replicate.none.188.afa', -3.804, -3.084, -5.877, -9.835
'MUSCLE_diversified_replicate.none.192.afa', -6.866, -5.823, -10.436, -12.403
'MUSCLE_diversified_replicate.none.196.afa', -2.014, 0.131, -5.01, -6.391
'MUSCLE_diversified_replicate.none.20.afa', 2.375, 6.871, 1.25, 0.005
'MUSCLE_diversified_replicate.none.200.afa', -4.052, -3.666, -7.289, -9.925
'MUSCLE_diversified_replicate.none.204.afa', -1.767, 0.121, -4.985, -6.898
'MUSCLE_diversified_replicate.none.208.afa', -2.238, 2.063, -1.472, -7.469
'MUSCLE_diversified_replicate.none.212.afa', -8.154, -7.574, -12.777, -15.096
'MUSCLE_diversified_replicate.none.216.afa', -7.764, -6.825, -12.098, -14.412
'MUSCLE_diversified_replicate.none.220.afa', -8.341, -7.247, -12.514, -14.845
'MUSCLE_diversified_replicate.none.224.afa', -1.518, 2.955, 0.782, -6.201
'MUSCLE_diversified_replicate.none.228.afa', -0.035, 3.298, 1.69, -4.116
'MUSCLE_diversified_replicate.none.232.afa', -1.343, 0.853, -4.726, -5.407
'MUSCLE_diversified_replicate.none.236.afa', -6.645, -5.456, -10.793, -13.056
'MUSCLE_diversified_replicate.none.24.afa', -4.302, -3.735, -8.129, -9.889
'MUSCLE_diversified_replicate.none.240.afa', -0.853, 1.481, -4.332, -5.79
'MUSCLE_diversified_replicate.none.244.afa', -7.854, -6.843, -11.561, -14.159
'MUSCLE_diversified_replicate.none.248.afa', -7.589, -6.841, -11.002, -13.903
'MUSCLE_diversified_replicate.none.252.afa', -1.176, 1.076, -4.509, -5.179
'MUSCLE_diversified_replicate.none.256.afa', -1.137, 1.145, -3.487, -5.508
'MUSCLE_diversified_replicate.none.260.afa', -8.179, -7.663, -11.966, -14.497
'MUSCLE_diversified_replicate.none.264.afa', -7.856, -7.332, -10.983, -15.369
'MUSCLE_diversified_replicate.none.268.afa', -11.714, -12.909, -17.032, -19.776
'MUSCLE_diversified_replicate.none.272.afa', -1.503, 0.48, -4.881, -5.543
'MUSCLE_diversified_replicate.none.276.afa', -1.362, 0.704, -3.559, -5.716
'MUSCLE_diversified_replicate.none.28.afa', -1.548, 0.407, -4.235, -7.065
'MUSCLE_diversified_replicate.none.280.afa', -2.491, -1.013, -4.811, -6.915
'MUSCLE_diversified_replicate.none.284.afa', -1.81, -0.064, -4.522, -6.44
'MUSCLE_diversified_replicate.none.288.afa', -1.309, 0.735, -4.596, -5.271
'MUSCLE_diversified_replicate.none.292.afa', -5.703, -3.845, -8.246, -12.235
'MUSCLE_diversified_replicate.none.296.afa', -7.481, -6.231, -10.761, -13.866
'MUSCLE_diversified_replicate.none.300.afa', -6.992, -5.76, -10.162, -12.854
'MUSCLE_diversified_replicate.none.304.afa', -3.246, -2.282, -6.018, -9.207
'MUSCLE_diversified_replicate.none.308.afa', -0.8, 1.612, -3.516, -5.197
'MUSCLE_diversified_replicate.none.312.afa', -1.533, 0.512, -4.852, -6.717
'MUSCLE_diversified_replicate.none.316.afa', 2.223, 6.613, 0.516, 0.096
'MUSCLE_diversified_replicate.none.32.afa', -1.795, 0.297, -5.422, -7.006
'MUSCLE_diversified_replicate.none.320.afa', -1.692, 0.272, -5.133, -5.728
'MUSCLE_diversified_replicate.none.324.afa', -2.032, -0.24, -3.875, -6.083
