code_PAM250_GO_-6_GE_-1,sp_HENIKOFF_with_gaps_PAM250_GO_-6_GE_-1,sp_HENIKOFF_without_gaps_PAM250_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-6_GE_-1
'MUSCLE_diversified_replicate.none.336.afa', -1.165, 0.654, -2.436, -5.757
'MUSCLE_diversified_replicate.none.340.afa', 0.816, 3.359, -3.168, -4.481
'MUSCLE_diversified_replicate.none.344.afa', -0.798, 3.643, 0.495, -6.201
'MUSCLE_diversified_replicate.none.348.afa', -6.235, -4.965, -10.096, -12.481
'MUSCLE_diversified_replicate.none.352.afa', 0.387, 3.153, -3.893, -4.093
'MUSCLE_diversified_replicate.none.356.afa', -1.691, -0.408, -4.807, -6.928
'MUSCLE_diversified_replicate.none.36.afa', -0.726, 1.612, -4.456, -5.9
'MUSCLE_diversified_replicate.none.360.afa', 0.036, 2.418, -3.868, -4.908
'MUSCLE_diversified_replicate.none.364.afa', -6.186, -4.712, -10.265, -12.478
'MUSCLE_diversified_replicate.none.368.afa', 0.267, 3.028, -3.5, -5.004
'MUSCLE_diversified_replicate.none.372.afa', -0.462, 4.172, -0.991, -5.667
'MUSCLE_diversified_replicate.none.376.afa', -0.178, 2.209, -2.862, -4.387
'MUSCLE_diversified_replicate.none.380.afa', -6.11, -4.623, -10.334, -12.368
'MUSCLE_diversified_replicate.none.384.afa', 0.027, 2.251, -2.252, -3.12
'MUSCLE_diversified_replicate.none.388.afa', -6.331, -4.7, -10.066, -12.634
'MUSCLE_diversified_replicate.none.392.afa', -6.517, -5.041, -9.786, -12.649
'MUSCLE_diversified_replicate.none.396.afa', -1.795, 2.218, -3.432, -6.751
'MUSCLE_diversified_replicate.none.4.afa', 0.785, 3.468, -2.655, -4.199
'MUSCLE_diversified_replicate.none.40.afa', -6.245, -4.898, -8.889, -13.545
'MUSCLE_diversified_replicate.none.44.afa', -5.869, -4.569, -9.781, -12.209
'MUSCLE_diversified_replicate.none.48.afa', -0.665, 1.646, -5.273, -6.318
'MUSCLE_diversified_replicate.none.52.afa', -5.818, -4.326, -10.224, -12.541
'MUSCLE_diversified_replicate.none.56.afa', -7.109, -6.614, -11.199, -14.144
'MUSCLE_diversified_replicate.none.60.afa', 0.144, 2.658, -3.18, -4.797
'MUSCLE_diversified_replicate.none.64.afa', -0.382, 1.915, -3.264, -4.88
'MUSCLE_diversified_replicate.none.68.afa', 1.041, 3.761, -1.841, -4.713
'MUSCLE_diversified_replicate.none.72.afa', 0.795, 3.674, -2.264, -3.554
'MUSCLE_diversified_replicate.none.76.afa', -1.804, 0.191, -4.883, -6.401
'MUSCLE_diversified_replicate.none.8.afa', -7.776, -7.331, -10.921, -15.603
'MUSCLE_diversified_replicate.none.80.afa', -5.597, -4.062, -9.691, -11.971
'MUSCLE_diversified_replicate.none.84.afa', -0.877, 1.185, -2.675, -5.523
'MUSCLE_diversified_replicate.none.88.afa', 0.539, 3.264, -2.663, -4.146
'MUSCLE_diversified_replicate.none.92.afa', 0.535, 3.066, -2.691, -3.625
'MUSCLE_diversified_replicate.none.96.afa', 0.855, 3.51, -2.526, -3.995
'PRANK_b0#0050_hhH_tree_63_OP_0.36203966777708846_Split_50.fasta', -49.43, -50.829, -49.315, -53.925
'PRANK_b0#0050_hhT_tree_63_OP_0.36203966777708846_Split_50.fasta', -21.31, -18.122, -22.704, -24.847
'PRANK_b0#0050_htT_tree_63_OP_0.36203966777708846_Split_50.fasta', -22.58, -19.441, -23.822, -25.968
'PRANK_b0#0050_ttH_tree_63_OP_0.36203966777708846_Split_50.fasta', -49.056, -50.556, -47.94, -53.483
'PRANK_b0#0051_hhT_tree_7_OP_0.4287654329803016_Split_51.fasta', -38.739, -38.416, -41.837, -44.625
'PRANK_b0#0051_htH_tree_7_OP_0.4287654329803016_Split_51.fasta', -37.757, -36.777, -41.534, -43.54
'PRANK_b0#0051_htT_tree_7_OP_0.4287654329803016_Split_51.fasta', -41.716, -42.931, -42.774, -47.79
'PRANK_b0#0051_ttT_tree_7_OP_0.4287654329803016_Split_51.fasta', -41.561, -42.774, -42.541, -47.611
'PRANK_b0#0053_hhH_tree_13_OP_0.09692142234876278_Split_53.fasta', -44.123, -46.363, -41.382, -49.15
'PRANK_b0#0053_htT_tree_13_OP_0.09692142234876278_Split_53.fasta', -46.839, -49.264, -45.726, -50.395
'PRANK_b0#0053_htT_tree_69_OP_0.05304651807751681_Split_53.fasta', -22.696, -21.159, -22.69, -25.432
'PRANK_b0#0053_thT_tree_69_OP_0.05304651807751681_Split_53.fasta', -23.045, -21.561, -23.246, -25.687
'PRANK_b0#0053_ttH_tree_13_OP_0.09692142234876278_Split_53.fasta', -44.158, -46.397, -41.429, -49.179
'PRANK_b0#0053_ttH_tree_69_OP_0.05304651807751681_Split_53.fasta', -13.781, -11.999, -14.141, -15.484
'PRANK_b0#0053_ttT_tree_13_OP_0.09692142234876278_Split_53.fasta', -41.254, -42.912, -40.106, -44.667
'PRANK_b0#0053_ttT_tree_69_OP_0.05304651807751681_Split_53.fasta', -23.045, -21.561, -23.246, -25.687
'PRANK_b0#0054_hhT_tree_37_OP_0.3234162682987525_Split_54.fasta', -18.137, -14.347, -18.267, -21.09
'PRANK_b0#0054_htH_tree_11_OP_0.0660385202278223_Split_54.fasta', -43.641, -45.754, -41.293, -48.299
'PRANK_b0#0054_htT_tree_37_OP_0.3234162682987525_Split_54.fasta', -16.232, -12.219, -15.708, -19.706
'PRANK_b0#0054_htT_tree_60_OP_0.2742882468420108_Split_54.fasta', -21.864, -18.615, -19.417, -27.9
'PRANK_b0#0054_thH_tree_11_OP_0.0660385202278223_Split_54.fasta', -43.203, -45.292, -40.867, -47.759
'PRANK_b0#0054_thH_tree_60_OP_0.2742882468420108_Split_54.fasta', -21.213, -17.897, -20.412, -25.896
'PRANK_b0#0054_thT_tree_11_OP_0.0660385202278223_Split_54.fasta', -46.902, -51.157, -44.468, -54.1
'PRANK_b0#0054_thT_tree_60_OP_0.2742882468420108_Split_54.fasta', -21.766, -18.519, -19.435, -27.926
'PRANK_b0#0054_ttH_tree_11_OP_0.0660385202278223_Split_54.fasta', -43.102, -45.198, -40.753, -47.685
'PRANK_b0#0054_ttH_tree_37_OP_0.3234162682987525_Split_54.fasta', -21.329, -17.974, -18.742, -24.461
'PRANK_b0#0054_ttT_tree_37_OP_0.3234162682987525_Split_54.fasta', -20.544, -17.162, -19.981, -23.33
'PRANK_b0#0054_ttT_tree_60_OP_0.2742882468420108_Split_54.fasta', -21.779, -18.538, -19.442, -27.94
'PRANK_b0#0055_hhH_tree_96_OP_0.3899661250904219_Split_55.fasta', -32.773, -31.38, -33.045, -36.249
'PRANK_b0#0055_hhT_tree_23_OP_0.41879358418754387_Split_55.fasta', -36.212, -35.498, -36.514, -38.072
'PRANK_b0#0055_hhT_tree_40_OP_0.08821008325435137_Split_55.fasta', -31.373, -30.88, -30.662, -35.545
'PRANK_b0#0055_hhT_tree_96_OP_0.3899661250904219_Split_55.fasta', -33.045, -31.422, -33.158, -36.798
'PRANK_b0#0055_htH_tree_96_OP_0.3899661250904219_Split_55.fasta', -31.93, -30.354, -32.446, -35.3
'PRANK_b0#0055_thH_tree_23_OP_0.41879358418754387_Split_55.fasta', -32.318, -31.186, -32.47, -35.108
'PRANK_b0#0055_thH_tree_40_OP_0.08821008325435137_Split_55.fasta', -28.549, -27.918, -28.188, -33.419
'PRANK_b0#0055_thT_tree_40_OP_0.08821008325435137_Split_55.fasta', -31.373, -30.88, -30.662, -35.545
'PRANK_b0#0055_ttH_tree_23_OP_0.41879358418754387_Split_55.fasta', -32.576, -31.412, -32.361, -35.111
'PRANK_b0#0055_ttT_tree_23_OP_0.41879358418754387_Split_55.fasta', -36.343, -35.675, -36.477, -39.105
'PRANK_b0#0055_ttT_tree_40_OP_0.08821008325435137_Split_55.fasta', -31.373, -30.88, -30.662, -35.545
'PRANK_b0#0055_ttT_tree_96_OP_0.3899661250904219_Split_55.fasta', -33.579, -32.0, -33.618, -37.36
'PRANK_b0#0056_hhH_tree_56_OP_0.23502932209680477_Split_56.fasta', -28.428, -26.52, -26.741, -32.477
'PRANK_b0#0056_htH_tree_56_OP_0.23502932209680477_Split_56.fasta', -28.961, -27.107, -27.176, -32.952
'PRANK_b0#0056_htT_tree_99_OP_0.18594199344926288_Split_56.fasta', -20.254, -16.997, -19.19, -24.601
'PRANK_b0#0056_thH_tree_99_OP_0.18594199344926288_Split_56.fasta', -18.992, -15.699, -20.74, -22.8
'PRANK_b0#0056_thT_tree_56_OP_0.23502932209680477_Split_56.fasta', -28.074, -26.067, -25.998, -32.013
'PRANK_b0#0056_thT_tree_99_OP_0.18594199344926288_Split_56.fasta', -20.254, -16.997, -19.19, -24.601
'PRANK_b0#0056_ttH_tree_56_OP_0.23502932209680477_Split_56.fasta', -29.46, -27.746, -27.697, -33.816
'PRANK_b0#0056_ttH_tree_99_OP_0.18594199344926288_Split_56.fasta', -18.862, -15.57, -20.646, -22.693
'PRANK_b0#0057_htH_tree_64_OP_0.05970650417263379_Split_57.fasta', -43.013, -43.626, -34.026, -45.715
'PRANK_b0#0057_thH_tree_64_OP_0.05970650417263379_Split_57.fasta', -43.003, -43.621, -33.999, -45.711
'PRANK_b0#0057_thT_tree_64_OP_0.05970650417263379_Split_57.fasta', -43.203, -44.049, -34.246, -45.944
'PRANK_b0#0057_ttH_tree_64_OP_0.05970650417263379_Split_57.fasta', -43.003, -43.621, -33.999, -45.711
'PRANK_b0#0058_hhH_tree_84_OP_0.3564845080908704_Split_58.fasta', -37.509, -37.884, -34.99, -41.889
'PRANK_b0#0058_hhT_tree_84_OP_0.3564845080908704_Split_58.fasta', -36.947, -37.54, -34.641, -41.796
'PRANK_b0#0058_hhT_tree_97_OP_0.1673876920856745_Split_58.fasta', -27.578, -30.441, -32.564, -35.604
'PRANK_b0#0058_htT_tree_84_OP_0.3564845080908704_Split_58.fasta', -36.923, -37.453, -34.613, -41.753
'PRANK_b0#0058_htT_tree_97_OP_0.1673876920856745_Split_58.fasta', -27.675, -30.635, -32.664, -35.735
'PRANK_b0#0058_thH_tree_97_OP_0.1673876920856745_Split_58.fasta', -26.601, -29.822, -32.448, -35.54
'PRANK_b0#0058_thT_tree_97_OP_0.1673876920856745_Split_58.fasta', -27.977, -31.011, -33.118, -36.163
'PRANK_b0#0058_ttT_tree_84_OP_0.3564845080908704_Split_58.fasta', -35.878, -36.314, -34.93, -39.369
'PRANK_b0#0059_hhT_tree_80_OP_0.3860599313375234_Split_59.fasta', -30.868, -29.262, -29.579, -36.81
'PRANK_b0#0059_htH_tree_36_OP_0.21650135794201675_Split_59.fasta', -38.19, -38.832, -33.983, -41.773
'PRANK_b0#0059_htH_tree_80_OP_0.3860599313375234_Split_59.fasta', -32.448, -31.06, -30.728, -38.114
'PRANK_b0#0059_htH_tree_85_OP_0.16592734946943577_Split_59.fasta', -31.81, -29.688, -30.44, -36.098
'PRANK_b0#0059_htT_tree_36_OP_0.21650135794201675_Split_59.fasta', -38.137, -37.644, -34.93, -41.856
'PRANK_b0#0059_htT_tree_80_OP_0.3860599313375234_Split_59.fasta', -31.612, -30.018, -30.423, -37.469
'PRANK_b0#0059_htT_tree_85_OP_0.16592734946943577_Split_59.fasta', -28.581, -25.853, -31.333, -30.875
'PRANK_b0#0059_thH_tree_36_OP_0.21650135794201675_Split_59.fasta', -38.409, -39.087, -35.423, -42.019
'PRANK_b0#0059_thH_tree_85_OP_0.16592734946943577_Split_59.fasta', -31.518, -29.239, -30.168, -35.743
'PRANK_b0#0059_ttH_tree_80_OP_0.3860599313375234_Split_59.fasta', -32.454, -31.036, -30.722, -38.108
'PRANK_b0#0059_ttH_tree_85_OP_0.16592734946943577_Split_59.fasta', -31.5, -29.218, -30.155, -35.721
'PRANK_b0#0059_ttT_tree_36_OP_0.21650135794201675_Split_59.fasta', -38.169, -37.686, -34.948, -41.901
'PRANK_b0#0060_hhH_tree_24_OP_0.35224591752289836_Split_60.fasta', -26.249, -24.603, -27.115, -31.646
'PRANK_b0#0060_hhT_tree_24_OP_0.35224591752289836_Split_60.fasta', -23.593, -21.275, -23.498, -28.812
'PRANK_b0#0060_ttH_tree_24_OP_0.35224591752289836_Split_60.fasta', -26.152, -24.504, -27.028, -31.562
'PRANK_b0#0060_ttT_tree_24_OP_0.35224591752289836_Split_60.fasta', -23.781, -21.421, -23.38, -29.383
'PRANK_b0#0061_hhH_tree_16_OP_0.3566466444359746_Split_61.fasta', -47.83, -46.927, -46.392, -49.676
'PRANK_b0#0061_thT_tree_16_OP_0.3566466444359746_Split_61.fasta', -34.956, -32.897, -34.532, -38.116
'PRANK_b0#0061_ttH_tree_16_OP_0.3566466444359746_Split_61.fasta', -47.709, -46.784, -46.297, -49.511
'PRANK_b0#0061_ttT_tree_16_OP_0.3566466444359746_Split_61.fasta', -34.821, -32.777, -33.782, -37.953
'PRANK_b0#0062_hhH_tree_0_OP_0.4657131574362508_Split_62.fasta', -32.908, -31.901, -28.373, -37.863
'PRANK_b0#0062_hhT_tree_81_OP_0.4058614503238694_Split_62.fasta', -29.716, -27.005, -27.568, -33.56
'PRANK_b0#0062_htH_tree_0_OP_0.4657131574362508_Split_62.fasta', -32.187, -30.925, -27.819, -37.921
'PRANK_b0#0062_htT_tree_81_OP_0.4058614503238694_Split_62.fasta', -28.789, -25.937, -27.084, -32.6
'PRANK_b0#0062_thH_tree_81_OP_0.4058614503238694_Split_62.fasta', -27.322, -24.643, -25.256, -31.411
'PRANK_b0#0062_thT_tree_0_OP_0.4657131574362508_Split_62.fasta', -32.17, -30.909, -27.733, -36.794
'PRANK_b0#0062_thT_tree_81_OP_0.4058614503238694_Split_62.fasta', -28.789, -25.937, -27.084, -32.6
'PRANK_b0#0062_ttT_tree_0_OP_0.4657131574362508_Split_62.fasta', -33.397, -32.162, -29.184, -38.204
'PRANK_b0#0063_htH_tree_71_OP_0.26664288485028304_Split_63.fasta', -22.201, -19.588, -22.814, -24.586
'PRANK_b0#0063_htT_tree_71_OP_0.26664288485028304_Split_63.fasta', -20.2, -16.959, -22.354, -22.548
'PRANK_b0#0063_thH_tree_71_OP_0.26664288485028304_Split_63.fasta', -22.23, -19.62, -22.809, -24.578
'PRANK_b0#0063_thT_tree_71_OP_0.26664288485028304_Split_63.fasta', -20.164, -16.931, -22.309, -22.507
'PRANK_b0#0065_hhH_tree_48_OP_0.33799514808893955_Split_65.fasta', -32.551, -30.953, -28.013, -36.264
'PRANK_b0#0065_htH_tree_48_OP_0.33799514808893955_Split_65.fasta', -31.623, -29.765, -27.313, -35.212
'PRANK_b0#0065_thH_tree_48_OP_0.33799514808893955_Split_65.fasta', -32.5, -30.889, -27.967, -36.192
'PRANK_b0#0065_thT_tree_48_OP_0.33799514808893955_Split_65.fasta', -30.91, -28.994, -27.705, -34.25
'PRANK_b0#0067_hhH_tree_6_OP_0.18497671267226667_Split_67.fasta', -24.138, -22.562, -22.621, -31.586
'PRANK_b0#0067_htH_tree_6_OP_0.18497671267226667_Split_67.fasta', -24.103, -22.528, -22.586, -31.55
'PRANK_b0#0067_thT_tree_6_OP_0.18497671267226667_Split_67.fasta', -23.172, -21.504, -21.186, -30.228
'PRANK_b0#0067_ttT_tree_6_OP_0.18497671267226667_Split_67.fasta', -23.189, -21.525, -21.197, -30.25
'PRANK_b0#0070_htH_tree_30_OP_0.20469024912096356_Split_70.fasta', -21.519, -18.928, -19.715, -23.477
'PRANK_b0#0070_htH_tree_43_OP_0.41666011848334805_Split_70.fasta', -15.837, -11.967, -15.956, -18.893
'PRANK_b0#0070_htT_tree_30_OP_0.20469024912096356_Split_70.fasta', -20.255, -17.71, -19.984, -22.05
'PRANK_b0#0070_thH_tree_30_OP_0.20469024912096356_Split_70.fasta', -22.667, -20.132, -21.015, -24.58
'PRANK_b0#0070_thH_tree_43_OP_0.41666011848334805_Split_70.fasta', -15.854, -11.974, -15.999, -18.94
'PRANK_b0#0070_ttH_tree_43_OP_0.41666011848334805_Split_70.fasta', -16.077, -12.064, -16.665, -18.872
'PRANK_b0#0070_ttT_tree_30_OP_0.20469024912096356_Split_70.fasta', -20.301, -17.791, -19.982, -22.066
'PRANK_b0#0070_ttT_tree_43_OP_0.41666011848334805_Split_70.fasta', -16.093, -12.195, -17.47, -19.295
'PRANK_b0#0073_htT_tree_10_OP_0.17197861239551077_Split_73.fasta', -32.284, -34.006, -29.945, -35.706
'PRANK_b0#0073_thH_tree_10_OP_0.17197861239551077_Split_73.fasta', -27.954, -27.479, -25.659, -28.896
'PRANK_b0#0073_ttH_tree_10_OP_0.17197861239551077_Split_73.fasta', -27.985, -27.498, -25.698, -28.931
'PRANK_b0#0073_ttT_tree_10_OP_0.17197861239551077_Split_73.fasta', -32.284, -34.006, -29.945, -35.706
'PRANK_b0#0077_hhH_tree_35_OP_0.23719613041625226_Split_77.fasta', -49.851, -51.289, -41.143, -54.133
'PRANK_b0#0077_hhT_tree_35_OP_0.23719613041625226_Split_77.fasta', -51.132, -52.394, -44.043, -54.337
'PRANK_b0#0077_htT_tree_35_OP_0.23719613041625226_Split_77.fasta', -52.359, -53.786, -44.908, -55.611
'PRANK_b0#0077_htT_tree_79_OP_0.39849921812999034_Split_77.fasta', -29.131, -30.035, -33.574, -35.375
'PRANK_b0#0077_thH_tree_35_OP_0.23719613041625226_Split_77.fasta', -50.642, -52.071, -41.686, -54.923
'PRANK_b0#0077_thH_tree_79_OP_0.39849921812999034_Split_77.fasta', -30.081, -31.214, -34.005, -36.647
'PRANK_b0#0077_thT_tree_79_OP_0.39849921812999034_Split_77.fasta', -28.58, -29.308, -36.077, -36.798
'PRANK_b0#0077_ttT_tree_79_OP_0.39849921812999034_Split_77.fasta', -28.556, -29.283, -35.781, -36.955
'PRANK_b0#0078_hhH_tree_86_OP_0.2347265646541319_Split_78.fasta', -31.712, -27.801, -32.923, -31.422
'PRANK_b0#0078_hhT_tree_53_OP_0.05303947942235687_Split_78.fasta', -27.282, -25.91, -24.998, -31.378
'PRANK_b0#0078_htH_tree_53_OP_0.05303947942235687_Split_78.fasta', -34.696, -34.052, -30.838, -40.508
'PRANK_b0#0078_htH_tree_86_OP_0.2347265646541319_Split_78.fasta', -31.79, -27.976, -32.718, -30.991
'PRANK_b0#0078_thH_tree_86_OP_0.2347265646541319_Split_78.fasta', -31.801, -27.975, -32.945, -31.485
'PRANK_b0#0078_thT_tree_53_OP_0.05303947942235687_Split_78.fasta', -27.282, -25.91, -24.998, -31.378
'PRANK_b0#0078_ttH_tree_53_OP_0.05303947942235687_Split_78.fasta', -34.722, -34.088, -31.81, -39.644
'PRANK_b0#0078_ttT_tree_86_OP_0.2347265646541319_Split_78.fasta', -31.8, -28.047, -32.747, -31.108
'PRANK_b0#0079_hhH_tree_88_OP_0.1810795500099957_Split_79.fasta', -37.02, -36.115, -36.253, -38.486
'PRANK_b0#0079_hhT_tree_88_OP_0.1810795500099957_Split_79.fasta', -36.063, -35.134, -35.666, -37.389
'PRANK_b0#0079_ttH_tree_88_OP_0.1810795500099957_Split_79.fasta', -37.01, -36.107, -36.243, -38.476
'PRANK_b0#0079_ttT_tree_88_OP_0.1810795500099957_Split_79.fasta', -36.205, -35.274, -35.807, -37.547
'PRANK_b0#0080_hhT_tree_3_OP_0.05125309180508808_Split_80.fasta', -10.462, -5.443, -8.613, -15.095
'PRANK_b0#0080_htH_tree_3_OP_0.05125309180508808_Split_80.fasta', -9.916, -4.835, -7.754, -14.45
'PRANK_b0#0080_htT_tree_3_OP_0.05125309180508808_Split_80.fasta', -10.647, -5.594, -8.773, -15.236
'PRANK_b0#0080_ttH_tree_3_OP_0.05125309180508808_Split_80.fasta', -9.969, -4.902, -7.829, -14.537
'PRANK_b0#0081_hhH_tree_5_OP_0.22898839817158656_Split_81.fasta', -20.038, -16.33, -18.215, -24.083
'PRANK_b0#0081_hhT_tree_51_OP_0.3986228120499837_Split_81.fasta', -15.926, -12.504, -16.469, -19.147
'PRANK_b0#0081_hhT_tree_73_OP_0.04516409856856096_Split_81.fasta', -11.833, -7.631, -14.174, -15.411
'PRANK_b0#0081_htH_tree_51_OP_0.3986228120499837_Split_81.fasta', -15.599, -11.979, -16.273, -18.482
'PRANK_b0#0081_htT_tree_5_OP_0.22898839817158656_Split_81.fasta', -19.8, -16.137, -18.535, -23.252
'PRANK_b0#0081_htT_tree_73_OP_0.04516409856856096_Split_81.fasta', -11.833, -7.631, -14.174, -15.411
'PRANK_b0#0081_thH_tree_5_OP_0.22898839817158656_Split_81.fasta', -20.073, -16.373, -18.284, -24.101
'PRANK_b0#0081_thH_tree_73_OP_0.04516409856856096_Split_81.fasta', -12.692, -8.738, -16.817, -15.973
'PRANK_b0#0081_thT_tree_51_OP_0.3986228120499837_Split_81.fasta', -16.594, -13.192, -15.626, -19.711
'PRANK_b0#0081_ttH_tree_51_OP_0.3986228120499837_Split_81.fasta', -14.851, -11.25, -14.093, -18.003
'PRANK_b0#0081_ttH_tree_73_OP_0.04516409856856096_Split_81.fasta', -12.727, -8.917, -16.96, -16.207
'PRANK_b0#0081_ttT_tree_5_OP_0.22898839817158656_Split_81.fasta', -19.802, -16.135, -18.537, -23.259
'PRANK_b0#0085_hhT_tree_59_OP_0.3079281034987719_Split_85.fasta', -34.651, -33.143, -35.923, -38.003
'PRANK_b0#0085_thT_tree_59_OP_0.3079281034987719_Split_85.fasta', -34.849, -33.338, -36.116, -38.249
'PRANK_b0#0085_ttH_tree_59_OP_0.3079281034987719_Split_85.fasta', -34.866, -33.369, -36.12, -38.334
'PRANK_b0#0085_ttT_tree_59_OP_0.3079281034987719_Split_85.fasta', -34.725, -33.219, -35.803, -38.195
'PRANK_b0#0086_hhH_tree_46_OP_0.17943757149806483_Split_86.fasta', -19.879, -16.795, -19.828, -24.941
'PRANK_b0#0086_hhT_tree_46_OP_0.17943757149806483_Split_86.fasta', -19.65, -16.595, -18.174, -25.847
'PRANK_b0#0086_hhT_tree_47_OP_0.4322745197435511_Split_86.fasta', -33.534, -30.71, -33.57, -37.732
'PRANK_b0#0086_htT_tree_47_OP_0.4322745197435511_Split_86.fasta', -33.828, -31.061, -34.989, -38.379
'PRANK_b0#0086_thT_tree_46_OP_0.17943757149806483_Split_86.fasta', -19.661, -16.557, -19.018, -24.668
'PRANK_b0#0086_thT_tree_47_OP_0.4322745197435511_Split_86.fasta', -32.301, -29.296, -33.771, -36.555
'PRANK_b0#0086_ttH_tree_46_OP_0.17943757149806483_Split_86.fasta', -19.271, -16.271, -16.097, -25.76
'PRANK_b0#0086_ttH_tree_47_OP_0.4322745197435511_Split_86.fasta', -33.574, -30.715, -31.027, -38.604
'PRANK_b0#0087_hhT_tree_44_OP_0.200818760412537_Split_87.fasta', -29.64, -29.68, -27.939, -32.873
'PRANK_b0#0087_htT_tree_44_OP_0.200818760412537_Split_87.fasta', -29.634, -29.674, -27.931, -32.868
'PRANK_b0#0087_thT_tree_44_OP_0.200818760412537_Split_87.fasta', -29.574, -29.618, -27.85, -32.808
'PRANK_b0#0087_ttT_tree_44_OP_0.200818760412537_Split_87.fasta', -29.631, -29.659, -28.856, -32.707
'PRANK_b0#0088_hhH_tree_14_OP_0.3064418702671071_Split_88.fasta', -50.149, -51.277, -49.738, -54.649
'PRANK_b0#0088_hhT_tree_92_OP_0.23387605000900108_Split_88.fasta', -17.784, -14.46, -17.835, -19.949
'PRANK_b0#0088_htH_tree_92_OP_0.23387605000900108_Split_88.fasta', -18.522, -15.549, -18.279, -20.761
'PRANK_b0#0088_htT_tree_14_OP_0.3064418702671071_Split_88.fasta', -48.753, -49.617, -46.497, -50.472
'PRANK_b0#0088_thH_tree_92_OP_0.23387605000900108_Split_88.fasta', -18.264, -15.256, -18.086, -20.536
'PRANK_b0#0088_thT_tree_14_OP_0.3064418702671071_Split_88.fasta', -48.624, -49.52, -46.391, -50.425
'PRANK_b0#0088_thT_tree_92_OP_0.23387605000900108_Split_88.fasta', -17.811, -14.835, -17.309, -19.989
'PRANK_b0#0088_ttH_tree_14_OP_0.3064418702671071_Split_88.fasta', -50.149, -51.277, -49.738, -54.649
'PRANK_b0#0089_hhH_tree_21_OP_0.22890592879188038_Split_89.fasta', -17.671, -13.787, -14.91, -24.321
'PRANK_b0#0089_htT_tree_21_OP_0.22890592879188038_Split_89.fasta', -18.142, -14.217, -15.422, -25.003
'PRANK_b0#0089_thH_tree_21_OP_0.22890592879188038_Split_89.fasta', -17.063, -13.01, -14.503, -23.718
'PRANK_b0#0089_ttT_tree_21_OP_0.22890592879188038_Split_89.fasta', -17.602, -13.526, -15.003, -24.397
'PRANK_b0#0090_hhT_tree_95_OP_0.1030307002700046_Split_90.fasta', -11.575, -6.977, -14.636, -17.078
'PRANK_b0#0090_thH_tree_95_OP_0.1030307002700046_Split_90.fasta', -9.976, -5.066, -15.215, -15.096
'PRANK_b0#0090_ttH_tree_95_OP_0.1030307002700046_Split_90.fasta', -9.596, -4.592, -10.986, -14.578
'PRANK_b0#0090_ttT_tree_95_OP_0.1030307002700046_Split_90.fasta', -11.193, -6.494, -14.399, -16.762
'PRANK_b0#0091_hhH_tree_4_OP_0.3917727204478945_Split_91.fasta', -27.3, -25.147, -26.195, -31.66
'PRANK_b0#0091_htT_tree_4_OP_0.3917727204478945_Split_91.fasta', -27.317, -25.256, -25.342, -31.909
'PRANK_b0#0091_thH_tree_4_OP_0.3917727204478945_Split_91.fasta', -27.731, -25.506, -27.031, -32.141
'PRANK_b0#0091_thT_tree_4_OP_0.3917727204478945_Split_91.fasta', -28.321, -26.32, -26.305, -32.642
'PRANK_b0#0096_hhH_tree_77_OP_0.06320220646162977_Split_96.fasta', -27.622, -26.794, -27.545, -29.742
'PRANK_b0#0096_hhT_tree_77_OP_0.06320220646162977_Split_96.fasta', -33.646, -34.668, -33.116, -34.634
'PRANK_b0#0096_htH_tree_77_OP_0.06320220646162977_Split_96.fasta', -27.622, -26.794, -27.545, -29.742
'PRANK_b0#0096_ttT_tree_77_OP_0.06320220646162977_Split_96.fasta', -34.026, -34.963, -33.404, -35.125
'PRANK_b1#0000_hhH_tree_61_OP_0.4330011748014624_Split_0.fasta', -33.797, -32.628, -30.135, -39.137
'PRANK_b1#0000_hhT_tree_61_OP_0.4330011748014624_Split_0.fasta', -33.161, -32.039, -28.43, -38.758
'PRANK_b1#0000_htH_tree_61_OP_0.4330011748014624_Split_0.fasta', -33.796, -32.63, -30.14, -39.139
'PRANK_b1#0000_htT_tree_61_OP_0.4330011748014624_Split_0.fasta', -33.174, -32.043, -28.432, -38.754
'PRANK_b1#0001_hhH_tree_89_OP_0.08315440018559267_Split_1.fasta', -5.851, -1.032, -6.423, -10.142
'PRANK_b1#0001_hhT_tree_89_OP_0.08315440018559267_Split_1.fasta', -5.715, -0.967, -6.257, -10.056
'PRANK_b1#0001_htH_tree_89_OP_0.08315440018559267_Split_1.fasta', -5.856, -1.055, -6.402, -10.156
'PRANK_b1#0001_htT_tree_89_OP_0.08315440018559267_Split_1.fasta', -5.82, -1.077, -6.349, -10.15
'PRANK_b1#0004_hhH_tree_20_OP_0.1825262028599538_Split_4.fasta', -30.773, -28.946, -30.271, -34.573
'PRANK_b1#0004_hhH_tree_2_OP_0.0971126692608415_Split_4.fasta', -31.455, -33.685, -37.999, -40.077
'PRANK_b1#0004_hhT_tree_20_OP_0.1825262028599538_Split_4.fasta', -26.412, -24.622, -26.923, -29.604
'PRANK_b1#0004_hhT_tree_2_OP_0.0971126692608415_Split_4.fasta', -31.803, -29.593, -33.08, -36.06
'PRANK_b1#0004_htH_tree_20_OP_0.1825262028599538_Split_4.fasta', -29.742, -27.923, -28.827, -34.074
