code_BLOSUM62_GO_-6_GE_-0.5,sp_match_count,sp_match_count_norm,sp_mismatch_count,sp_mismatch_count_norm,sp_go,sp_go_norm,sp_ge,sp_ge_norm,sp_match_BLOSUM62,sp_match_norm_BLOSUM62,sp_mismatch_BLOSUM62,sp_mismatch_norm_BLOSUM62,sp_BLOSUM62_GO_-6_GE_-0.5,sp_norm_BLOSUM62_GO_-6_GE_-0.5
'MUSCLE_diversified_replicate.acb.258.afa', 31559.0, 0.06, 30820, 0.059, 5244, 0.01, 97163, 0.184, 171592.0, 0.326, -19852, -0.038, 71694.5, 0.136
'MUSCLE_diversified_replicate.acb.26.afa', 32601.0, 0.062, 30482, 0.058, 5030, 0.01, 95755, 0.182, 177317.0, 0.337, -19184, -0.036, 80075.5, 0.152
'MUSCLE_diversified_replicate.acb.262.afa', 33310.0, 0.063, 28652, 0.054, 4947, 0.009, 97997, 0.185, 180915.0, 0.342, -16131, -0.03, 86103.5, 0.163
'MUSCLE_diversified_replicate.acb.266.afa', 32533.0, 0.064, 30159, 0.059, 5258, 0.01, 96537, 0.19, 177015.0, 0.348, -18144, -0.036, 79054.5, 0.156
'MUSCLE_diversified_replicate.acb.270.afa', 32249.0, 0.053, 31229, 0.052, 4931, 0.008, 94965, 0.157, 175387.0, 0.289, -20346, -0.034, 77972.5, 0.129
'MUSCLE_diversified_replicate.acb.274.afa', 32351.0, 0.065, 30919, 0.062, 5233, 0.01, 95381, 0.191, 176108.0, 0.353, -18901, -0.038, 78118.5, 0.157
'MUSCLE_diversified_replicate.acb.278.afa', 31836.0, 0.06, 33549, 0.063, 4905, 0.009, 91151, 0.171, 172226.0, 0.322, -23189, -0.043, 74031.5, 0.139
'MUSCLE_diversified_replicate.acb.282.afa', 31948.0, 0.06, 33609, 0.063, 4824, 0.009, 90807, 0.171, 172468.0, 0.325, -23570, -0.044, 74550.5, 0.141
'MUSCLE_diversified_replicate.acb.286.afa', 33434.0, 0.067, 28753, 0.058, 4820, 0.01, 97547, 0.195, 181454.0, 0.363, -16159, -0.032, 87601.5, 0.175
'MUSCLE_diversified_replicate.acb.290.afa', 33536.0, 0.068, 28624, 0.058, 4824, 0.01, 97601, 0.198, 182172.0, 0.369, -15931, -0.032, 88496.5, 0.179
'MUSCLE_diversified_replicate.acb.294.afa', 31470.0, 0.062, 31174, 0.061, 5342, 0.01, 96633, 0.19, 170654.0, 0.335, -20646, -0.041, 69639.5, 0.137
'MUSCLE_diversified_replicate.acb.298.afa', 32031.0, 0.061, 31253, 0.059, 4952, 0.009, 95353, 0.181, 174128.0, 0.331, -19978, -0.038, 76761.5, 0.146
'MUSCLE_diversified_replicate.acb.30.afa', 31621.0, 0.061, 33615, 0.065, 5131, 0.01, 91449, 0.176, 170868.0, 0.33, -22980, -0.044, 71377.5, 0.138
'MUSCLE_diversified_replicate.acb.302.afa', 31688.0, 0.061, 33361, 0.064, 4915, 0.009, 91823, 0.176, 171316.0, 0.329, -23149, -0.044, 72765.5, 0.14
'MUSCLE_diversified_replicate.acb.306.afa', 32641.0, 0.063, 29359, 0.057, 5070, 0.01, 97921, 0.189, 177435.0, 0.342, -17023, -0.033, 81031.5, 0.156
'MUSCLE_diversified_replicate.acb.310.afa', 31965.0, 0.06, 33443, 0.063, 4873, 0.009, 91105, 0.171, 172699.0, 0.325, -22910, -0.043, 74998.5, 0.141
'MUSCLE_diversified_replicate.acb.314.afa', 32430.0, 0.061, 29653, 0.056, 5150, 0.01, 97755, 0.184, 176054.0, 0.332, -18146, -0.034, 78130.5, 0.147
'MUSCLE_diversified_replicate.acb.318.afa', 33635.0, 0.068, 28463, 0.058, 4979, 0.01, 97725, 0.198, 182537.0, 0.37, -15655, -0.032, 88145.5, 0.179
'MUSCLE_diversified_replicate.acb.322.afa', 32614.0, 0.06, 29116, 0.054, 5270, 0.01, 98461, 0.182, 176825.0, 0.327, -17354, -0.032, 78620.5, 0.146
'MUSCLE_diversified_replicate.acb.326.afa', 32126.0, 0.051, 29999, 0.048, 5204, 0.008, 97671, 0.156, 174546.0, 0.278, -17816, -0.028, 76670.5, 0.122
'MUSCLE_diversified_replicate.acb.330.afa', 33246.0, 0.063, 29077, 0.055, 5046, 0.01, 97275, 0.186, 180387.0, 0.344, -17308, -0.033, 84165.5, 0.161
'MUSCLE_diversified_replicate.acb.334.afa', 32526.0, 0.061, 30689, 0.058, 5081, 0.01, 95491, 0.18, 176764.0, 0.332, -18999, -0.036, 79533.5, 0.15
'MUSCLE_diversified_replicate.acb.338.afa', 31794.0, 0.06, 30791, 0.058, 5175, 0.01, 96751, 0.182, 172789.0, 0.325, -20156, -0.038, 73207.5, 0.138
'MUSCLE_diversified_replicate.acb.34.afa', 33358.0, 0.067, 28939, 0.058, 4868, 0.01, 97327, 0.196, 181102.0, 0.364, -16268, -0.033, 86962.5, 0.175
'MUSCLE_diversified_replicate.acb.342.afa', 33349.0, 0.066, 28968, 0.058, 4924, 0.01, 97287, 0.194, 181180.0, 0.361, -16494, -0.033, 86498.5, 0.172
'MUSCLE_diversified_replicate.acb.346.afa', 32203.0, 0.06, 30394, 0.057, 5051, 0.009, 96727, 0.18, 175275.0, 0.327, -19124, -0.036, 77481.5, 0.144
'MUSCLE_diversified_replicate.acb.350.afa', 31497.0, 0.059, 33929, 0.064, 5156, 0.01, 91069, 0.172, 170175.0, 0.321, -23470, -0.044, 70234.5, 0.132
'MUSCLE_diversified_replicate.acb.354.afa', 31403.0, 0.059, 31112, 0.059, 5294, 0.01, 96891, 0.183, 170758.0, 0.322, -20410, -0.038, 70138.5, 0.132
'MUSCLE_diversified_replicate.acb.358.afa', 32207.0, 0.061, 31194, 0.059, 5252, 0.01, 95119, 0.18, 174818.0, 0.331, -19918, -0.038, 75828.5, 0.144
'MUSCLE_diversified_replicate.acb.362.afa', 33241.0, 0.065, 28854, 0.057, 4725, 0.009, 97731, 0.192, 180225.0, 0.354, -17174, -0.034, 85835.5, 0.168
'MUSCLE_diversified_replicate.acb.366.afa', 32784.0, 0.063, 30088, 0.058, 5036, 0.01, 96177, 0.186, 178348.0, 0.345, -17433, -0.034, 82610.5, 0.16
'MUSCLE_diversified_replicate.acb.370.afa', 32182.0, 0.061, 30132, 0.057, 5332, 0.01, 97293, 0.185, 174892.0, 0.332, -17981, -0.034, 76272.5, 0.145
'MUSCLE_diversified_replicate.acb.374.afa', 31703.0, 0.061, 30106, 0.058, 5468, 0.011, 98303, 0.19, 172422.0, 0.333, -19071, -0.037, 71391.5, 0.138
'MUSCLE_diversified_replicate.acb.378.afa', 33217.0, 0.063, 29054, 0.055, 4972, 0.009, 97379, 0.184, 180412.0, 0.342, -16364, -0.031, 85526.5, 0.162
'MUSCLE_diversified_replicate.acb.38.afa', 32346.0, 0.064, 31021, 0.061, 5118, 0.01, 95187, 0.187, 175721.0, 0.346, -19479, -0.038, 77940.5, 0.153
'MUSCLE_diversified_replicate.acb.382.afa', 31820.0, 0.06, 30458, 0.057, 5191, 0.01, 97365, 0.183, 173470.0, 0.326, -17803, -0.033, 75838.5, 0.142
'MUSCLE_diversified_replicate.acb.386.afa', 33137.0, 0.065, 28601, 0.057, 4835, 0.01, 98445, 0.195, 180002.0, 0.356, -16292, -0.032, 85477.5, 0.169
'MUSCLE_diversified_replicate.acb.390.afa', 32173.0, 0.062, 33426, 0.064, 4958, 0.009, 90723, 0.173, 173736.0, 0.332, -23589, -0.045, 75037.5, 0.143
'MUSCLE_diversified_replicate.acb.394.afa', 31631.0, 0.06, 32959, 0.063, 5154, 0.01, 92741, 0.176, 171188.0, 0.326, -22133, -0.042, 71760.5, 0.137
'MUSCLE_diversified_replicate.acb.398.afa', 31410.0, 0.06, 31279, 0.06, 5100, 0.01, 96543, 0.185, 170602.0, 0.327, -20527, -0.039, 71203.5, 0.136
'MUSCLE_diversified_replicate.acb.42.afa', 31986.0, 0.061, 31496, 0.06, 5418, 0.01, 94957, 0.18, 172483.0, 0.327, -20040, -0.038, 72456.5, 0.137
'MUSCLE_diversified_replicate.acb.46.afa', 32118.0, 0.063, 33506, 0.065, 5020, 0.01, 90673, 0.177, 173410.0, 0.338, -22614, -0.044, 75339.5, 0.147
'MUSCLE_diversified_replicate.acb.50.afa', 31703.0, 0.061, 33555, 0.065, 5098, 0.01, 91405, 0.177, 171256.0, 0.332, -22866, -0.044, 72099.5, 0.14
'MUSCLE_diversified_replicate.acb.54.afa', 32573.0, 0.062, 29628, 0.057, 5162, 0.01, 97519, 0.186, 176613.0, 0.337, -17971, -0.034, 78910.5, 0.151
'MUSCLE_diversified_replicate.acb.58.afa', 32481.0, 0.062, 29952, 0.057, 5149, 0.01, 97055, 0.186, 176371.0, 0.338, -18340, -0.035, 78609.5, 0.151
'MUSCLE_diversified_replicate.acb.6.afa', 32440.0, 0.062, 30502, 0.059, 5092, 0.01, 96037, 0.184, 176416.0, 0.339, -18588, -0.036, 79257.5, 0.152
'MUSCLE_diversified_replicate.acb.62.afa', 32436.0, 0.065, 30862, 0.062, 4827, 0.01, 95325, 0.191, 176283.0, 0.353, -20215, -0.04, 79443.5, 0.159
'MUSCLE_diversified_replicate.acb.66.afa', 32364.0, 0.062, 30038, 0.057, 4998, 0.01, 97117, 0.185, 175759.0, 0.335, -19230, -0.037, 77982.5, 0.149
'MUSCLE_diversified_replicate.acb.70.afa', 31722.0, 0.062, 30554, 0.059, 5413, 0.01, 97369, 0.189, 172574.0, 0.335, -18763, -0.036, 72648.5, 0.141
'MUSCLE_diversified_replicate.acb.74.afa', 31998.0, 0.061, 33643, 0.064, 4799, 0.009, 90639, 0.172, 172872.0, 0.327, -23102, -0.044, 75656.5, 0.143
'MUSCLE_diversified_replicate.acb.78.afa', 31667.0, 0.06, 33902, 0.065, 5129, 0.01, 90783, 0.173, 170936.0, 0.325, -23057, -0.044, 71713.5, 0.136
'MUSCLE_diversified_replicate.acb.82.afa', 31497.0, 0.06, 30863, 0.059, 4942, 0.009, 97201, 0.185, 171041.0, 0.325, -19968, -0.038, 72820.5, 0.139
'MUSCLE_diversified_replicate.acb.86.afa', 32233.0, 0.062, 31213, 0.06, 4979, 0.01, 95029, 0.182, 175398.0, 0.336, -19627, -0.038, 78382.5, 0.15
'MUSCLE_diversified_replicate.acb.90.afa', 32411.0, 0.063, 30892, 0.06, 5185, 0.01, 95315, 0.186, 176371.0, 0.344, -19287, -0.038, 78316.5, 0.153
'MUSCLE_diversified_replicate.acb.94.afa', 33454.0, 0.068, 28720, 0.058, 4744, 0.01, 97573, 0.198, 181494.0, 0.368, -16609, -0.034, 87634.5, 0.178
'MUSCLE_diversified_replicate.acb.98.afa', 31859.0, 0.061, 32514, 0.062, 5096, 0.01, 93175, 0.178, 172230.0, 0.328, -22479, -0.043, 72587.5, 0.138
'MUSCLE_diversified_replicate.bca.103.afa', 31747.0, 0.061, 33002, 0.063, 4771, 0.009, 92423, 0.177, 172602.0, 0.33, -22743, -0.043, 75021.5, 0.143
'MUSCLE_diversified_replicate.bca.107.afa', 32597.0, 0.062, 30403, 0.058, 5071, 0.01, 95921, 0.182, 177319.0, 0.336, -18909, -0.036, 80023.5, 0.152
'MUSCLE_diversified_replicate.bca.11.afa', 32244.0, 0.062, 30925, 0.059, 4810, 0.009, 95583, 0.183, 175509.0, 0.336, -19661, -0.038, 79196.5, 0.151
'MUSCLE_diversified_replicate.bca.111.afa', 31490.0, 0.059, 32198, 0.06, 4990, 0.009, 94545, 0.176, 171211.0, 0.319, -21970, -0.041, 72028.5, 0.134
'MUSCLE_diversified_replicate.bca.115.afa', 31247.0, 0.052, 33477, 0.056, 5376, 0.009, 92473, 0.154, 169642.0, 0.283, -22734, -0.038, 68415.5, 0.114
'MUSCLE_diversified_replicate.bca.119.afa', 31748.0, 0.061, 32752, 0.062, 5029, 0.01, 92921, 0.177, 172753.0, 0.329, -22188, -0.042, 73930.5, 0.141
'MUSCLE_diversified_replicate.bca.123.afa', 32509.0, 0.064, 30506, 0.06, 5051, 0.01, 95891, 0.189, 176880.0, 0.348, -18210, -0.036, 80418.5, 0.158
'MUSCLE_diversified_replicate.bca.127.afa', 32324.0, 0.065, 31219, 0.063, 5137, 0.01, 94835, 0.191, 175300.0, 0.352, -19775, -0.04, 77285.5, 0.155
'MUSCLE_diversified_replicate.bca.131.afa', 31951.0, 0.061, 30700, 0.059, 5317, 0.01, 96619, 0.184, 173762.0, 0.331, -19424, -0.037, 74126.5, 0.141
'MUSCLE_diversified_replicate.bca.135.afa', 31677.0, 0.061, 31872, 0.062, 4991, 0.01, 94823, 0.183, 172384.0, 0.333, -20994, -0.041, 74032.5, 0.143
'MUSCLE_diversified_replicate.bca.139.afa', 32397.0, 0.062, 30996, 0.059, 4927, 0.009, 95135, 0.181, 176209.0, 0.336, -19013, -0.036, 80066.5, 0.153
'MUSCLE_diversified_replicate.bca.143.afa', 31654.0, 0.062, 33251, 0.065, 5033, 0.01, 92111, 0.18, 172352.0, 0.337, -22935, -0.045, 73163.5, 0.143
'MUSCLE_diversified_replicate.bca.147.afa', 32080.0, 0.061, 30499, 0.058, 5209, 0.01, 96763, 0.184, 174336.0, 0.331, -18924, -0.036, 75776.5, 0.144
'MUSCLE_diversified_replicate.bca.15.afa', 32655.0, 0.051, 29691, 0.046, 4907, 0.008, 97229, 0.152, 177667.0, 0.277, -18093, -0.028, 81517.5, 0.127
'MUSCLE_diversified_replicate.bca.151.afa', 31368.0, 0.059, 32283, 0.061, 4982, 0.009, 94619, 0.179, 170642.0, 0.323, -21876, -0.041, 71564.5, 0.136
'MUSCLE_diversified_replicate.bca.155.afa', 33099.0, 0.063, 29049, 0.055, 4986, 0.009, 97625, 0.185, 179814.0, 0.341, -16884, -0.032, 84201.5, 0.159
'MUSCLE_diversified_replicate.bca.159.afa', 31714.0, 0.06, 31064, 0.059, 4853, 0.009, 96365, 0.183, 172625.0, 0.327, -20189, -0.038, 75135.5, 0.142
'MUSCLE_diversified_replicate.bca.163.afa', 31634.0, 0.06, 33237, 0.063, 4955, 0.009, 92179, 0.174, 171738.0, 0.325, -23089, -0.044, 72829.5, 0.138
'MUSCLE_diversified_replicate.bca.167.afa', 31209.0, 0.057, 32273, 0.059, 5501, 0.01, 94957, 0.175, 169659.0, 0.312, -22131, -0.041, 67043.5, 0.123
'MUSCLE_diversified_replicate.bca.171.afa', 33329.0, 0.065, 29058, 0.057, 4897, 0.01, 97147, 0.19, 180887.0, 0.353, -16231, -0.032, 86700.5, 0.169
'MUSCLE_diversified_replicate.bca.175.afa', 32416.0, 0.06, 30382, 0.057, 5026, 0.009, 96325, 0.18, 176308.0, 0.329, -18264, -0.034, 79725.5, 0.149
'MUSCLE_diversified_replicate.bca.179.afa', 32497.0, 0.062, 29519, 0.056, 5127, 0.01, 97889, 0.185, 176512.0, 0.334, -17857, -0.034, 78948.5, 0.15
'MUSCLE_diversified_replicate.bca.183.afa', 32559.0, 0.061, 30408, 0.057, 5034, 0.009, 95987, 0.181, 177138.0, 0.334, -18604, -0.035, 80336.5, 0.151
'MUSCLE_diversified_replicate.bca.187.afa', 32605.0, 0.064, 29845, 0.059, 5382, 0.011, 97021, 0.19, 177328.0, 0.348, -17941, -0.035, 78584.5, 0.154
'MUSCLE_diversified_replicate.bca.19.afa', 32530.0, 0.063, 30545, 0.059, 5648, 0.011, 95771, 0.185, 176406.0, 0.34, -18408, -0.036, 76224.5, 0.147
'MUSCLE_diversified_replicate.bca.191.afa', 32237.0, 0.065, 31087, 0.063, 5044, 0.01, 95273, 0.192, 175374.0, 0.353, -19510, -0.039, 77963.5, 0.157
'MUSCLE_diversified_replicate.bca.195.afa', 31719.0, 0.062, 33366, 0.065, 5021, 0.01, 91751, 0.18, 172120.0, 0.338, -22810, -0.045, 73308.5, 0.144
'MUSCLE_diversified_replicate.bca.199.afa', 32455.0, 0.061, 29618, 0.055, 5162, 0.01, 97775, 0.183, 176219.0, 0.329, -17930, -0.033, 78429.5, 0.147
'MUSCLE_diversified_replicate.bca.203.afa', 33364.0, 0.067, 28952, 0.059, 4897, 0.01, 97289, 0.197, 181108.0, 0.366, -16328, -0.033, 86753.5, 0.175
'MUSCLE_diversified_replicate.bca.207.afa', 32522.0, 0.061, 30455, 0.057, 5233, 0.01, 95967, 0.181, 177052.0, 0.333, -18464, -0.035, 79206.5, 0.149
'MUSCLE_diversified_replicate.bca.211.afa', 31819.0, 0.062, 31918, 0.062, 5178, 0.01, 94447, 0.183, 173193.0, 0.335, -21138, -0.041, 73763.5, 0.143
'MUSCLE_diversified_replicate.bca.215.afa', 32201.0, 0.061, 31114, 0.059, 5079, 0.01, 95291, 0.18, 174715.0, 0.33, -20162, -0.038, 76433.5, 0.144
'MUSCLE_diversified_replicate.bca.219.afa', 33209.0, 0.063, 28622, 0.054, 5012, 0.01, 98259, 0.187, 180252.0, 0.342, -15572, -0.03, 85478.5, 0.162
'MUSCLE_diversified_replicate.bca.223.afa', 32167.0, 0.06, 30738, 0.057, 5023, 0.009, 96111, 0.179, 174965.0, 0.326, -19354, -0.036, 77417.5, 0.144
'MUSCLE_diversified_replicate.bca.227.afa', 32524.0, 0.066, 30710, 0.062, 4941, 0.01, 95453, 0.193, 176891.0, 0.358, -18986, -0.038, 80532.5, 0.163
'MUSCLE_diversified_replicate.bca.23.afa', 32305.0, 0.065, 30027, 0.061, 5410, 0.011, 97257, 0.197, 175637.0, 0.355, -18455, -0.037, 76093.5, 0.154
'MUSCLE_diversified_replicate.bca.231.afa', 30543.0, 0.058, 32521, 0.061, 4816, 0.009, 95793, 0.181, 166173.0, 0.313, -22378, -0.042, 67002.5, 0.126
'MUSCLE_diversified_replicate.bca.235.afa', 31684.0, 0.063, 31192, 0.062, 4866, 0.01, 96169, 0.19, 172254.0, 0.34, -20388, -0.04, 74585.5, 0.147
'MUSCLE_diversified_replicate.bca.239.afa', 32562.0, 0.063, 30670, 0.059, 5009, 0.01, 95457, 0.184, 176935.0, 0.341, -18710, -0.036, 80442.5, 0.155
'MUSCLE_diversified_replicate.bca.243.afa', 33419.0, 0.068, 28762, 0.058, 5105, 0.01, 97559, 0.198, 181385.0, 0.367, -15915, -0.032, 86060.5, 0.174
'MUSCLE_diversified_replicate.bca.247.afa', 32000.0, 0.061, 32713, 0.063, 4850, 0.009, 92495, 0.177, 173875.0, 0.333, -21835, -0.042, 76692.5, 0.147
'MUSCLE_diversified_replicate.bca.251.afa', 31620.0, 0.063, 33053, 0.066, 4860, 0.01, 92575, 0.186, 171689.0, 0.344, -23091, -0.046, 73150.5, 0.147
'MUSCLE_diversified_replicate.bca.255.afa', 32498.0, 0.063, 30606, 0.059, 5069, 0.01, 95713, 0.184, 176589.0, 0.34, -18540, -0.036, 79778.5, 0.154
'MUSCLE_diversified_replicate.bca.259.afa', 32310.0, 0.064, 31120, 0.062, 4998, 0.01, 95061, 0.188, 175269.0, 0.347, -19571, -0.039, 78179.5, 0.155
'MUSCLE_diversified_replicate.bca.263.afa', 32116.0, 0.061, 31121, 0.059, 5414, 0.01, 95447, 0.18, 174773.0, 0.33, -19264, -0.036, 75301.5, 0.142
'MUSCLE_diversified_replicate.bca.267.afa', 31756.0, 0.06, 31592, 0.06, 5063, 0.01, 95225, 0.181, 172868.0, 0.329, -20837, -0.04, 74040.5, 0.141
'MUSCLE_diversified_replicate.bca.27.afa', 31613.0, 0.061, 32770, 0.064, 5021, 0.01, 93155, 0.181, 172002.0, 0.334, -22617, -0.044, 72681.5, 0.141
'MUSCLE_diversified_replicate.bca.271.afa', 33637.0, 0.068, 28619, 0.058, 4934, 0.01, 97409, 0.197, 182495.0, 0.37, -15620, -0.032, 88566.5, 0.179
'MUSCLE_diversified_replicate.bca.275.afa', 32622.0, 0.051, 29891, 0.047, 4911, 0.008, 96895, 0.152, 177493.0, 0.279, -17749, -0.028, 81830.5, 0.129
'MUSCLE_diversified_replicate.bca.279.afa', 32154.0, 0.062, 30988, 0.06, 4978, 0.01, 95637, 0.184, 174928.0, 0.336, -19847, -0.038, 77394.5, 0.149
'MUSCLE_diversified_replicate.bca.283.afa', 31701.0, 0.059, 32745, 0.061, 4880, 0.009, 93029, 0.174, 172365.0, 0.323, -22256, -0.042, 74314.5, 0.139
'MUSCLE_diversified_replicate.bca.287.afa', 32299.0, 0.062, 30968, 0.059, 4962, 0.01, 95387, 0.183, 175571.0, 0.337, -19597, -0.038, 78508.5, 0.151
'MUSCLE_diversified_replicate.bca.291.afa', 32457.0, 0.062, 31025, 0.06, 5009, 0.01, 94957, 0.182, 176571.0, 0.339, -19263, -0.037, 79775.5, 0.153
'MUSCLE_diversified_replicate.bca.295.afa', 32366.0, 0.064, 30951, 0.061, 5013, 0.01, 95287, 0.187, 176024.0, 0.346, -19844, -0.039, 78458.5, 0.154
'MUSCLE_diversified_replicate.bca.299.afa', 31143.0, 0.059, 32338, 0.061, 4954, 0.009, 94959, 0.18, 169354.0, 0.321, -22769, -0.043, 69381.5, 0.131
'MUSCLE_diversified_replicate.bca.3.afa', 32299.0, 0.06, 29619, 0.055, 5189, 0.01, 98085, 0.183, 175384.0, 0.328, -17608, -0.033, 77599.5, 0.145
'MUSCLE_diversified_replicate.bca.303.afa', 31401.0, 0.059, 33100, 0.062, 5001, 0.009, 92919, 0.175, 170829.0, 0.322, -22598, -0.043, 71765.5, 0.135
'MUSCLE_diversified_replicate.bca.307.afa', 32223.0, 0.063, 30929, 0.061, 5412, 0.011, 95617, 0.188, 175451.0, 0.345, -18956, -0.037, 76214.5, 0.15
'MUSCLE_diversified_replicate.bca.31.afa', 33157.0, 0.065, 29177, 0.058, 4899, 0.01, 97253, 0.192, 180179.0, 0.355, -17044, -0.034, 85114.5, 0.168
'MUSCLE_diversified_replicate.bca.311.afa', 32546.0, 0.062, 30520, 0.058, 5134, 0.01, 95789, 0.183, 177099.0, 0.338, -19177, -0.037, 79223.5, 0.151
'MUSCLE_diversified_replicate.bca.315.afa', 32053.0, 0.065, 32062, 0.065, 4841, 0.01, 93691, 0.19, 174128.0, 0.354, -21245, -0.043, 76991.5, 0.156
'MUSCLE_diversified_replicate.bca.319.afa', 32221.0, 0.062, 30541, 0.059, 5032, 0.01, 96397, 0.186, 175306.0, 0.338, -18757, -0.036, 78158.5, 0.15
'MUSCLE_diversified_replicate.bca.323.afa', 31487.0, 0.062, 32477, 0.064, 5057, 0.01, 93993, 0.185, 171494.0, 0.338, -22310, -0.044, 71845.5, 0.142
'MUSCLE_diversified_replicate.bca.327.afa', 32806.0, 0.065, 30108, 0.06, 5060, 0.01, 96093, 0.191, 178189.0, 0.354, -17441, -0.035, 82341.5, 0.164
'MUSCLE_diversified_replicate.bca.331.afa', 31693.0, 0.061, 32547, 0.062, 5230, 0.01, 93441, 0.179, 172523.0, 0.331, -21050, -0.04, 73372.5, 0.141
'MUSCLE_diversified_replicate.bca.335.afa', 33233.0, 0.064, 29017, 0.056, 4886, 0.009, 97421, 0.187, 180554.0, 0.347, -16450, -0.032, 86077.5, 0.165
'MUSCLE_diversified_replicate.bca.339.afa', 31399.0, 0.061, 32101, 0.062, 5129, 0.01, 94921, 0.184, 170946.0, 0.331, -21211, -0.041, 71500.5, 0.139
'MUSCLE_diversified_replicate.bca.343.afa', 31962.0, 0.063, 31313, 0.062, 4823, 0.01, 95371, 0.189, 173815.0, 0.345, -19862, -0.039, 77329.5, 0.154
'MUSCLE_diversified_replicate.bca.347.afa', 32559.0, 0.065, 30043, 0.06, 5006, 0.01, 96717, 0.194, 176802.0, 0.355, -17792, -0.036, 80615.5, 0.162
'MUSCLE_diversified_replicate.bca.35.afa', 33397.0, 0.063, 28701, 0.054, 4750, 0.009, 97725, 0.185, 180960.0, 0.342, -16623, -0.031, 86974.5, 0.164
'MUSCLE_diversified_replicate.bca.351.afa', 31423.0, 0.059, 33372, 0.063, 5187, 0.01, 92331, 0.174, 170884.0, 0.323, -22562, -0.043, 71034.5, 0.134
'MUSCLE_diversified_replicate.bca.355.afa', 32170.0, 0.062, 30575, 0.058, 5128, 0.01, 96431, 0.184, 174508.0, 0.334, -19505, -0.037, 76019.5, 0.145
'MUSCLE_diversified_replicate.bca.359.afa', 31649.0, 0.059, 32708, 0.061, 4997, 0.009, 93207, 0.175, 172215.0, 0.322, -22199, -0.042, 73430.5, 0.137
'MUSCLE_diversified_replicate.bca.363.afa', 33134.0, 0.063, 28609, 0.054, 4684, 0.009, 98435, 0.187, 179779.0, 0.341, -16572, -0.031, 85885.5, 0.163
'MUSCLE_diversified_replicate.bca.367.afa', 31489.0, 0.061, 33347, 0.064, 5256, 0.01, 92249, 0.178, 171298.0, 0.331, -23134, -0.045, 70503.5, 0.136
'MUSCLE_diversified_replicate.bca.371.afa', 33017.0, 0.062, 29246, 0.055, 4906, 0.009, 97395, 0.184, 179557.0, 0.339, -17031, -0.032, 84392.5, 0.159
'MUSCLE_diversified_replicate.bca.375.afa', 32388.0, 0.064, 31010, 0.061, 4928, 0.01, 95125, 0.187, 176142.0, 0.346, -19964, -0.039, 79047.5, 0.155
'MUSCLE_diversified_replicate.bca.379.afa', 32884.0, 0.063, 29622, 0.057, 5354, 0.01, 96909, 0.186, 178753.0, 0.343, -17241, -0.033, 80933.5, 0.155
'MUSCLE_diversified_replicate.bca.383.afa', 32603.0, 0.064, 29881, 0.058, 5101, 0.01, 96953, 0.189, 177231.0, 0.346, -17977, -0.035, 80171.5, 0.157
'MUSCLE_diversified_replicate.bca.387.afa', 32519.0, 0.062, 30860, 0.059, 5296, 0.01, 95163, 0.182, 176418.0, 0.338, -18662, -0.036, 78398.5, 0.15
'MUSCLE_diversified_replicate.bca.39.afa', 32700.0, 0.064, 29733, 0.058, 5166, 0.01, 97055, 0.189, 178047.0, 0.346, -17712, -0.034, 80811.5, 0.157
'MUSCLE_diversified_replicate.bca.391.afa', 31736.0, 0.063, 32215, 0.064, 5009, 0.01, 94019, 0.187, 172567.0, 0.344, -22400, -0.045, 73103.5, 0.146
'MUSCLE_diversified_replicate.bca.395.afa', 33394.0, 0.067, 28776, 0.058, 4951, 0.01, 97581, 0.197, 180800.0, 0.365, -15899, -0.032, 86404.5, 0.175
'MUSCLE_diversified_replicate.bca.399.afa', 31496.0, 0.061, 33211, 0.064, 4790, 0.009, 92507, 0.179, 171316.0, 0.331, -22751, -0.044, 73571.5, 0.142
'MUSCLE_diversified_replicate.bca.43.afa', 31950.0, 0.061, 32579, 0.062, 4961, 0.01, 92863, 0.178, 173919.0, 0.333, -21592, -0.041, 76129.5, 0.146
'MUSCLE_diversified_replicate.bca.47.afa', 31572.0, 0.059, 32791, 0.061, 4906, 0.009, 93195, 0.174, 171756.0, 0.32, -23260, -0.043, 72462.5, 0.135
'MUSCLE_diversified_replicate.bca.51.afa', 31650.0, 0.063, 33616, 0.067, 4769, 0.009, 91389, 0.182, 172159.0, 0.342, -23325, -0.046, 74525.5, 0.148
'MUSCLE_diversified_replicate.bca.55.afa', 32030.0, 0.06, 30747, 0.057, 5006, 0.009, 96367, 0.18, 173833.0, 0.325, -20635, -0.039, 74978.5, 0.14
'MUSCLE_diversified_replicate.bca.59.afa', 32589.0, 0.064, 29490, 0.058, 5061, 0.01, 97763, 0.193, 177039.0, 0.35, -17156, -0.034, 80635.5, 0.159
'MUSCLE_diversified_replicate.bca.63.afa', 31720.0, 0.06, 30697, 0.058, 5266, 0.01, 97087, 0.182, 172520.0, 0.324, -19628, -0.037, 72752.5, 0.137
'MUSCLE_diversified_replicate.bca.67.afa', 30831.0, 0.06, 33591, 0.065, 5011, 0.01, 93077, 0.181, 167551.0, 0.326, -23692, -0.046, 67254.5, 0.131
'MUSCLE_diversified_replicate.bca.7.afa', 31475.0, 0.062, 33253, 0.065, 4972, 0.01, 92465, 0.182, 171420.0, 0.337, -23106, -0.045, 72249.5, 0.142
