code_K20,k_mer_max_K20,k_mer_average_K20,k_mer_95_pct_K20,k_mer_90_pct_K20,kmer_sum_of_top_10_K20
'PRANK_b1#0016_htH_tree_19_OP_0.13446693817360728_Split_16.fasta', 26054, 2.71, 5, 3, 27407
'PRANK_b1#0016_htT_tree_0_OP_0.3299073333496402_Split_16.fasta', 28146, 2.916, 5, 3, 30032
'PRANK_b1#0016_htT_tree_19_OP_0.13446693817360728_Split_16.fasta', 25870, 2.714, 5, 3, 27318
'PRANK_b1#0017_hhH_tree_54_OP_0.06703168554016747_Split_17.fasta', 22292, 2.628, 4, 2, 23805
'PRANK_b1#0017_hhH_tree_85_OP_0.32499534956864934_Split_17.fasta', 26436, 3.087, 5, 3, 27986
'PRANK_b1#0017_hhT_tree_54_OP_0.06703168554016747_Split_17.fasta', 22778, 2.634, 4, 2, 24316
'PRANK_b1#0017_hhT_tree_85_OP_0.32499534956864934_Split_17.fasta', 26707, 3.081, 5, 3, 28253
'PRANK_b1#0017_htH_tree_54_OP_0.06703168554016747_Split_17.fasta', 22897, 2.62, 4, 2, 24339
'PRANK_b1#0017_htH_tree_85_OP_0.32499534956864934_Split_17.fasta', 26908, 3.073, 5, 3, 28370
'PRANK_b1#0017_htT_tree_54_OP_0.06703168554016747_Split_17.fasta', 22639, 2.637, 4, 2, 24180
'PRANK_b1#0017_htT_tree_85_OP_0.32499534956864934_Split_17.fasta', 26695, 3.087, 5, 3, 28241
'PRANK_b1#0018_hhH_tree_82_OP_0.21176863445843802_Split_18.fasta', 22990, 2.88, 5, 3, 24546
'PRANK_b1#0018_hhT_tree_82_OP_0.21176863445843802_Split_18.fasta', 24085, 2.883, 5, 3, 25924
'PRANK_b1#0018_htH_tree_82_OP_0.21176863445843802_Split_18.fasta', 24338, 2.887, 6, 3, 25797
'PRANK_b1#0018_htT_tree_82_OP_0.21176863445843802_Split_18.fasta', 22735, 2.923, 5, 3, 24731
'PRANK_b1#0020_hhH_tree_9_OP_0.046308512439017624_Split_20.fasta', 24522, 2.819, 5, 3, 26090
'PRANK_b1#0020_hhT_tree_9_OP_0.046308512439017624_Split_20.fasta', 25791, 2.833, 5, 3, 27303
'PRANK_b1#0020_htH_tree_9_OP_0.046308512439017624_Split_20.fasta', 25693, 2.829, 5, 3, 27248
'PRANK_b1#0020_htT_tree_9_OP_0.046308512439017624_Split_20.fasta', 25904, 2.842, 5, 3, 27449
'PRANK_b1#0023_hhH_tree_44_OP_0.17283181966422895_Split_23.fasta', 25480, 2.832, 5, 3, 27032
'PRANK_b1#0023_hhT_tree_44_OP_0.17283181966422895_Split_23.fasta', 24900, 2.841, 5, 3, 26559
'PRANK_b1#0023_htH_tree_44_OP_0.17283181966422895_Split_23.fasta', 24337, 2.858, 5, 3, 25968
'PRANK_b1#0023_htT_tree_44_OP_0.17283181966422895_Split_23.fasta', 25527, 2.837, 5, 3, 27193
'PRANK_b1#0024_hhH_tree_23_OP_0.4851974727112967_Split_24.fasta', 28384, 3.208, 6, 3, 30020
'PRANK_b1#0024_hhH_tree_90_OP_0.29157728851681414_Split_24.fasta', 25805, 3.112, 5, 3, 27449
'PRANK_b1#0024_hhT_tree_23_OP_0.4851974727112967_Split_24.fasta', 27817, 3.219, 6, 3, 29724
'PRANK_b1#0024_hhT_tree_90_OP_0.29157728851681414_Split_24.fasta', 24783, 3.131, 5, 3, 26435
'PRANK_b1#0024_htH_tree_23_OP_0.4851974727112967_Split_24.fasta', 27967, 3.221, 6, 3, 29772
'PRANK_b1#0024_htH_tree_90_OP_0.29157728851681414_Split_24.fasta', 24038, 3.117, 6, 3, 25690
'PRANK_b1#0024_htT_tree_23_OP_0.4851974727112967_Split_24.fasta', 28206, 3.208, 6, 3, 30105
'PRANK_b1#0024_htT_tree_90_OP_0.29157728851681414_Split_24.fasta', 24705, 3.11, 5, 3, 26269
'PRANK_b1#0025_hhH_tree_92_OP_0.4236436314196126_Split_25.fasta', 24351, 3.184, 6, 3, 26180
'PRANK_b1#0025_hhT_tree_92_OP_0.4236436314196126_Split_25.fasta', 26269, 3.161, 6, 3, 27992
'PRANK_b1#0025_htH_tree_92_OP_0.4236436314196126_Split_25.fasta', 23909, 3.179, 6, 3, 25727
'PRANK_b1#0025_htT_tree_92_OP_0.4236436314196126_Split_25.fasta', 25091, 3.165, 6, 3, 26842
'PRANK_b1#0026_hhH_tree_4_OP_0.3943417898531398_Split_26.fasta', 25321, 2.918, 5, 3, 26835
'PRANK_b1#0026_hhT_tree_4_OP_0.3943417898531398_Split_26.fasta', 25127, 2.912, 5, 3, 26612
'PRANK_b1#0026_htH_tree_4_OP_0.3943417898531398_Split_26.fasta', 23797, 2.925, 5, 3, 25332
'PRANK_b1#0026_htT_tree_4_OP_0.3943417898531398_Split_26.fasta', 25326, 2.913, 5, 3, 26833
'PRANK_b1#0027_hhH_tree_14_OP_0.2661419029018902_Split_27.fasta', 20085, 2.628, 5, 3, 21426
'PRANK_b1#0027_hhH_tree_26_OP_0.33850544008411876_Split_27.fasta', 22514, 2.941, 5, 3, 24204
'PRANK_b1#0027_hhH_tree_77_OP_0.4773558621686793_Split_27.fasta', 28791, 3.156, 6, 3, 30267
'PRANK_b1#0027_hhH_tree_95_OP_0.41398503725941077_Split_27.fasta', 29385, 3.038, 6, 3, 30767
'PRANK_b1#0027_hhT_tree_14_OP_0.2661419029018902_Split_27.fasta', 21894, 2.627, 5, 3, 23246
'PRANK_b1#0027_hhT_tree_26_OP_0.33850544008411876_Split_27.fasta', 23954, 2.938, 5, 3, 25618
'PRANK_b1#0027_hhT_tree_77_OP_0.4773558621686793_Split_27.fasta', 29245, 3.128, 6, 3, 30755
'PRANK_b1#0027_hhT_tree_95_OP_0.41398503725941077_Split_27.fasta', 27914, 3.074, 5, 3, 29289
'PRANK_b1#0027_htH_tree_14_OP_0.2661419029018902_Split_27.fasta', 21633, 2.642, 5, 3, 22839
'PRANK_b1#0027_htH_tree_26_OP_0.33850544008411876_Split_27.fasta', 23370, 2.956, 5, 3, 25072
'PRANK_b1#0027_htH_tree_77_OP_0.4773558621686793_Split_27.fasta', 28265, 3.158, 6, 3, 29786
'PRANK_b1#0027_htH_tree_95_OP_0.41398503725941077_Split_27.fasta', 29401, 3.035, 6, 3, 30725
'PRANK_b1#0027_htT_tree_14_OP_0.2661419029018902_Split_27.fasta', 20864, 2.652, 5, 3, 22141
'PRANK_b1#0027_htT_tree_26_OP_0.33850544008411876_Split_27.fasta', 23804, 2.931, 5, 3, 25463
'PRANK_b1#0027_htT_tree_77_OP_0.4773558621686793_Split_27.fasta', 29678, 3.131, 6, 3, 31206
'PRANK_b1#0027_htT_tree_95_OP_0.41398503725941077_Split_27.fasta', 28800, 3.048, 6, 3, 30201
'PRANK_b1#0028_hhH_tree_38_OP_0.23313655868320188_Split_28.fasta', 21311, 2.708, 4, 2, 22672
'PRANK_b1#0028_hhT_tree_38_OP_0.23313655868320188_Split_28.fasta', 23803, 2.648, 4, 2, 24951
'PRANK_b1#0028_htH_tree_38_OP_0.23313655868320188_Split_28.fasta', 22018, 2.719, 4, 2, 23355
'PRANK_b1#0028_htT_tree_38_OP_0.23313655868320188_Split_28.fasta', 24132, 2.663, 5, 2, 25281
'PRANK_b1#0029_hhH_tree_81_OP_0.4655204760513292_Split_29.fasta', 26471, 3.109, 6, 3, 27984
'PRANK_b1#0029_hhT_tree_81_OP_0.4655204760513292_Split_29.fasta', 24955, 3.131, 6, 3, 26468
'PRANK_b1#0029_htH_tree_81_OP_0.4655204760513292_Split_29.fasta', 25989, 3.119, 6, 3, 27565
'PRANK_b1#0029_htT_tree_81_OP_0.4655204760513292_Split_29.fasta', 25407, 3.12, 6, 3, 26948
'PRANK_b1#0031_hhH_tree_30_OP_0.4151238578169169_Split_31.fasta', 26218, 2.985, 5, 3, 27904
'PRANK_b1#0031_hhT_tree_30_OP_0.4151238578169169_Split_31.fasta', 26552, 2.981, 5, 3, 28324
'PRANK_b1#0031_htH_tree_30_OP_0.4151238578169169_Split_31.fasta', 25605, 2.982, 5, 3, 27276
'PRANK_b1#0031_htT_tree_30_OP_0.4151238578169169_Split_31.fasta', 26517, 2.981, 5, 3, 28280
'PRANK_b1#0033_hhH_tree_83_OP_0.03402050192975764_Split_33.fasta', 25547, 2.804, 5, 3, 26863
'PRANK_b1#0033_hhT_tree_83_OP_0.03402050192975764_Split_33.fasta', 24878, 2.745, 5, 3, 26276
'PRANK_b1#0033_htH_tree_83_OP_0.03402050192975764_Split_33.fasta', 25525, 2.805, 5, 3, 26841
'PRANK_b1#0033_htT_tree_83_OP_0.03402050192975764_Split_33.fasta', 24954, 2.756, 5, 3, 26268
'PRANK_b1#0035_hhH_tree_63_OP_0.059013190019225226_Split_35.fasta', 28127, 2.901, 5, 3, 29566
'PRANK_b1#0035_hhT_tree_63_OP_0.059013190019225226_Split_35.fasta', 28292, 2.947, 5, 3, 29675
'PRANK_b1#0035_htH_tree_63_OP_0.059013190019225226_Split_35.fasta', 28108, 2.931, 5, 3, 29539
'PRANK_b1#0035_htT_tree_63_OP_0.059013190019225226_Split_35.fasta', 28279, 2.951, 5, 3, 29659
'PRANK_b1#0037_hhH_tree_13_OP_0.3781640017878543_Split_37.fasta', 26550, 3.075, 5, 3, 28304
'PRANK_b1#0037_hhT_tree_13_OP_0.3781640017878543_Split_37.fasta', 27566, 3.097, 5, 3, 29270
'PRANK_b1#0037_htH_tree_13_OP_0.3781640017878543_Split_37.fasta', 25357, 3.07, 5, 3, 27124
'PRANK_b1#0037_htT_tree_13_OP_0.3781640017878543_Split_37.fasta', 27626, 3.097, 5, 3, 29328
'PRANK_b1#0038_hhH_tree_88_OP_0.18638703294320896_Split_38.fasta', 26817, 2.813, 4, 2, 28219
'PRANK_b1#0038_hhT_tree_88_OP_0.18638703294320896_Split_38.fasta', 27033, 2.808, 5, 2, 28417
'PRANK_b1#0038_htH_tree_88_OP_0.18638703294320896_Split_38.fasta', 26811, 2.8, 4, 2, 28212
'PRANK_b1#0038_htT_tree_88_OP_0.18638703294320896_Split_38.fasta', 27059, 2.811, 4, 2, 28458
'PRANK_b1#0039_hhH_tree_39_OP_0.20013795870130718_Split_39.fasta', 24811, 2.839, 4, 2, 26180
'PRANK_b1#0039_hhT_tree_39_OP_0.20013795870130718_Split_39.fasta', 23954, 2.851, 5, 2, 25448
'PRANK_b1#0039_htH_tree_39_OP_0.20013795870130718_Split_39.fasta', 25085, 2.849, 4, 2, 26531
'PRANK_b1#0039_htT_tree_39_OP_0.20013795870130718_Split_39.fasta', 23939, 2.852, 5, 2, 25430
'PRANK_b1#0040_hhH_tree_56_OP_0.3822330187860093_Split_40.fasta', 26710, 3.016, 6, 3, 28179
'PRANK_b1#0040_hhT_tree_56_OP_0.3822330187860093_Split_40.fasta', 27411, 3.059, 6, 3, 28720
'PRANK_b1#0040_htH_tree_56_OP_0.3822330187860093_Split_40.fasta', 26994, 3.021, 6, 3, 28435
'PRANK_b1#0040_htT_tree_56_OP_0.3822330187860093_Split_40.fasta', 27232, 3.077, 6, 3, 28631
'PRANK_b1#0044_hhH_tree_17_OP_0.12210912176438099_Split_44.fasta', 24119, 2.837, 5, 3, 25613
'PRANK_b1#0044_hhH_tree_40_OP_0.4295620201128014_Split_44.fasta', 28296, 2.924, 5, 3, 29434
'PRANK_b1#0044_hhT_tree_17_OP_0.12210912176438099_Split_44.fasta', 23364, 2.878, 5, 2, 24935
'PRANK_b1#0044_hhT_tree_40_OP_0.4295620201128014_Split_44.fasta', 27897, 2.916, 5, 3, 29069
'PRANK_b1#0044_htH_tree_17_OP_0.12210912176438099_Split_44.fasta', 23141, 2.806, 5, 3, 24650
'PRANK_b1#0044_htH_tree_40_OP_0.4295620201128014_Split_44.fasta', 27367, 2.927, 5, 3, 28557
'PRANK_b1#0044_htT_tree_17_OP_0.12210912176438099_Split_44.fasta', 23790, 2.863, 5, 3, 25346
'PRANK_b1#0044_htT_tree_40_OP_0.4295620201128014_Split_44.fasta', 27735, 2.912, 5, 3, 29084
'PRANK_b1#0050_hhH_tree_2_OP_0.14722201394016315_Split_50.fasta', 21469, 2.897, 5, 3, 22930
'PRANK_b1#0050_hhT_tree_2_OP_0.14722201394016315_Split_50.fasta', 23992, 2.896, 5, 3, 25487
'PRANK_b1#0050_htH_tree_2_OP_0.14722201394016315_Split_50.fasta', 22011, 2.903, 5, 3, 23487
'PRANK_b1#0050_htT_tree_2_OP_0.14722201394016315_Split_50.fasta', 24438, 2.902, 5, 3, 25982
'PRANK_b1#0053_hhH_tree_72_OP_0.37205855643918867_Split_53.fasta', 29282, 3.038, 5, 3, 30659
'PRANK_b1#0053_hhT_tree_72_OP_0.37205855643918867_Split_53.fasta', 26567, 3.092, 6, 3, 28064
'PRANK_b1#0053_htH_tree_72_OP_0.37205855643918867_Split_53.fasta', 27764, 3.067, 5, 3, 29222
'PRANK_b1#0053_htT_tree_72_OP_0.37205855643918867_Split_53.fasta', 27436, 3.046, 6, 3, 28906
'PRANK_b1#0054_hhH_tree_91_OP_0.4303334705124228_Split_54.fasta', 28062, 2.992, 5, 3, 29473
'PRANK_b1#0054_hhT_tree_91_OP_0.4303334705124228_Split_54.fasta', 28123, 2.996, 6, 3, 29607
'PRANK_b1#0054_htH_tree_91_OP_0.4303334705124228_Split_54.fasta', 26364, 2.969, 6, 3, 27767
'PRANK_b1#0054_htT_tree_91_OP_0.4303334705124228_Split_54.fasta', 28025, 2.987, 5, 3, 29488
'PRANK_b1#0055_hhH_tree_98_OP_0.12068975521049707_Split_55.fasta', 24933, 2.717, 5, 2, 26174
'PRANK_b1#0055_hhT_tree_98_OP_0.12068975521049707_Split_55.fasta', 24650, 2.749, 5, 2, 26073
'PRANK_b1#0055_htH_tree_98_OP_0.12068975521049707_Split_55.fasta', 25281, 2.711, 5, 3, 26394
'PRANK_b1#0055_htT_tree_98_OP_0.12068975521049707_Split_55.fasta', 25456, 2.746, 5, 2, 26872
'PRANK_b1#0056_hhH_tree_42_OP_0.33458934370618754_Split_56.fasta', 23756, 2.945, 5, 3, 25419
'PRANK_b1#0056_hhT_tree_42_OP_0.33458934370618754_Split_56.fasta', 23392, 2.947, 5, 3, 25035
'PRANK_b1#0056_htH_tree_42_OP_0.33458934370618754_Split_56.fasta', 23707, 2.945, 5, 3, 25366
'PRANK_b1#0056_htT_tree_42_OP_0.33458934370618754_Split_56.fasta', 23124, 2.951, 6, 3, 24773
'PRANK_b1#0057_hhH_tree_32_OP_0.34720117228077035_Split_57.fasta', 25426, 2.926, 5, 2, 26764
'PRANK_b1#0057_hhH_tree_64_OP_0.29702734958474214_Split_57.fasta', 25052, 3.046, 6, 3, 26596
'PRANK_b1#0057_hhT_tree_32_OP_0.34720117228077035_Split_57.fasta', 26775, 2.927, 5, 3, 28027
'PRANK_b1#0057_hhT_tree_64_OP_0.29702734958474214_Split_57.fasta', 24326, 3.037, 6, 3, 25748
'PRANK_b1#0057_htH_tree_32_OP_0.34720117228077035_Split_57.fasta', 26652, 2.916, 5, 3, 27975
'PRANK_b1#0057_htH_tree_64_OP_0.29702734958474214_Split_57.fasta', 25574, 3.06, 6, 3, 27026
'PRANK_b1#0057_htT_tree_32_OP_0.34720117228077035_Split_57.fasta', 26072, 2.922, 5, 3, 27345
'PRANK_b1#0057_htT_tree_64_OP_0.29702734958474214_Split_57.fasta', 25480, 3.058, 6, 3, 26899
'PRANK_b1#0058_hhH_tree_15_OP_0.18578114455379607_Split_58.fasta', 23166, 2.712, 5, 3, 24515
'PRANK_b1#0058_hhH_tree_37_OP_0.027540296984909285_Split_58.fasta', 27048, 2.738, 5, 2, 28340
'PRANK_b1#0058_hhT_tree_15_OP_0.18578114455379607_Split_58.fasta', 25040, 2.761, 5, 3, 26576
'PRANK_b1#0058_hhT_tree_37_OP_0.027540296984909285_Split_58.fasta', 27629, 2.813, 5, 2, 28947
'PRANK_b1#0058_htH_tree_15_OP_0.18578114455379607_Split_58.fasta', 22889, 2.685, 5, 3, 24398
'PRANK_b1#0058_htH_tree_37_OP_0.027540296984909285_Split_58.fasta', 27583, 2.783, 5, 2, 28886
'PRANK_b1#0058_htT_tree_15_OP_0.18578114455379607_Split_58.fasta', 25030, 2.756, 5, 3, 26569
'PRANK_b1#0058_htT_tree_37_OP_0.027540296984909285_Split_58.fasta', 27506, 2.799, 5, 2, 28823
'PRANK_b1#0059_hhH_tree_78_OP_0.3294362990653735_Split_59.fasta', 21952, 2.955, 6, 3, 23884
'PRANK_b1#0059_hhT_tree_78_OP_0.3294362990653735_Split_59.fasta', 21336, 2.944, 6, 3, 23150
'PRANK_b1#0059_htH_tree_78_OP_0.3294362990653735_Split_59.fasta', 21646, 2.961, 6, 3, 23482
'PRANK_b1#0059_htT_tree_78_OP_0.3294362990653735_Split_59.fasta', 21016, 2.958, 6, 3, 22912
'PRANK_b1#0061_hhH_tree_12_OP_0.2301703177330603_Split_61.fasta', 23529, 2.884, 5, 3, 24873
'PRANK_b1#0061_hhH_tree_93_OP_0.15988349053167994_Split_61.fasta', 21872, 2.972, 6, 3, 23227
'PRANK_b1#0061_hhT_tree_12_OP_0.2301703177330603_Split_61.fasta', 24828, 2.874, 5, 3, 26231
'PRANK_b1#0061_hhT_tree_93_OP_0.15988349053167994_Split_61.fasta', 21947, 2.959, 6, 3, 23277
'PRANK_b1#0061_htH_tree_12_OP_0.2301703177330603_Split_61.fasta', 23504, 2.879, 5, 3, 24861
'PRANK_b1#0061_htH_tree_93_OP_0.15988349053167994_Split_61.fasta', 21945, 2.976, 6, 3, 23297
'PRANK_b1#0061_htT_tree_12_OP_0.2301703177330603_Split_61.fasta', 24859, 2.881, 5, 3, 26258
'PRANK_b1#0061_htT_tree_93_OP_0.15988349053167994_Split_61.fasta', 21904, 2.96, 6, 3, 23234
'PRANK_b1#0063_hhH_tree_57_OP_0.3366180387199917_Split_63.fasta', 25327, 3.025, 5, 3, 26951
'PRANK_b1#0063_hhT_tree_57_OP_0.3366180387199917_Split_63.fasta', 26953, 3.048, 5, 3, 28659
'PRANK_b1#0063_htH_tree_57_OP_0.3366180387199917_Split_63.fasta', 25711, 3.031, 5, 3, 27316
'PRANK_b1#0063_htT_tree_57_OP_0.3366180387199917_Split_63.fasta', 26095, 3.045, 5, 3, 27865
'PRANK_b1#0065_hhH_tree_41_OP_0.29516359933533687_Split_65.fasta', 23239, 2.955, 5, 3, 24819
'PRANK_b1#0065_hhH_tree_96_OP_0.1147740578269677_Split_65.fasta', 27540, 2.703, 5, 2, 28819
'PRANK_b1#0065_hhT_tree_41_OP_0.29516359933533687_Split_65.fasta', 22877, 2.952, 5, 3, 24489
'PRANK_b1#0065_hhT_tree_96_OP_0.1147740578269677_Split_65.fasta', 27400, 2.719, 5, 2, 28686
'PRANK_b1#0065_htH_tree_41_OP_0.29516359933533687_Split_65.fasta', 21557, 2.952, 5, 3, 23153
'PRANK_b1#0065_htH_tree_96_OP_0.1147740578269677_Split_65.fasta', 27450, 2.702, 4, 2, 28717
'PRANK_b1#0065_htT_tree_41_OP_0.29516359933533687_Split_65.fasta', 24334, 3.004, 5, 3, 25933
'PRANK_b1#0065_htT_tree_96_OP_0.1147740578269677_Split_65.fasta', 27344, 2.723, 4, 2, 28624
'PRANK_b1#0066_hhH_tree_52_OP_0.4149182012135876_Split_66.fasta', 23802, 2.999, 5, 3, 25415
'PRANK_b1#0066_hhT_tree_52_OP_0.4149182012135876_Split_66.fasta', 24595, 2.983, 5, 3, 25979
'PRANK_b1#0066_htH_tree_52_OP_0.4149182012135876_Split_66.fasta', 24447, 3.004, 5, 3, 26056
'PRANK_b1#0066_htT_tree_52_OP_0.4149182012135876_Split_66.fasta', 25942, 2.986, 5, 3, 27301
'PRANK_b1#0069_hhH_tree_76_OP_0.38153225307990896_Split_69.fasta', 22771, 3.007, 5, 3, 24157
'PRANK_b1#0069_hhT_tree_76_OP_0.38153225307990896_Split_69.fasta', 24065, 3.033, 5, 3, 25657
'PRANK_b1#0069_htH_tree_76_OP_0.38153225307990896_Split_69.fasta', 22844, 2.999, 5, 3, 24260
'PRANK_b1#0069_htT_tree_76_OP_0.38153225307990896_Split_69.fasta', 24142, 3.037, 5, 3, 25721
'126014', 39410, 3.359, 5, 3, 41046
