code,constant_sites_pct,n_unique_sites,entropy_mean,entropy_25_pct,entropy_75_pct,entropy_sum,entropy_max
'MUSCLE_diversified_replicate.acb.126.afa', 0.81, 764, 0.203, 0.0, 0.0, 288.689, 2.585
'MUSCLE_diversified_replicate.acb.130.afa', 0.779, 787, 0.232, 0.0, 0.0, 316.541, 2.598
'MUSCLE_diversified_replicate.acb.134.afa', 0.767, 800, 0.241, 0.0, 0.0, 320.291, 2.598
'MUSCLE_diversified_replicate.acb.138.afa', 0.762, 805, 0.24, 0.0, 0.0, 323.087, 2.585
'MUSCLE_diversified_replicate.acb.14.afa', 0.771, 806, 0.234, 0.0, 0.0, 318.865, 2.585
'MUSCLE_diversified_replicate.acb.142.afa', 0.739, 809, 0.255, 0.0, 0.241, 335.354, 2.606
'MUSCLE_diversified_replicate.acb.146.afa', 0.748, 798, 0.257, 0.0, 0.079, 338.723, 2.568
'MUSCLE_diversified_replicate.acb.150.afa', 0.745, 818, 0.257, 0.0, 0.135, 338.238, 2.585
'MUSCLE_diversified_replicate.acb.154.afa', 0.774, 797, 0.233, 0.0, 0.0, 316.992, 2.577
'MUSCLE_diversified_replicate.acb.158.afa', 0.745, 816, 0.255, 0.0, 0.082, 338.008, 2.577
'MUSCLE_diversified_replicate.acb.162.afa', 0.758, 800, 0.243, 0.0, 0.0, 327.653, 2.577
'MUSCLE_diversified_replicate.acb.166.afa', 0.772, 806, 0.232, 0.0, 0.0, 314.279, 2.598
'MUSCLE_diversified_replicate.acb.170.afa', 0.759, 809, 0.243, 0.0, 0.0, 325.693, 2.598
'MUSCLE_diversified_replicate.acb.174.afa', 0.763, 810, 0.239, 0.0, 0.0, 323.063, 2.577
'MUSCLE_diversified_replicate.acb.178.afa', 0.765, 811, 0.24, 0.0, 0.0, 324.438, 2.574
'MUSCLE_diversified_replicate.acb.18.afa', 0.771, 801, 0.232, 0.0, 0.0, 315.766, 2.598
'MUSCLE_diversified_replicate.acb.182.afa', 0.781, 790, 0.226, 0.0, 0.0, 311.253, 2.58
'MUSCLE_diversified_replicate.acb.186.afa', 0.782, 799, 0.225, 0.0, 0.0, 310.095, 2.577
'MUSCLE_diversified_replicate.acb.190.afa', 0.763, 810, 0.24, 0.0, 0.0, 327.814, 2.568
'MUSCLE_diversified_replicate.acb.194.afa', 0.768, 803, 0.237, 0.0, 0.0, 319.488, 2.608
'MUSCLE_diversified_replicate.acb.198.afa', 0.761, 821, 0.239, 0.0, 0.0, 324.038, 2.588
'MUSCLE_diversified_replicate.acb.2.afa', 0.754, 801, 0.25, 0.0, 0.0, 332.328, 2.577
'MUSCLE_diversified_replicate.acb.202.afa', 0.805, 778, 0.209, 0.0, 0.0, 295.88, 2.573
'MUSCLE_diversified_replicate.acb.206.afa', 0.745, 798, 0.257, 0.0, 0.153, 339.197, 2.585
'MUSCLE_diversified_replicate.acb.210.afa', 0.761, 791, 0.251, 0.0, 0.0, 330.897, 2.577
'MUSCLE_diversified_replicate.acb.214.afa', 0.768, 802, 0.235, 0.0, 0.0, 320.653, 2.598
'MUSCLE_diversified_replicate.acb.218.afa', 0.751, 817, 0.247, 0.0, 0.0, 330.076, 2.598
'MUSCLE_diversified_replicate.acb.22.afa', 0.763, 812, 0.243, 0.0, 0.0, 326.342, 2.568
'MUSCLE_diversified_replicate.acb.222.afa', 0.778, 780, 0.233, 0.0, 0.0, 317.06, 2.598
'MUSCLE_diversified_replicate.acb.226.afa', 0.752, 813, 0.25, 0.0, 0.0, 336.814, 2.568
'MUSCLE_diversified_replicate.acb.230.afa', 0.731, 809, 0.267, 0.0, 0.359, 348.011, 2.598
'MUSCLE_diversified_replicate.acb.234.afa', 0.758, 801, 0.246, 0.0, 0.0, 328.439, 2.573
'MUSCLE_diversified_replicate.acb.238.afa', 0.762, 811, 0.24, 0.0, 0.0, 322.969, 2.577
'MUSCLE_diversified_replicate.acb.242.afa', 0.783, 801, 0.224, 0.0, 0.0, 312.126, 2.598
'MUSCLE_diversified_replicate.acb.246.afa', 0.779, 803, 0.228, 0.0, 0.0, 312.773, 2.574
'MUSCLE_diversified_replicate.acb.250.afa', 0.775, 802, 0.235, 0.0, 0.0, 316.593, 2.598
'MUSCLE_diversified_replicate.acb.254.afa', 0.753, 803, 0.251, 0.0, 0.0, 332.161, 2.586
'MUSCLE_diversified_replicate.acb.258.afa', 0.766, 796, 0.237, 0.0, 0.0, 321.183, 2.577
'MUSCLE_diversified_replicate.acb.26.afa', 0.788, 795, 0.22, 0.0, 0.0, 305.799, 2.585
'MUSCLE_diversified_replicate.acb.262.afa', 0.774, 814, 0.232, 0.0, 0.0, 316.514, 2.595
'MUSCLE_diversified_replicate.acb.266.afa', 0.762, 816, 0.239, 0.0, 0.0, 326.601, 2.588
'MUSCLE_diversified_replicate.acb.270.afa', 0.765, 808, 0.241, 0.0, 0.0, 323.258, 2.577
'MUSCLE_diversified_replicate.acb.274.afa', 0.769, 802, 0.236, 0.0, 0.0, 319.172, 2.585
'MUSCLE_diversified_replicate.acb.278.afa', 0.75, 817, 0.251, 0.0, 0.057, 337.24, 2.568
'MUSCLE_diversified_replicate.acb.282.afa', 0.738, 818, 0.26, 0.0, 0.238, 342.527, 2.573
'MUSCLE_diversified_replicate.acb.286.afa', 0.815, 773, 0.199, 0.0, 0.0, 285.836, 2.598
'MUSCLE_diversified_replicate.acb.290.afa', 0.793, 793, 0.215, 0.0, 0.0, 301.409, 2.577
'MUSCLE_diversified_replicate.acb.294.afa', 0.758, 808, 0.247, 0.0, 0.0, 328.72, 2.573
'MUSCLE_diversified_replicate.acb.298.afa', 0.75, 805, 0.255, 0.0, 0.038, 334.869, 2.573
'MUSCLE_diversified_replicate.acb.30.afa', 0.762, 795, 0.244, 0.0, 0.0, 326.83, 2.598
'MUSCLE_diversified_replicate.acb.302.afa', 0.762, 816, 0.241, 0.0, 0.0, 325.6, 2.585
'MUSCLE_diversified_replicate.acb.306.afa', 0.755, 816, 0.247, 0.0, 0.0, 332.333, 2.598
'MUSCLE_diversified_replicate.acb.310.afa', 0.768, 779, 0.241, 0.0, 0.0, 325.507, 2.568
'MUSCLE_diversified_replicate.acb.314.afa', 0.775, 798, 0.232, 0.0, 0.0, 317.208, 2.606
'MUSCLE_diversified_replicate.acb.318.afa', 0.748, 832, 0.249, 0.0, 0.081, 341.775, 2.596
'MUSCLE_diversified_replicate.acb.322.afa', 0.763, 799, 0.241, 0.0, 0.0, 325.734, 2.588
'MUSCLE_diversified_replicate.acb.326.afa', 0.745, 814, 0.253, 0.0, 0.118, 336.98, 2.585
'MUSCLE_diversified_replicate.acb.330.afa', 0.769, 797, 0.236, 0.0, 0.0, 320.563, 2.598
'MUSCLE_diversified_replicate.acb.334.afa', 0.78, 808, 0.224, 0.0, 0.0, 310.919, 2.596
'MUSCLE_diversified_replicate.acb.338.afa', 0.789, 786, 0.221, 0.0, 0.0, 304.836, 2.55
'MUSCLE_diversified_replicate.acb.34.afa', 0.762, 801, 0.243, 0.0, 0.0, 327.073, 2.573
'MUSCLE_diversified_replicate.acb.342.afa', 0.785, 783, 0.221, 0.0, 0.0, 307.139, 2.585
'MUSCLE_diversified_replicate.acb.346.afa', 0.774, 807, 0.231, 0.0, 0.0, 314.604, 2.577
'MUSCLE_diversified_replicate.acb.350.afa', 0.772, 802, 0.234, 0.0, 0.0, 321.15, 2.596
'MUSCLE_diversified_replicate.acb.354.afa', 0.758, 812, 0.245, 0.0, 0.0, 329.658, 2.586
'MUSCLE_diversified_replicate.acb.358.afa', 0.749, 833, 0.249, 0.0, 0.077, 336.756, 2.577
'MUSCLE_diversified_replicate.acb.362.afa', 0.747, 811, 0.251, 0.0, 0.08, 332.645, 2.559
'MUSCLE_diversified_replicate.acb.366.afa', 0.752, 786, 0.256, 0.0, 0.0, 336.511, 2.559
'MUSCLE_diversified_replicate.acb.370.afa', 0.764, 799, 0.241, 0.0, 0.0, 326.609, 2.573
'MUSCLE_diversified_replicate.acb.374.afa', 0.761, 805, 0.244, 0.0, 0.0, 325.088, 2.577
'MUSCLE_diversified_replicate.acb.378.afa', 0.761, 791, 0.24, 0.0, 0.0, 327.042, 2.585
'MUSCLE_diversified_replicate.acb.38.afa', 0.767, 795, 0.237, 0.0, 0.0, 324.042, 2.568
'MUSCLE_diversified_replicate.acb.382.afa', 0.761, 798, 0.246, 0.0, 0.0, 326.393, 2.577
'MUSCLE_diversified_replicate.acb.386.afa', 0.776, 790, 0.232, 0.0, 0.0, 315.908, 2.598
'MUSCLE_diversified_replicate.acb.390.afa', 0.758, 798, 0.251, 0.0, 0.0, 331.627, 2.59
'MUSCLE_diversified_replicate.acb.394.afa', 0.778, 798, 0.227, 0.0, 0.0, 316.023, 2.598
'MUSCLE_diversified_replicate.acb.398.afa', 0.768, 803, 0.236, 0.0, 0.0, 320.587, 2.568
'MUSCLE_diversified_replicate.acb.42.afa', 0.78, 792, 0.227, 0.0, 0.0, 312.351, 2.585
'MUSCLE_diversified_replicate.acb.46.afa', 0.785, 796, 0.226, 0.0, 0.0, 309.537, 2.587
'MUSCLE_diversified_replicate.acb.50.afa', 0.754, 808, 0.247, 0.0, 0.0, 331.389, 2.586
'MUSCLE_diversified_replicate.acb.54.afa', 0.777, 796, 0.231, 0.0, 0.0, 312.611, 2.573
'MUSCLE_diversified_replicate.acb.58.afa', 0.802, 769, 0.208, 0.0, 0.0, 291.255, 2.577
'MUSCLE_diversified_replicate.acb.6.afa', 0.779, 809, 0.229, 0.0, 0.0, 314.134, 2.573
'MUSCLE_diversified_replicate.acb.62.afa', 0.779, 790, 0.228, 0.0, 0.0, 312.562, 2.598
'MUSCLE_diversified_replicate.acb.66.afa', 0.789, 786, 0.221, 0.0, 0.0, 303.838, 2.598
'MUSCLE_diversified_replicate.acb.70.afa', 0.777, 789, 0.23, 0.0, 0.0, 318.181, 2.609
'MUSCLE_diversified_replicate.acb.74.afa', 0.772, 791, 0.234, 0.0, 0.0, 316.775, 2.573
'MUSCLE_diversified_replicate.acb.78.afa', 0.765, 793, 0.24, 0.0, 0.0, 324.728, 2.598
'MUSCLE_diversified_replicate.acb.82.afa', 0.782, 796, 0.226, 0.0, 0.0, 316.45, 2.598
'MUSCLE_diversified_replicate.acb.86.afa', 0.764, 813, 0.239, 0.0, 0.0, 325.166, 2.559
'MUSCLE_diversified_replicate.acb.90.afa', 0.77, 795, 0.236, 0.0, 0.0, 319.213, 2.585
'MUSCLE_diversified_replicate.acb.94.afa', 0.799, 781, 0.214, 0.0, 0.0, 298.871, 2.598
'MUSCLE_diversified_replicate.acb.98.afa', 0.766, 795, 0.247, 0.0, 0.0, 328.925, 2.581
'MUSCLE_diversified_replicate.bca.103.afa', 0.756, 815, 0.244, 0.0, 0.0, 328.526, 2.585
'MUSCLE_diversified_replicate.bca.107.afa', 0.761, 793, 0.247, 0.0, 0.0, 327.891, 2.568
'MUSCLE_diversified_replicate.bca.11.afa', 0.777, 792, 0.23, 0.0, 0.0, 317.202, 2.577
'MUSCLE_diversified_replicate.bca.111.afa', 0.793, 780, 0.217, 0.0, 0.0, 301.902, 2.58
'MUSCLE_diversified_replicate.bca.115.afa', 0.78, 795, 0.228, 0.0, 0.0, 310.539, 2.577
'MUSCLE_diversified_replicate.bca.119.afa', 0.752, 805, 0.25, 0.0, 0.0, 329.928, 2.58
'MUSCLE_diversified_replicate.bca.123.afa', 0.788, 795, 0.221, 0.0, 0.0, 304.62, 2.573
'MUSCLE_diversified_replicate.bca.127.afa', 0.737, 804, 0.259, 0.0, 0.293, 345.263, 2.598
'MUSCLE_diversified_replicate.bca.131.afa', 0.749, 806, 0.253, 0.0, 0.076, 333.174, 2.573
'MUSCLE_diversified_replicate.bca.135.afa', 0.747, 787, 0.253, 0.0, 0.082, 333.923, 2.58
'MUSCLE_diversified_replicate.bca.139.afa', 0.785, 790, 0.221, 0.0, 0.0, 308.806, 2.568
'MUSCLE_diversified_replicate.bca.143.afa', 0.783, 781, 0.227, 0.0, 0.0, 309.708, 2.577
'MUSCLE_diversified_replicate.bca.147.afa', 0.781, 785, 0.225, 0.0, 0.0, 310.445, 2.585
'MUSCLE_diversified_replicate.bca.15.afa', 0.747, 810, 0.256, 0.0, 0.08, 335.527, 2.558
'MUSCLE_diversified_replicate.bca.151.afa', 0.755, 809, 0.245, 0.0, 0.0, 330.754, 2.568
'MUSCLE_diversified_replicate.bca.155.afa', 0.778, 802, 0.228, 0.0, 0.0, 314.051, 2.596
'MUSCLE_diversified_replicate.bca.159.afa', 0.75, 794, 0.253, 0.0, 0.0, 334.506, 2.585
'MUSCLE_diversified_replicate.bca.163.afa', 0.764, 798, 0.247, 0.0, 0.0, 328.733, 2.598
'MUSCLE_diversified_replicate.bca.167.afa', 0.769, 801, 0.241, 0.0, 0.0, 325.179, 2.577
'MUSCLE_diversified_replicate.bca.171.afa', 0.798, 776, 0.214, 0.0, 0.0, 300.834, 2.577
'MUSCLE_diversified_replicate.bca.175.afa', 0.767, 811, 0.24, 0.0, 0.0, 323.727, 2.573
'MUSCLE_diversified_replicate.bca.179.afa', 0.755, 817, 0.25, 0.0, 0.0, 332.315, 2.585
'MUSCLE_diversified_replicate.bca.183.afa', 0.796, 790, 0.215, 0.0, 0.0, 300.495, 2.558
'MUSCLE_diversified_replicate.bca.187.afa', 0.754, 806, 0.248, 0.0, 0.0, 330.873, 2.573
'MUSCLE_diversified_replicate.bca.19.afa', 0.738, 820, 0.258, 0.0, 0.248, 343.537, 2.577
'MUSCLE_diversified_replicate.bca.191.afa', 0.747, 811, 0.255, 0.0, 0.082, 331.924, 2.585
'MUSCLE_diversified_replicate.bca.195.afa', 0.792, 777, 0.218, 0.0, 0.0, 303.493, 2.568
'MUSCLE_diversified_replicate.bca.199.afa', 0.729, 814, 0.267, 0.0, 0.361, 353.538, 2.577
'MUSCLE_diversified_replicate.bca.203.afa', 0.779, 795, 0.228, 0.0, 0.0, 310.584, 2.598
'MUSCLE_diversified_replicate.bca.207.afa', 0.735, 826, 0.262, 0.0, 0.305, 348.495, 2.555
'MUSCLE_diversified_replicate.bca.211.afa', 0.773, 800, 0.236, 0.0, 0.0, 316.506, 2.568
'MUSCLE_diversified_replicate.bca.215.afa', 0.771, 808, 0.239, 0.0, 0.0, 321.811, 2.598
'MUSCLE_diversified_replicate.bca.219.afa', 0.766, 792, 0.24, 0.0, 0.0, 321.407, 2.577
'MUSCLE_diversified_replicate.bca.223.afa', 0.75, 810, 0.252, 0.0, 0.0, 336.582, 2.573
'MUSCLE_diversified_replicate.bca.227.afa', 0.8, 784, 0.213, 0.0, 0.0, 300.35, 2.612
'MUSCLE_diversified_replicate.bca.23.afa', 0.786, 791, 0.223, 0.0, 0.0, 308.396, 2.568
'MUSCLE_diversified_replicate.bca.231.afa', 0.792, 778, 0.219, 0.0, 0.0, 304.184, 2.598
'MUSCLE_diversified_replicate.bca.235.afa', 0.789, 777, 0.22, 0.0, 0.0, 304.634, 2.577
'MUSCLE_diversified_replicate.bca.239.afa', 0.733, 817, 0.267, 0.0, 0.357, 346.68, 2.585
'MUSCLE_diversified_replicate.bca.243.afa', 0.815, 781, 0.196, 0.0, 0.0, 284.721, 2.612
'MUSCLE_diversified_replicate.bca.247.afa', 0.77, 803, 0.235, 0.0, 0.0, 319.063, 2.598
'MUSCLE_diversified_replicate.bca.251.afa', 0.78, 804, 0.226, 0.0, 0.0, 312.47, 2.598
'MUSCLE_diversified_replicate.bca.255.afa', 0.813, 779, 0.199, 0.0, 0.0, 286.248, 2.598
'MUSCLE_diversified_replicate.bca.259.afa', 0.753, 820, 0.246, 0.0, 0.0, 332.085, 2.577
'MUSCLE_diversified_replicate.bca.263.afa', 0.778, 792, 0.227, 0.0, 0.0, 312.564, 2.585
'MUSCLE_diversified_replicate.bca.267.afa', 0.802, 782, 0.209, 0.0, 0.0, 296.126, 2.577
'MUSCLE_diversified_replicate.bca.27.afa', 0.772, 788, 0.232, 0.0, 0.0, 318.496, 2.58
'MUSCLE_diversified_replicate.bca.271.afa', 0.792, 780, 0.22, 0.0, 0.0, 303.003, 2.577
'MUSCLE_diversified_replicate.bca.275.afa', 0.735, 816, 0.266, 0.0, 0.309, 345.508, 2.585
'MUSCLE_diversified_replicate.bca.279.afa', 0.762, 818, 0.245, 0.0, 0.0, 329.809, 2.573
'MUSCLE_diversified_replicate.bca.283.afa', 0.777, 795, 0.231, 0.0, 0.0, 313.983, 2.568
'MUSCLE_diversified_replicate.bca.287.afa', 0.772, 790, 0.238, 0.0, 0.0, 319.37, 2.578
'MUSCLE_diversified_replicate.bca.291.afa', 0.78, 787, 0.229, 0.0, 0.0, 312.917, 2.577
'MUSCLE_diversified_replicate.bca.295.afa', 0.782, 789, 0.227, 0.0, 0.0, 309.97, 2.598
'MUSCLE_diversified_replicate.bca.299.afa', 0.794, 787, 0.217, 0.0, 0.0, 300.213, 2.586
'MUSCLE_diversified_replicate.bca.3.afa', 0.786, 797, 0.224, 0.0, 0.0, 308.973, 2.573
'MUSCLE_diversified_replicate.bca.303.afa', 0.766, 800, 0.237, 0.0, 0.0, 319.717, 2.577
'MUSCLE_diversified_replicate.bca.307.afa', 0.765, 782, 0.244, 0.0, 0.0, 324.102, 2.577
'MUSCLE_diversified_replicate.bca.31.afa', 0.762, 787, 0.244, 0.0, 0.0, 328.217, 2.577
'MUSCLE_diversified_replicate.bca.311.afa', 0.768, 799, 0.241, 0.0, 0.0, 323.266, 2.585
'MUSCLE_diversified_replicate.bca.315.afa', 0.802, 765, 0.209, 0.0, 0.0, 294.951, 2.598
'MUSCLE_diversified_replicate.bca.319.afa', 0.754, 805, 0.25, 0.0, 0.0, 332.764, 2.578
'MUSCLE_diversified_replicate.bca.323.afa', 0.796, 784, 0.215, 0.0, 0.0, 300.021, 2.598
'MUSCLE_diversified_replicate.bca.327.afa', 0.769, 807, 0.234, 0.0, 0.0, 317.513, 2.598
'MUSCLE_diversified_replicate.bca.331.afa', 0.768, 797, 0.233, 0.0, 0.0, 315.897, 2.577
'MUSCLE_diversified_replicate.bca.335.afa', 0.77, 794, 0.237, 0.0, 0.0, 316.646, 2.598
'MUSCLE_diversified_replicate.bca.339.afa', 0.737, 807, 0.265, 0.0, 0.305, 348.03, 2.58
'MUSCLE_diversified_replicate.bca.343.afa', 0.779, 792, 0.226, 0.0, 0.0, 316.129, 2.555
'MUSCLE_diversified_replicate.bca.347.afa', 0.775, 788, 0.234, 0.0, 0.0, 318.655, 2.598
'MUSCLE_diversified_replicate.bca.35.afa', 0.751, 825, 0.249, 0.0, 0.0, 335.204, 2.598
'MUSCLE_diversified_replicate.bca.351.afa', 0.798, 788, 0.211, 0.0, 0.0, 296.718, 2.577
'MUSCLE_diversified_replicate.bca.355.afa', 0.753, 802, 0.249, 0.0, 0.0, 331.235, 2.581
'MUSCLE_diversified_replicate.bca.359.afa', 0.784, 782, 0.225, 0.0, 0.0, 309.37, 2.568
'MUSCLE_diversified_replicate.bca.363.afa', 0.786, 799, 0.221, 0.0, 0.0, 308.603, 2.599
'MUSCLE_diversified_replicate.bca.367.afa', 0.783, 798, 0.225, 0.0, 0.0, 308.611, 2.574
'MUSCLE_diversified_replicate.bca.371.afa', 0.769, 803, 0.239, 0.0, 0.0, 322.021, 2.568
'MUSCLE_diversified_replicate.bca.375.afa', 0.765, 788, 0.242, 0.0, 0.0, 327.03, 2.568
'MUSCLE_diversified_replicate.bca.379.afa', 0.775, 794, 0.231, 0.0, 0.0, 313.765, 2.577
'MUSCLE_diversified_replicate.bca.383.afa', 0.783, 797, 0.224, 0.0, 0.0, 312.492, 2.577
'MUSCLE_diversified_replicate.bca.387.afa', 0.748, 795, 0.25, 0.0, 0.079, 332.552, 2.577
'MUSCLE_diversified_replicate.bca.39.afa', 0.761, 799, 0.24, 0.0, 0.0, 325.267, 2.612
'MUSCLE_diversified_replicate.bca.391.afa', 0.772, 794, 0.231, 0.0, 0.0, 317.536, 2.598
'MUSCLE_diversified_replicate.bca.395.afa', 0.779, 789, 0.226, 0.0, 0.0, 313.077, 2.577
'MUSCLE_diversified_replicate.bca.399.afa', 0.792, 778, 0.219, 0.0, 0.0, 304.843, 2.577
'MUSCLE_diversified_replicate.bca.43.afa', 0.75, 800, 0.253, 0.0, 0.0, 334.59, 2.568
'MUSCLE_diversified_replicate.bca.47.afa', 0.792, 780, 0.218, 0.0, 0.0, 303.4, 2.58
'MUSCLE_diversified_replicate.bca.51.afa', 0.787, 792, 0.22, 0.0, 0.0, 306.981, 2.577
'MUSCLE_diversified_replicate.bca.55.afa', 0.774, 800, 0.229, 0.0, 0.0, 317.074, 2.598
'MUSCLE_diversified_replicate.bca.59.afa', 0.783, 784, 0.23, 0.0, 0.0, 313.267, 2.598
'MUSCLE_diversified_replicate.bca.63.afa', 0.754, 797, 0.248, 0.0, 0.0, 330.367, 2.58
'MUSCLE_diversified_replicate.bca.67.afa', 0.768, 806, 0.237, 0.0, 0.0, 316.7, 2.573
'MUSCLE_diversified_replicate.bca.7.afa', 0.756, 805, 0.248, 0.0, 0.0, 330.988, 2.581
'MUSCLE_diversified_replicate.bca.71.afa', 0.777, 787, 0.232, 0.0, 0.0, 314.056, 2.577
'MUSCLE_diversified_replicate.bca.75.afa', 0.767, 784, 0.238, 0.0, 0.0, 321.785, 2.585
'MUSCLE_diversified_replicate.bca.79.afa', 0.756, 805, 0.252, 0.0, 0.0, 334.373, 2.598
'MUSCLE_diversified_replicate.bca.83.afa', 0.772, 795, 0.237, 0.0, 0.0, 318.776, 2.568
'MUSCLE_diversified_replicate.bca.87.afa', 0.77, 792, 0.238, 0.0, 0.0, 321.337, 2.585
'MUSCLE_diversified_replicate.bca.91.afa', 0.745, 797, 0.261, 0.0, 0.153, 338.538, 2.58
'MUSCLE_diversified_replicate.bca.95.afa', 0.738, 794, 0.265, 0.0, 0.255, 345.866, 2.577
'MUSCLE_diversified_replicate.bca.99.afa', 0.734, 800, 0.267, 0.0, 0.356, 348.294, 2.598
'MUSCLE_diversified_replicate.none.0.afa', 0.785, 787, 0.225, 0.0, 0.0, 308.406, 2.577
'MUSCLE_diversified_replicate.none.100.afa', 0.758, 795, 0.245, 0.0, 0.0, 326.566, 2.568
'MUSCLE_diversified_replicate.none.104.afa', 0.782, 778, 0.224, 0.0, 0.0, 307.167, 2.577
'MUSCLE_diversified_replicate.none.108.afa', 0.78, 796, 0.226, 0.0, 0.0, 309.295, 2.577
'MUSCLE_diversified_replicate.none.112.afa', 0.764, 799, 0.238, 0.0, 0.0, 321.238, 2.598
'MUSCLE_diversified_replicate.none.116.afa', 0.766, 783, 0.241, 0.0, 0.0, 324.808, 2.577
'MUSCLE_diversified_replicate.none.12.afa', 0.777, 797, 0.231, 0.0, 0.0, 313.173, 2.573
'MUSCLE_diversified_replicate.none.120.afa', 0.765, 804, 0.241, 0.0, 0.0, 322.058, 2.568
'MUSCLE_diversified_replicate.none.124.afa', 0.763, 794, 0.241, 0.0, 0.0, 323.277, 2.598
'MUSCLE_diversified_replicate.none.128.afa', 0.774, 817, 0.23, 0.0, 0.0, 316.989, 2.606
'MUSCLE_diversified_replicate.none.132.afa', 0.783, 781, 0.223, 0.0, 0.0, 307.066, 2.577
'MUSCLE_diversified_replicate.none.136.afa', 0.793, 784, 0.215, 0.0, 0.0, 301.109, 2.577
'MUSCLE_diversified_replicate.none.140.afa', 0.736, 816, 0.263, 0.0, 0.31, 341.708, 2.585
'MUSCLE_diversified_replicate.none.144.afa', 0.807, 769, 0.204, 0.0, 0.0, 286.641, 2.577
'MUSCLE_diversified_replicate.none.148.afa', 0.754, 819, 0.247, 0.0, 0.0, 330.412, 2.568
'MUSCLE_diversified_replicate.none.152.afa', 0.775, 806, 0.229, 0.0, 0.0, 315.138, 2.577
'MUSCLE_diversified_replicate.none.156.afa', 0.768, 793, 0.236, 0.0, 0.0, 319.832, 2.577
'MUSCLE_diversified_replicate.none.16.afa', 0.784, 784, 0.225, 0.0, 0.0, 309.17, 2.598
'MUSCLE_diversified_replicate.none.160.afa', 0.779, 779, 0.227, 0.0, 0.0, 310.539, 2.585
'MUSCLE_diversified_replicate.none.164.afa', 0.773, 804, 0.234, 0.0, 0.0, 317.408, 2.568
'MUSCLE_diversified_replicate.none.168.afa', 0.763, 792, 0.239, 0.0, 0.0, 325.119, 2.568
'MUSCLE_diversified_replicate.none.172.afa', 0.793, 777, 0.22, 0.0, 0.0, 306.34, 2.598
'MUSCLE_diversified_replicate.none.176.afa', 0.786, 806, 0.222, 0.0, 0.0, 306.971, 2.598
'MUSCLE_diversified_replicate.none.180.afa', 0.766, 789, 0.239, 0.0, 0.0, 318.365, 2.577
'MUSCLE_diversified_replicate.none.184.afa', 0.797, 785, 0.212, 0.0, 0.0, 296.723, 2.577
'MUSCLE_diversified_replicate.none.188.afa', 0.778, 792, 0.229, 0.0, 0.0, 313.746, 2.577
'MUSCLE_diversified_replicate.none.192.afa', 0.73, 810, 0.269, 0.0, 0.36, 347.858, 2.585
'MUSCLE_diversified_replicate.none.196.afa', 0.777, 791, 0.228, 0.0, 0.0, 311.392, 2.599
'MUSCLE_diversified_replicate.none.20.afa', 0.777, 794, 0.228, 0.0, 0.0, 311.896, 2.568
'MUSCLE_diversified_replicate.none.200.afa', 0.773, 779, 0.233, 0.0, 0.0, 315.39, 2.577
'MUSCLE_diversified_replicate.none.204.afa', 0.781, 786, 0.227, 0.0, 0.0, 309.302, 2.577
'MUSCLE_diversified_replicate.none.208.afa', 0.784, 799, 0.224, 0.0, 0.0, 306.085, 2.573
'MUSCLE_diversified_replicate.none.212.afa', 0.764, 798, 0.24, 0.0, 0.0, 322.587, 2.598
'MUSCLE_diversified_replicate.none.216.afa', 0.79, 798, 0.218, 0.0, 0.0, 304.514, 2.568
'MUSCLE_diversified_replicate.none.220.afa', 0.787, 792, 0.223, 0.0, 0.0, 308.003, 2.599
'MUSCLE_diversified_replicate.none.224.afa', 0.781, 797, 0.226, 0.0, 0.0, 309.451, 2.577
'MUSCLE_diversified_replicate.none.228.afa', 0.774, 798, 0.232, 0.0, 0.0, 313.964, 2.568
'MUSCLE_diversified_replicate.none.232.afa', 0.799, 781, 0.211, 0.0, 0.0, 295.866, 2.585
'MUSCLE_diversified_replicate.none.236.afa', 0.813, 761, 0.202, 0.0, 0.0, 285.948, 2.578
'MUSCLE_diversified_replicate.none.24.afa', 0.771, 801, 0.234, 0.0, 0.0, 314.443, 2.585
'MUSCLE_diversified_replicate.none.240.afa', 0.789, 780, 0.218, 0.0, 0.0, 304.838, 2.577
'MUSCLE_diversified_replicate.none.244.afa', 0.798, 789, 0.212, 0.0, 0.0, 295.929, 2.585
'MUSCLE_diversified_replicate.none.248.afa', 0.775, 790, 0.23, 0.0, 0.0, 312.537, 2.577
'MUSCLE_diversified_replicate.none.252.afa', 0.777, 793, 0.23, 0.0, 0.0, 311.817, 2.577
'MUSCLE_diversified_replicate.none.256.afa', 0.778, 787, 0.231, 0.0, 0.0, 313.441, 2.598
'MUSCLE_diversified_replicate.none.260.afa', 0.778, 776, 0.228, 0.0, 0.0, 312.471, 2.577
'MUSCLE_diversified_replicate.none.264.afa', 0.786, 792, 0.223, 0.0, 0.0, 306.661, 2.598
'MUSCLE_diversified_replicate.none.268.afa', 0.796, 783, 0.214, 0.0, 0.0, 299.743, 2.585
'MUSCLE_diversified_replicate.none.272.afa', 0.771, 801, 0.235, 0.0, 0.0, 321.394, 2.577
'MUSCLE_diversified_replicate.none.276.afa', 0.795, 774, 0.215, 0.0, 0.0, 299.234, 2.577
'MUSCLE_diversified_replicate.none.28.afa', 0.806, 786, 0.205, 0.0, 0.0, 291.399, 2.577
'MUSCLE_diversified_replicate.none.280.afa', 0.791, 786, 0.219, 0.0, 0.0, 303.813, 2.606
