code_K5,k_mer_max_K5,k_mer_average_K5,k_mer_95_pct_K5,k_mer_90_pct_K5,kmer_sum_of_top_10_K5
'PRANK_b0#0050_hhT_tree_63_OP_0.36203966777708846_Split_50.fasta', 16915, 6.657, 5, 3, 17521
'PRANK_b0#0050_htT_tree_63_OP_0.36203966777708846_Split_50.fasta', 17190, 6.75, 5, 3, 17805
'PRANK_b0#0050_ttH_tree_63_OP_0.36203966777708846_Split_50.fasta', 19907, 7.637, 6, 3, 20467
'PRANK_b0#0051_hhT_tree_7_OP_0.4287654329803016_Split_51.fasta', 16740, 6.606, 6, 3, 17197
'PRANK_b0#0051_htH_tree_7_OP_0.4287654329803016_Split_51.fasta', 15852, 6.708, 6, 3, 16376
'PRANK_b0#0051_htT_tree_7_OP_0.4287654329803016_Split_51.fasta', 18178, 7.456, 7, 3, 18763
'PRANK_b0#0051_ttT_tree_7_OP_0.4287654329803016_Split_51.fasta', 18177, 7.454, 7, 3, 18763
'PRANK_b0#0053_hhH_tree_13_OP_0.09692142234876278_Split_53.fasta', 21988, 7.785, 5, 3, 22452
'PRANK_b0#0053_htT_tree_13_OP_0.09692142234876278_Split_53.fasta', 20566, 7.634, 5, 3, 21097
'PRANK_b0#0053_htT_tree_69_OP_0.05304651807751681_Split_53.fasta', 19426, 7.207, 5, 3, 19962
'PRANK_b0#0053_thT_tree_69_OP_0.05304651807751681_Split_53.fasta', 19396, 7.172, 5, 3, 19924
'PRANK_b0#0053_ttH_tree_13_OP_0.09692142234876278_Split_53.fasta', 22051, 7.781, 5, 3, 22517
'PRANK_b0#0053_ttH_tree_69_OP_0.05304651807751681_Split_53.fasta', 18508, 7.185, 5, 3, 19037
'PRANK_b0#0053_ttT_tree_13_OP_0.09692142234876278_Split_53.fasta', 20069, 7.617, 5, 3, 20636
'PRANK_b0#0053_ttT_tree_69_OP_0.05304651807751681_Split_53.fasta', 19396, 7.178, 5, 3, 19925
'PRANK_b0#0054_hhT_tree_37_OP_0.3234162682987525_Split_54.fasta', 15141, 6.052, 5, 3, 15602
'PRANK_b0#0054_htH_tree_11_OP_0.0660385202278223_Split_54.fasta', 21200, 7.565, 4, 3, 21608
'PRANK_b0#0054_htT_tree_37_OP_0.3234162682987525_Split_54.fasta', 15141, 6.02, 5, 3, 15588
'PRANK_b0#0054_htT_tree_60_OP_0.2742882468420108_Split_54.fasta', 16833, 6.765, 6, 3, 17286
'PRANK_b0#0054_thH_tree_11_OP_0.0660385202278223_Split_54.fasta', 21092, 7.536, 4, 3, 21521
'PRANK_b0#0054_thH_tree_60_OP_0.2742882468420108_Split_54.fasta', 15945, 6.641, 6, 3, 16432
'PRANK_b0#0054_thT_tree_11_OP_0.0660385202278223_Split_54.fasta', 22428, 7.838, 4, 3, 22843
'PRANK_b0#0054_thT_tree_60_OP_0.2742882468420108_Split_54.fasta', 16848, 6.781, 6, 3, 17300
'PRANK_b0#0054_ttH_tree_11_OP_0.0660385202278223_Split_54.fasta', 21184, 7.476, 4, 3, 21593
'PRANK_b0#0054_ttH_tree_37_OP_0.3234162682987525_Split_54.fasta', 15184, 6.063, 5, 3, 15649
'PRANK_b0#0054_ttT_tree_37_OP_0.3234162682987525_Split_54.fasta', 15277, 6.075, 5, 3, 15775
'PRANK_b0#0054_ttT_tree_60_OP_0.2742882468420108_Split_54.fasta', 16844, 6.779, 6, 3, 17299
'PRANK_b0#0055_hhH_tree_96_OP_0.3899661250904219_Split_55.fasta', 17603, 6.927, 6, 3, 18084
'PRANK_b0#0055_hhT_tree_23_OP_0.41879358418754387_Split_55.fasta', 19807, 7.717, 6, 3, 20533
'PRANK_b0#0055_hhT_tree_40_OP_0.08821008325435137_Split_55.fasta', 21031, 7.83, 5, 3, 21485
'PRANK_b0#0055_hhT_tree_96_OP_0.3899661250904219_Split_55.fasta', 17447, 6.779, 5, 3, 17936
'PRANK_b0#0055_htH_tree_96_OP_0.3899661250904219_Split_55.fasta', 18044, 7.127, 6, 3, 18547
'PRANK_b0#0055_thH_tree_23_OP_0.41879358418754387_Split_55.fasta', 19222, 7.508, 6, 3, 19811
'PRANK_b0#0055_thH_tree_40_OP_0.08821008325435137_Split_55.fasta', 20849, 7.687, 5, 3, 21289
'PRANK_b0#0055_thT_tree_40_OP_0.08821008325435137_Split_55.fasta', 21031, 7.83, 5, 3, 21485
'PRANK_b0#0055_ttH_tree_23_OP_0.41879358418754387_Split_55.fasta', 19144, 7.525, 6, 3, 19754
'PRANK_b0#0055_ttT_tree_23_OP_0.41879358418754387_Split_55.fasta', 19789, 7.712, 6, 3, 20516
'PRANK_b0#0055_ttT_tree_40_OP_0.08821008325435137_Split_55.fasta', 21031, 7.83, 5, 3, 21485
'PRANK_b0#0055_ttT_tree_96_OP_0.3899661250904219_Split_55.fasta', 17390, 6.769, 5, 3, 17879
'PRANK_b0#0056_hhH_tree_56_OP_0.23502932209680477_Split_56.fasta', 17299, 6.853, 5, 3, 17764
'PRANK_b0#0056_htH_tree_56_OP_0.23502932209680477_Split_56.fasta', 17309, 6.828, 5, 3, 17781
'PRANK_b0#0056_htT_tree_99_OP_0.18594199344926288_Split_56.fasta', 17564, 6.733, 5, 3, 18021
'PRANK_b0#0056_thH_tree_99_OP_0.18594199344926288_Split_56.fasta', 17254, 6.838, 5, 3, 17710
'PRANK_b0#0056_thT_tree_56_OP_0.23502932209680477_Split_56.fasta', 16492, 6.46, 5, 3, 16926
'PRANK_b0#0056_thT_tree_99_OP_0.18594199344926288_Split_56.fasta', 17564, 6.733, 5, 3, 18021
'PRANK_b0#0056_ttH_tree_56_OP_0.23502932209680477_Split_56.fasta', 17293, 6.838, 5, 3, 17766
'PRANK_b0#0056_ttH_tree_99_OP_0.18594199344926288_Split_56.fasta', 17313, 6.833, 5, 3, 17761
'PRANK_b0#0057_htH_tree_64_OP_0.05970650417263379_Split_57.fasta', 20417, 7.007, 3, 2, 20696
'PRANK_b0#0057_thH_tree_64_OP_0.05970650417263379_Split_57.fasta', 20417, 7.007, 3, 2, 20696
'PRANK_b0#0057_thT_tree_64_OP_0.05970650417263379_Split_57.fasta', 20525, 7.104, 3, 2, 20844
'PRANK_b0#0057_ttH_tree_64_OP_0.05970650417263379_Split_57.fasta', 20417, 7.007, 3, 2, 20696
'PRANK_b0#0058_hhH_tree_84_OP_0.3564845080908704_Split_58.fasta', 19005, 7.31, 6, 3, 19625
'PRANK_b0#0058_hhT_tree_84_OP_0.3564845080908704_Split_58.fasta', 18811, 7.355, 5, 3, 19485
'PRANK_b0#0058_hhT_tree_97_OP_0.1673876920856745_Split_58.fasta', 19319, 7.381, 5, 3, 19822
'PRANK_b0#0058_htT_tree_84_OP_0.3564845080908704_Split_58.fasta', 18544, 7.284, 5, 3, 19215
'PRANK_b0#0058_htT_tree_97_OP_0.1673876920856745_Split_58.fasta', 19316, 7.369, 5, 3, 19816
'PRANK_b0#0058_thH_tree_97_OP_0.1673876920856745_Split_58.fasta', 19248, 7.444, 5, 3, 19780
'PRANK_b0#0058_thT_tree_97_OP_0.1673876920856745_Split_58.fasta', 19307, 7.385, 5, 3, 19810
'PRANK_b0#0058_ttT_tree_84_OP_0.3564845080908704_Split_58.fasta', 19062, 7.512, 6, 3, 19772
'PRANK_b0#0059_hhT_tree_80_OP_0.3860599313375234_Split_59.fasta', 17743, 7.125, 6, 3, 18397
'PRANK_b0#0059_htH_tree_36_OP_0.21650135794201675_Split_59.fasta', 19672, 7.399, 5, 3, 20153
'PRANK_b0#0059_htH_tree_80_OP_0.3860599313375234_Split_59.fasta', 17717, 7.321, 6, 3, 18476
'PRANK_b0#0059_htH_tree_85_OP_0.16592734946943577_Split_59.fasta', 19087, 7.249, 5, 3, 19612
'PRANK_b0#0059_htT_tree_36_OP_0.21650135794201675_Split_59.fasta', 18495, 7.053, 5, 3, 18983
'PRANK_b0#0059_htT_tree_80_OP_0.3860599313375234_Split_59.fasta', 17599, 7.166, 6, 3, 18355
'PRANK_b0#0059_htT_tree_85_OP_0.16592734946943577_Split_59.fasta', 16953, 6.598, 5, 3, 17467
'PRANK_b0#0059_thH_tree_36_OP_0.21650135794201675_Split_59.fasta', 19656, 7.373, 5, 3, 20145
'PRANK_b0#0059_thH_tree_85_OP_0.16592734946943577_Split_59.fasta', 18659, 7.157, 5, 3, 19195
'PRANK_b0#0059_ttH_tree_80_OP_0.3860599313375234_Split_59.fasta', 17715, 7.296, 6, 3, 18474
'PRANK_b0#0059_ttH_tree_85_OP_0.16592734946943577_Split_59.fasta', 18659, 7.157, 5, 3, 19195
'PRANK_b0#0059_ttT_tree_36_OP_0.21650135794201675_Split_59.fasta', 18479, 7.088, 5, 3, 18963
'PRANK_b0#0060_hhH_tree_24_OP_0.35224591752289836_Split_60.fasta', 16189, 6.593, 6, 3, 16732
'PRANK_b0#0060_hhT_tree_24_OP_0.35224591752289836_Split_60.fasta', 16541, 6.579, 5, 3, 17055
'PRANK_b0#0060_ttH_tree_24_OP_0.35224591752289836_Split_60.fasta', 16189, 6.593, 6, 3, 16732
'PRANK_b0#0060_ttT_tree_24_OP_0.35224591752289836_Split_60.fasta', 16542, 6.574, 5, 3, 17057
'PRANK_b0#0061_hhH_tree_16_OP_0.3566466444359746_Split_61.fasta', 19134, 7.656, 6, 3, 19765
'PRANK_b0#0061_thT_tree_16_OP_0.3566466444359746_Split_61.fasta', 16707, 6.927, 6, 3, 17324
'PRANK_b0#0061_ttH_tree_16_OP_0.3566466444359746_Split_61.fasta', 19201, 7.63, 6, 3, 19827
'PRANK_b0#0061_ttT_tree_16_OP_0.3566466444359746_Split_61.fasta', 16707, 6.927, 6, 3, 17324
'PRANK_b0#0062_hhH_tree_0_OP_0.4657131574362508_Split_62.fasta', 21213, 8.308, 7, 3, 21841
'PRANK_b0#0062_hhT_tree_81_OP_0.4058614503238694_Split_62.fasta', 16183, 6.774, 6, 3, 16814
'PRANK_b0#0062_htH_tree_0_OP_0.4657131574362508_Split_62.fasta', 20512, 8.097, 7, 3, 21116
'PRANK_b0#0062_htT_tree_81_OP_0.4058614503238694_Split_62.fasta', 16275, 6.893, 7, 4, 16912
'PRANK_b0#0062_thH_tree_81_OP_0.4058614503238694_Split_62.fasta', 16142, 6.708, 6, 3, 16744
'PRANK_b0#0062_thT_tree_0_OP_0.4657131574362508_Split_62.fasta', 20362, 8.144, 6, 3, 21009
'PRANK_b0#0062_thT_tree_81_OP_0.4058614503238694_Split_62.fasta', 16275, 6.91, 7, 4, 16911
'PRANK_b0#0062_ttT_tree_0_OP_0.4657131574362508_Split_62.fasta', 20670, 8.261, 6, 3, 21350
'PRANK_b0#0063_htH_tree_71_OP_0.26664288485028304_Split_63.fasta', 16400, 6.427, 5, 3, 16884
'PRANK_b0#0063_htT_tree_71_OP_0.26664288485028304_Split_63.fasta', 15983, 6.386, 5, 3, 16513
'PRANK_b0#0063_thH_tree_71_OP_0.26664288485028304_Split_63.fasta', 16413, 6.419, 5, 3, 16891
'PRANK_b0#0063_thT_tree_71_OP_0.26664288485028304_Split_63.fasta', 15959, 6.344, 5, 3, 16471
'PRANK_b0#0065_hhH_tree_48_OP_0.33799514808893955_Split_65.fasta', 18195, 6.749, 5, 3, 18644
'PRANK_b0#0065_htH_tree_48_OP_0.33799514808893955_Split_65.fasta', 18234, 6.763, 5, 3, 18673
'PRANK_b0#0065_thH_tree_48_OP_0.33799514808893955_Split_65.fasta', 18193, 6.743, 5, 3, 18648
'PRANK_b0#0065_thT_tree_48_OP_0.33799514808893955_Split_65.fasta', 17420, 6.557, 5, 3, 17851
'PRANK_b0#0067_hhH_tree_6_OP_0.18497671267226667_Split_67.fasta', 19478, 7.432, 5, 3, 19943
'PRANK_b0#0067_htH_tree_6_OP_0.18497671267226667_Split_67.fasta', 19478, 7.432, 5, 3, 19943
'PRANK_b0#0067_thT_tree_6_OP_0.18497671267226667_Split_67.fasta', 19009, 7.445, 5, 3, 19536
'PRANK_b0#0067_ttT_tree_6_OP_0.18497671267226667_Split_67.fasta', 18977, 7.387, 5, 3, 19500
'PRANK_b0#0070_htH_tree_30_OP_0.20469024912096356_Split_70.fasta', 17378, 6.98, 5, 3, 18052
'PRANK_b0#0070_htH_tree_43_OP_0.41666011848334805_Split_70.fasta', 15452, 6.414, 6, 3, 15987
'PRANK_b0#0070_htT_tree_30_OP_0.20469024912096356_Split_70.fasta', 17287, 6.861, 5, 3, 17931
'PRANK_b0#0070_thH_tree_30_OP_0.20469024912096356_Split_70.fasta', 17337, 6.966, 5, 3, 18010
'PRANK_b0#0070_thH_tree_43_OP_0.41666011848334805_Split_70.fasta', 15452, 6.405, 6, 3, 15989
'PRANK_b0#0070_ttH_tree_43_OP_0.41666011848334805_Split_70.fasta', 15567, 6.412, 6, 3, 16094
'PRANK_b0#0070_ttT_tree_30_OP_0.20469024912096356_Split_70.fasta', 17287, 6.88, 5, 3, 17933
'PRANK_b0#0070_ttT_tree_43_OP_0.41666011848334805_Split_70.fasta', 15362, 6.316, 6, 3, 15912
'PRANK_b0#0073_htT_tree_10_OP_0.17197861239551077_Split_73.fasta', 23388, 8.377, 5, 3, 23927
'PRANK_b0#0073_thH_tree_10_OP_0.17197861239551077_Split_73.fasta', 20170, 7.523, 5, 3, 20639
'PRANK_b0#0073_ttH_tree_10_OP_0.17197861239551077_Split_73.fasta', 20175, 7.534, 5, 3, 20628
'PRANK_b0#0073_ttT_tree_10_OP_0.17197861239551077_Split_73.fasta', 23292, 8.4, 5, 3, 23819
'PRANK_b0#0077_hhH_tree_35_OP_0.23719613041625226_Split_77.fasta', 21709, 7.802, 5, 3, 22189
'PRANK_b0#0077_hhT_tree_35_OP_0.23719613041625226_Split_77.fasta', 21776, 7.733, 5, 3, 22192
'PRANK_b0#0077_htT_tree_35_OP_0.23719613041625226_Split_77.fasta', 21770, 7.726, 5, 3, 22185
'PRANK_b0#0077_htT_tree_79_OP_0.39849921812999034_Split_77.fasta', 19617, 8.314, 7, 4, 20459
'PRANK_b0#0077_thH_tree_35_OP_0.23719613041625226_Split_77.fasta', 21809, 7.749, 5, 3, 22261
'PRANK_b0#0077_thH_tree_79_OP_0.39849921812999034_Split_77.fasta', 20223, 8.245, 7, 3, 21033
'PRANK_b0#0077_thT_tree_79_OP_0.39849921812999034_Split_77.fasta', 19647, 8.292, 7, 4, 20468
'PRANK_b0#0077_ttT_tree_79_OP_0.39849921812999034_Split_77.fasta', 19625, 8.333, 7, 4, 20466
'PRANK_b0#0078_hhH_tree_86_OP_0.2347265646541319_Split_78.fasta', 14489, 6.161, 6, 3, 15032
'PRANK_b0#0078_hhT_tree_53_OP_0.05303947942235687_Split_78.fasta', 17413, 6.398, 4, 3, 17828
'PRANK_b0#0078_htH_tree_53_OP_0.05303947942235687_Split_78.fasta', 18919, 6.772, 4, 3, 19314
'PRANK_b0#0078_htH_tree_86_OP_0.2347265646541319_Split_78.fasta', 14465, 6.152, 6, 3, 14979
'PRANK_b0#0078_thH_tree_86_OP_0.2347265646541319_Split_78.fasta', 14581, 6.24, 6, 3, 15135
'PRANK_b0#0078_thT_tree_53_OP_0.05303947942235687_Split_78.fasta', 17413, 6.402, 4, 3, 17828
'PRANK_b0#0078_ttH_tree_53_OP_0.05303947942235687_Split_78.fasta', 18922, 6.779, 4, 3, 19317
'PRANK_b0#0078_ttT_tree_86_OP_0.2347265646541319_Split_78.fasta', 14473, 6.233, 6, 3, 14995
'PRANK_b0#0079_hhH_tree_88_OP_0.1810795500099957_Split_79.fasta', 20183, 7.29, 4, 3, 20646
'PRANK_b0#0079_hhT_tree_88_OP_0.1810795500099957_Split_79.fasta', 20587, 7.539, 5, 3, 21085
'PRANK_b0#0079_ttH_tree_88_OP_0.1810795500099957_Split_79.fasta', 20189, 7.327, 5, 3, 20660
'PRANK_b0#0079_ttT_tree_88_OP_0.1810795500099957_Split_79.fasta', 20587, 7.418, 5, 3, 21069
'PRANK_b0#0080_hhT_tree_3_OP_0.05125309180508808_Split_80.fasta', 15424, 5.986, 4, 3, 15854
'PRANK_b0#0080_htH_tree_3_OP_0.05125309180508808_Split_80.fasta', 15091, 5.909, 4, 3, 15504
'PRANK_b0#0080_htT_tree_3_OP_0.05125309180508808_Split_80.fasta', 15390, 5.981, 4, 3, 15827
'PRANK_b0#0080_ttH_tree_3_OP_0.05125309180508808_Split_80.fasta', 15118, 5.919, 4, 3, 15527
'PRANK_b0#0081_hhH_tree_5_OP_0.22898839817158656_Split_81.fasta', 16843, 6.507, 5, 3, 17272
'PRANK_b0#0081_hhT_tree_51_OP_0.3986228120499837_Split_81.fasta', 17556, 6.963, 5, 3, 18192
'PRANK_b0#0081_hhT_tree_73_OP_0.04516409856856096_Split_81.fasta', 16706, 6.236, 4, 3, 17018
'PRANK_b0#0081_htH_tree_51_OP_0.3986228120499837_Split_81.fasta', 17823, 7.011, 5, 3, 18387
'PRANK_b0#0081_htT_tree_5_OP_0.22898839817158656_Split_81.fasta', 16809, 6.594, 5, 3, 17241
'PRANK_b0#0081_htT_tree_73_OP_0.04516409856856096_Split_81.fasta', 16706, 6.238, 4, 3, 17016
'PRANK_b0#0081_thH_tree_5_OP_0.22898839817158656_Split_81.fasta', 16848, 6.509, 5, 3, 17278
'PRANK_b0#0081_thH_tree_73_OP_0.04516409856856096_Split_81.fasta', 16586, 6.118, 4, 3, 16984
'PRANK_b0#0081_thT_tree_51_OP_0.3986228120499837_Split_81.fasta', 17587, 6.971, 5, 3, 18227
'PRANK_b0#0081_ttH_tree_51_OP_0.3986228120499837_Split_81.fasta', 17699, 7.109, 6, 3, 18295
'PRANK_b0#0081_ttH_tree_73_OP_0.04516409856856096_Split_81.fasta', 16650, 6.115, 4, 3, 17026
'PRANK_b0#0081_ttT_tree_5_OP_0.22898839817158656_Split_81.fasta', 16809, 6.594, 5, 3, 17241
'PRANK_b0#0085_hhT_tree_59_OP_0.3079281034987719_Split_85.fasta', 18704, 7.333, 5, 3, 19256
'PRANK_b0#0085_thT_tree_59_OP_0.3079281034987719_Split_85.fasta', 18658, 7.325, 5, 3, 19222
'PRANK_b0#0085_ttH_tree_59_OP_0.3079281034987719_Split_85.fasta', 18578, 7.68, 6, 3, 19191
'PRANK_b0#0085_ttT_tree_59_OP_0.3079281034987719_Split_85.fasta', 18706, 7.304, 5, 3, 19286
'PRANK_b0#0086_hhH_tree_46_OP_0.17943757149806483_Split_86.fasta', 16744, 6.784, 5, 3, 17247
'PRANK_b0#0086_hhT_tree_46_OP_0.17943757149806483_Split_86.fasta', 16778, 6.669, 5, 3, 17261
'PRANK_b0#0086_hhT_tree_47_OP_0.4322745197435511_Split_86.fasta', 17694, 7.368, 6, 3, 18327
'PRANK_b0#0086_htT_tree_47_OP_0.4322745197435511_Split_86.fasta', 17763, 7.33, 6, 3, 18379
'PRANK_b0#0086_thT_tree_46_OP_0.17943757149806483_Split_86.fasta', 16802, 6.677, 5, 3, 17291
'PRANK_b0#0086_thT_tree_47_OP_0.4322745197435511_Split_86.fasta', 17750, 7.287, 6, 3, 18395
'PRANK_b0#0086_ttH_tree_46_OP_0.17943757149806483_Split_86.fasta', 16634, 6.781, 5, 3, 17143
'PRANK_b0#0086_ttH_tree_47_OP_0.4322745197435511_Split_86.fasta', 17620, 7.105, 5, 3, 18243
'PRANK_b0#0087_hhT_tree_44_OP_0.200818760412537_Split_87.fasta', 21026, 8.039, 5, 3, 21549
'PRANK_b0#0087_htT_tree_44_OP_0.200818760412537_Split_87.fasta', 21023, 8.035, 5, 3, 21543
'PRANK_b0#0087_thT_tree_44_OP_0.200818760412537_Split_87.fasta', 21041, 8.055, 5, 3, 21549
'PRANK_b0#0087_ttT_tree_44_OP_0.200818760412537_Split_87.fasta', 21027, 8.035, 5, 3, 21550
'PRANK_b0#0088_hhH_tree_14_OP_0.3064418702671071_Split_88.fasta', 21197, 7.835, 5, 3, 21718
'PRANK_b0#0088_hhT_tree_92_OP_0.23387605000900108_Split_88.fasta', 16299, 7.028, 6, 3, 16948
'PRANK_b0#0088_htH_tree_92_OP_0.23387605000900108_Split_88.fasta', 15856, 6.807, 6, 3, 16410
'PRANK_b0#0088_htT_tree_14_OP_0.3064418702671071_Split_88.fasta', 19531, 7.339, 5, 3, 20060
'PRANK_b0#0088_thH_tree_92_OP_0.23387605000900108_Split_88.fasta', 15891, 6.787, 6, 3, 16445
'PRANK_b0#0088_thT_tree_14_OP_0.3064418702671071_Split_88.fasta', 19585, 7.311, 5, 3, 20099
'PRANK_b0#0088_thT_tree_92_OP_0.23387605000900108_Split_88.fasta', 16336, 6.916, 6, 3, 16901
'PRANK_b0#0088_ttH_tree_14_OP_0.3064418702671071_Split_88.fasta', 21281, 7.82, 5, 3, 21790
'PRANK_b0#0089_hhH_tree_21_OP_0.22890592879188038_Split_89.fasta', 15672, 6.766, 6, 3, 16230
'PRANK_b0#0089_htT_tree_21_OP_0.22890592879188038_Split_89.fasta', 15535, 6.758, 6, 3, 16120
'PRANK_b0#0089_thH_tree_21_OP_0.22890592879188038_Split_89.fasta', 15604, 6.757, 6, 3, 16155
'PRANK_b0#0089_ttT_tree_21_OP_0.22890592879188038_Split_89.fasta', 15600, 6.758, 6, 3, 16168
'PRANK_b0#0090_hhT_tree_95_OP_0.1030307002700046_Split_90.fasta', 15797, 6.3, 5, 3, 16296
'PRANK_b0#0090_thH_tree_95_OP_0.1030307002700046_Split_90.fasta', 15000, 6.08, 5, 3, 15484
'PRANK_b0#0090_ttH_tree_95_OP_0.1030307002700046_Split_90.fasta', 15035, 6.119, 5, 3, 15505
'PRANK_b0#0090_ttT_tree_95_OP_0.1030307002700046_Split_90.fasta', 15832, 6.334, 5, 3, 16319
'PRANK_b0#0091_hhH_tree_4_OP_0.3917727204478945_Split_91.fasta', 18160, 7.467, 6, 4, 18689
'PRANK_b0#0091_htT_tree_4_OP_0.3917727204478945_Split_91.fasta', 17643, 7.477, 6, 4, 18200
'PRANK_b0#0091_thH_tree_4_OP_0.3917727204478945_Split_91.fasta', 18178, 7.453, 6, 4, 18711
'PRANK_b0#0091_thT_tree_4_OP_0.3917727204478945_Split_91.fasta', 17757, 7.461, 6, 4, 18287
'PRANK_b0#0096_hhH_tree_77_OP_0.06320220646162977_Split_96.fasta', 19720, 7.154, 4, 3, 20185
'PRANK_b0#0096_hhT_tree_77_OP_0.06320220646162977_Split_96.fasta', 23100, 8.041, 5, 3, 23602
'PRANK_b0#0096_htH_tree_77_OP_0.06320220646162977_Split_96.fasta', 19720, 7.154, 4, 3, 20185
'PRANK_b0#0096_ttT_tree_77_OP_0.06320220646162977_Split_96.fasta', 23115, 8.005, 4, 3, 23614
'PRANK_b1#0000_hhH_tree_61_OP_0.4330011748014624_Split_0.fasta', 17300, 7.111, 6, 3, 17908
'PRANK_b1#0000_hhT_tree_61_OP_0.4330011748014624_Split_0.fasta', 17637, 7.221, 6, 3, 18253
'PRANK_b1#0000_htH_tree_61_OP_0.4330011748014624_Split_0.fasta', 17303, 7.107, 6, 3, 17911
'PRANK_b1#0000_htT_tree_61_OP_0.4330011748014624_Split_0.fasta', 17634, 7.209, 7, 3, 18221
'PRANK_b1#0001_hhH_tree_89_OP_0.08315440018559267_Split_1.fasta', 15780, 6.279, 5, 3, 16304
'PRANK_b1#0001_hhT_tree_89_OP_0.08315440018559267_Split_1.fasta', 15807, 6.288, 5, 3, 16338
'PRANK_b1#0001_htH_tree_89_OP_0.08315440018559267_Split_1.fasta', 15780, 6.279, 5, 3, 16304
'PRANK_b1#0001_htT_tree_89_OP_0.08315440018559267_Split_1.fasta', 15810, 6.284, 5, 3, 16339
'PRANK_b1#0004_hhH_tree_20_OP_0.1825262028599538_Split_4.fasta', 18185, 7.085, 5, 3, 18622
'PRANK_b1#0004_hhH_tree_2_OP_0.0971126692608415_Split_4.fasta', 19567, 7.497, 5, 3, 20197
'PRANK_b1#0004_hhT_tree_20_OP_0.1825262028599538_Split_4.fasta', 18045, 7.299, 6, 3, 18517
'PRANK_b1#0004_hhT_tree_2_OP_0.0971126692608415_Split_4.fasta', 18357, 6.864, 5, 3, 18873
'PRANK_b1#0004_htH_tree_20_OP_0.1825262028599538_Split_4.fasta', 18231, 7.089, 5, 3, 18665
'PRANK_b1#0004_htH_tree_2_OP_0.0971126692608415_Split_4.fasta', 19464, 7.503, 5, 3, 20118
'PRANK_b1#0004_htT_tree_20_OP_0.1825262028599538_Split_4.fasta', 18038, 7.299, 6, 3, 18514
'PRANK_b1#0004_htT_tree_2_OP_0.0971126692608415_Split_4.fasta', 18358, 6.862, 5, 3, 18874
'PRANK_b1#0005_hhH_tree_67_OP_0.008476858088944328_Split_5.fasta', 15719, 6.058, 4, 3, 16134
'PRANK_b1#0005_hhT_tree_67_OP_0.008476858088944328_Split_5.fasta', 17126, 6.4, 4, 3, 17533
'PRANK_b1#0005_htH_tree_67_OP_0.008476858088944328_Split_5.fasta', 15725, 6.081, 4, 3, 16141
'PRANK_b1#0005_htT_tree_67_OP_0.008476858088944328_Split_5.fasta', 17122, 6.395, 4, 3, 17532
'PRANK_b1#0006_hhH_tree_90_OP_0.4673207261707267_Split_6.fasta', 18030, 7.444, 6, 3, 18676
'PRANK_b1#0006_hhT_tree_90_OP_0.4673207261707267_Split_6.fasta', 18054, 7.427, 6, 3, 18698
'PRANK_b1#0006_htH_tree_90_OP_0.4673207261707267_Split_6.fasta', 18038, 7.435, 6, 3, 18683
'PRANK_b1#0006_htT_tree_90_OP_0.4673207261707267_Split_6.fasta', 18044, 7.446, 6, 3, 18687
'PRANK_b1#0007_hhH_tree_41_OP_0.02098294888047958_Split_7.fasta', 19128, 6.747, 3, 2, 19423
'PRANK_b1#0007_hhT_tree_41_OP_0.02098294888047958_Split_7.fasta', 18724, 6.596, 4, 2, 19010
'PRANK_b1#0007_htH_tree_41_OP_0.02098294888047958_Split_7.fasta', 19128, 6.747, 3, 2, 19423
'PRANK_b1#0007_htT_tree_41_OP_0.02098294888047958_Split_7.fasta', 18724, 6.596, 4, 2, 19010
'PRANK_b1#0008_hhH_tree_15_OP_0.23700500204391878_Split_8.fasta', 18583, 7.618, 6, 3, 19268
'PRANK_b1#0008_hhT_tree_15_OP_0.23700500204391878_Split_8.fasta', 18273, 7.297, 6, 3, 18887
'PRANK_b1#0008_htH_tree_15_OP_0.23700500204391878_Split_8.fasta', 18270, 7.653, 6, 3, 18967
'PRANK_b1#0008_htT_tree_15_OP_0.23700500204391878_Split_8.fasta', 17085, 7.111, 6, 3, 17713
'PRANK_b1#0009_hhH_tree_29_OP_0.3263217068805121_Split_9.fasta', 17793, 7.657, 8, 4, 18406
'PRANK_b1#0009_hhT_tree_29_OP_0.3263217068805121_Split_9.fasta', 19019, 7.934, 7, 4, 19623
'PRANK_b1#0009_htH_tree_29_OP_0.3263217068805121_Split_9.fasta', 17784, 7.65, 8, 4, 18397
'PRANK_b1#0009_htT_tree_29_OP_0.3263217068805121_Split_9.fasta', 19044, 7.898, 7, 4, 19651
'PRANK_b1#0010_hhH_tree_55_OP_0.12131382649812672_Split_10.fasta', 16035, 6.314, 5, 3, 16513
'PRANK_b1#0010_hhH_tree_78_OP_0.2199134490774199_Split_10.fasta', 21787, 7.578, 5, 3, 22269
'PRANK_b1#0010_hhH_tree_93_OP_0.22235197408396468_Split_10.fasta', 15992, 6.67, 6, 3, 16553
'PRANK_b1#0010_hhT_tree_55_OP_0.12131382649812672_Split_10.fasta', 16143, 6.277, 5, 3, 16599
'PRANK_b1#0010_hhT_tree_78_OP_0.2199134490774199_Split_10.fasta', 21722, 7.618, 5, 3, 22165
'PRANK_b1#0010_hhT_tree_93_OP_0.22235197408396468_Split_10.fasta', 15917, 6.567, 5, 3, 16410
'PRANK_b1#0010_htH_tree_55_OP_0.12131382649812672_Split_10.fasta', 16030, 6.306, 5, 3, 16501
