code1,code,ssp_from_true,dseq_from_true,dpos_from_true,taxa_num,msa_length,constant_sites_pct,n_unique_sites,entropy_mean,entropy_25_pct,entropy_75_pct,entropy_sum,entropy_max,num_gap_segments_norm,av_gap_segment_length,gaps_len_one,gaps_len_two,gaps_len_three,gaps_len_four_plus,num_unique_gaps,num_unique_gaps_norm,avg_unique_gap_length,gaps_1seq_len1,gaps_2seq_len1,gaps_1seq_len2,gaps_2seq_len2,gaps_1seq_len3,gaps_2seq_len3,gaps_1seq_len4plus,gaps_2seq_len4plus,gaps_all_except_1_len1,gaps_all_except_1_len2,gaps_all_except_1_len3,gaps_all_except_1_len4plus,num_cols_no_gaps,num_cols_1_gap,num_cols_2_gaps,num_cols_all_gaps_except1,single_char_count,double_char_count,seq_max_len,seq_min_len,bl_sum,bl_mean,bl_25_pct,bl_75_pct,bl_max,bl_min,parsimony_mean,parsimony_sum,parsimony_max,parsimony_min,parsimony_25_pct,parsimony_75_pct,sp_match_count,sp_match_count_norm,sp_mismatch_count,sp_mismatch_count_norm,sp_go,sp_go_norm,sp_ge,sp_ge_norm,sp_match_BLOSUM62,sp_match_norm_BLOSUM62,sp_mismatch_BLOSUM62,sp_mismatch_norm_BLOSUM62,sp_BLOSUM62_GO_-10_GE_-0.5,sp_norm_BLOSUM62_GO_-10_GE_-0.5,sp_BLOSUM62_GO_-6_GE_-0.5,sp_norm_BLOSUM62_GO_-6_GE_-0.5,sp_BLOSUM62_GO_-10_GE_-1,sp_norm_BLOSUM62_GO_-10_GE_-1,sp_BLOSUM62_GO_-6_GE_-1,sp_norm_BLOSUM62_GO_-6_GE_-1,sp_BLOSUM62_GO_-10_GE_-0.2,sp_norm_BLOSUM62_GO_-10_GE_-0.2,sp_BLOSUM62_GO_-6_GE_-0.2,sp_norm_BLOSUM62_GO_-6_GE_-0.2,sp_match_PAM250,sp_match_norm_PAM250,sp_mismatch_PAM250,sp_mismatch_norm_PAM250,sp_PAM250_GO_-10_GE_-0.5,sp_norm_PAM250_GO_-10_GE_-0.5,sp_PAM250_GO_-6_GE_-0.5,sp_norm_PAM250_GO_-6_GE_-0.5,sp_PAM250_GO_-10_GE_-1,sp_norm_PAM250_GO_-10_GE_-1,sp_PAM250_GO_-6_GE_-1,sp_norm_PAM250_GO_-6_GE_-1,sp_PAM250_GO_-10_GE_-0.2,sp_norm_PAM250_GO_-10_GE_-0.2,sp_PAM250_GO_-6_GE_-0.2,sp_norm_PAM250_GO_-6_GE_-0.2,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-10_GE_-0.5,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-10_GE_-0.5,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-10_GE_-0.5,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-10_GE_-0.5,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-6_GE_-0.5,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-6_GE_-0.5,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-6_GE_-0.5,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-6_GE_-0.5,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-10_GE_-1,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-10_GE_-1,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-6_GE_-1,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-6_GE_-1,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-10_GE_-0.2,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-10_GE_-0.2,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-10_GE_-0.2,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-10_GE_-0.2,sp_HENIKOFF_with_gaps_BLOSUM62_GO_-6_GE_-0.2,sp_HENIKOFF_without_gaps_BLOSUM62_GO_-6_GE_-0.2,sp_CLUSTAL_WEIGHTS_mid_root_BLOSUM62_GO_-6_GE_-0.2,sp_CLUSTAL_WEIGHTS_diff_sum_BLOSUM62_GO_-6_GE_-0.2,sp_HENIKOFF_with_gaps_PAM250_GO_-10_GE_-0.5,sp_HENIKOFF_without_gaps_PAM250_GO_-10_GE_-0.5,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-10_GE_-0.5,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-10_GE_-0.5,sp_HENIKOFF_with_gaps_PAM250_GO_-6_GE_-0.5,sp_HENIKOFF_without_gaps_PAM250_GO_-6_GE_-0.5,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-6_GE_-0.5,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-6_GE_-0.5,sp_HENIKOFF_with_gaps_PAM250_GO_-10_GE_-1,sp_HENIKOFF_without_gaps_PAM250_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-10_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-10_GE_-1,sp_HENIKOFF_with_gaps_PAM250_GO_-6_GE_-1,sp_HENIKOFF_without_gaps_PAM250_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-6_GE_-1,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-6_GE_-1,sp_HENIKOFF_with_gaps_PAM250_GO_-10_GE_-0.2,sp_HENIKOFF_without_gaps_PAM250_GO_-10_GE_-0.2,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-10_GE_-0.2,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-10_GE_-0.2,sp_HENIKOFF_with_gaps_PAM250_GO_-6_GE_-0.2,sp_HENIKOFF_without_gaps_PAM250_GO_-6_GE_-0.2,sp_CLUSTAL_WEIGHTS_mid_root_PAM250_GO_-6_GE_-0.2,sp_CLUSTAL_WEIGHTS_diff_sum_PAM250_GO_-6_GE_-0.2,k_mer_max_K5,k_mer_average_K5,k_mer_95_pct_K5,k_mer_90_pct_K5,kmer_sum_of_top_10_K5,k_mer_max_K10,k_mer_average_K10,k_mer_95_pct_K10,k_mer_90_pct_K10,kmer_sum_of_top_10_K10,k_mer_max_K20,k_mer_average_K20,k_mer_95_pct_K20,k_mer_90_pct_K20,kmer_sum_of_top_10_K20
126014,MAFFT_b1#0007_hhT_tree_36_OP_2.1446400488559805_Split_7.fasta,0.178,0.117,0.197,70,1178,0.698,738,0.321,0,0.637,377.555,2.601,57.829,16.942,6.586,3.643,3.786,43.814,100,1.429,41.34,6,2,6,0,5,1,83,16,1,1,0,0,6,9,28,743,1176,922,280,107,3.8,0.028,0.005,0.037,0.132,0.001,4.345,5118,47,1,1,2,193941,0.068,200016,0.07,25906,0.009,169806,0.06,997417,0.351,-36029,-0.013,617425,0.217,721049,0.253,532522,0.187,636146,0.224,668366.8,0.235,771990.8,0.271,988468,0.347,55079,0.019,699584,0.246,803208,0.282,614681,0.216,718305,0.252,750525.8,0.264,854149.8,0.3,97.373,92.17,1446.724,1404.88,120.141,115.272,1807.699,1759.985,74.575,67.858,1074.57,1039.34,97.343,90.96,1435.545,1394.445,111.051,106.758,1670.016,1624.204,133.819,129.859,2030.991,1979.309,114.69,109.893,1717.916,1669.638,137.457,132.995,2078.891,2024.743,91.892,85.581,1345.762,1304.098,114.66,108.683,1706.737,1659.203,128.368,124.481,1941.208,1888.962,151.136,147.582,2302.183,2244.067,54546,9.711,9,4,57384,41160,4.783,5,3,43646,23483,2.567,4,2,25082
126014,MAFFT_b1#0007_htT_tree_36_OP_2.1446400488559805_Split_7.fasta,0.186,0.124,0.199,70,1151,0.694,724,0.331,0,0.637,381.247,2.601,55.2,17.259,5.657,3.614,3.014,42.914,99,1.414,40.263,7,2,4,0,4,1,84,17,1,1,0,0,6,9,20,729,1052,864,280,107,3.927,0.029,0.005,0.039,0.136,0.001,4.507,5188,46,1,1,2,193172,0.069,199812,0.072,26828,0.01,171752,0.062,993267,0.357,-35456,-0.013,603655,0.217,710967,0.256,517779,0.186,625091,0.225,655180.6,0.236,762492.6,0.274,984805,0.354,55851,0.02,686500,0.247,793812,0.286,600624,0.216,707936,0.255,738025.6,0.266,845337.6,0.304,95.585,90.692,1486.795,1464.374,118.934,114.316,1879.855,1851.908,72.681,66.335,1091.477,1073.545,96.031,89.959,1484.538,1461.079,109.327,105.306,1723.985,1698.872,132.677,128.93,2117.046,2086.406,112.966,108.445,1773.143,1746.772,136.315,132.068,2166.204,2134.306,90.062,84.088,1377.826,1355.943,113.411,107.711,1770.886,1743.477,126.708,123.059,2010.334,1981.269,150.057,146.682,2403.395,2368.803,53139,9.419,9,4,55915,40066,4.674,5,3,42491,23054,2.515,4,2,24551
126014,MAFFT_b1#0033_hhT_tree_23_OP_2.8095393482122226_Split_33.fasta,0.186,0.124,0.205,70,1126,0.663,750,0.354,0,0.693,398.96,2.629,51.543,17.999,5.671,4.671,2.9,38.3,96,1.371,43.625,4,1,3,2,6,0,83,12,1,0,0,0,4,8,26,662,571,896,280,107,4.028,0.029,0.005,0.039,0.16,0.001,4.591,5169,47,1,1,2,192031,0.071,203964,0.075,20929,0.008,165730,0.061,987326,0.363,-44385,-0.016,650786,0.239,734502,0.27,567921,0.209,651637,0.24,700505,0.258,784221,0.288,981094,0.361,44550,0.016,733489,0.27,817205,0.301,650624,0.239,734340,0.27,783208,0.288,866924,0.319,101.048,95.822,1605.899,1622.886,119.983,115.218,1935.929,1954.385,78.5,71.85,1199.707,1214.82,97.435,91.246,1529.737,1546.318,114.576,110.205,1849.614,1867.726,133.511,129.601,2179.644,2199.225,118.121,113.22,1895.862,1914.227,137.056,132.616,2225.892,2245.726,95.573,89.248,1489.671,1506.161,114.508,108.644,1819.701,1837.66,131.649,127.603,2139.577,2159.067,150.584,146.999,2469.607,2490.566,52556,8.828,8,4,54717,40716,4.421,5,3,42615,24795,2.444,4,2,25808
126014,MAFFT_b1#0016_hhT_tree_16_OP_1.6140779433426575_Split_16.fasta,0.174,0.116,0.191,70,1146,0.693,753,0.325,0,0.693,372.256,2.623,57.729,16.417,9.914,3.743,3.614,40.457,118,1.686,34.669,7,5,9,3,9,1,93,17,1,0,0,0,4,17,11,717,1311,662,280,107,3.883,0.028,0.005,0.038,0.132,0.001,4.425,5071,47,1,1,2,195387,0.071,195838,0.071,31865,0.012,175270,0.063,1003781,0.363,-25935,-0.009,571561,0.207,699021,0.253,483926,0.175,611386,0.221,624142,0.226,751602,0.272,993861,0.359,65348,0.024,652924,0.236,780384,0.282,565289,0.204,692749,0.25,705505,0.255,832965,0.301,86.528,81.461,1280.534,1298.645,114.556,109.912,1734.873,1757.742,63.198,56.66,891.023,905.688,91.226,85.111,1345.362,1364.784,100.526,96.341,1514.24,1534.419,128.554,124.793,1968.58,1993.516,103.462,98.693,1549.211,1569.697,131.49,127.144,2003.55,2028.794,80.131,73.892,1159.7,1176.74,108.16,102.343,1614.039,1635.837,117.46,113.574,1782.917,1805.471,145.488,142.025,2237.257,2264.568,53035,9.228,9,4,55541,40536,4.535,5,3,42660,24046,2.456,4,2,25318
126014,MAFFT_b1#0014_hhH_tree_22_OP_1.8978074920611192_Split_14.fasta,0.144,0.099,0.177,70,1144,0.635,812,0.364,0,0.693,416.618,2.605,59.986,15.766,5.929,5.357,2.657,46.043,116,1.657,39.69,8,0,6,2,9,0,93,19,0,0,0,0,0,8,26,631,1165,919,280,107,3.956,0.029,0.004,0.038,0.141,0.001,4.464,5107,49,1,1,2,195649,0.071,194725,0.07,27726,0.01,176972,0.064,1006254,0.364,-23664,-0.009,616844,0.223,727748,0.263,528358,0.191,639262,0.231,669935.6,0.242,780839.6,0.283,999929,0.362,70196,0.025,704379,0.255,815283,0.295,615893,0.223,726797,0.263,757470.6,0.274,868374.6,0.314,94.332,89.118,1444.299,1432.524,119.614,115.233,1874.433,1861.562,70.068,63.303,1017.804,1006.313,95.35,89.418,1447.939,1435.351,108.891,104.607,1700.196,1688.25,134.173,130.722,2130.33,2117.288,112.507,107.686,1744.214,1731.513,137.789,133.802,2174.348,2160.551,88.243,81.871,1317.719,1305.302,113.525,107.987,1747.854,1734.34,127.066,123.175,2000.111,1987.239,152.348,149.291,2430.245,2416.277,51585,9.5,9,4,54282,38699,4.571,6,3,40913,22097,2.475,4,2,23277
126014,MAFFT_b1#0033_htH_tree_23_OP_2.8095393482122226_Split_33.fasta,0.182,0.124,0.199,70,1093,0.644,744,0.374,0,0.693,408.926,2.629,50.471,17.727,5.543,5.6,1.957,37.371,96,1.371,43.781,3,0,3,2,5,0,85,14,1,0,0,0,4,8,27,631,506,836,280,107,4.152,0.03,0.004,0.04,0.161,0.001,4.72,5159,47,1,1,3,192997,0.073,205086,0.078,19147,0.007,161554,0.061,992913,0.376,-44927,-0.017,675739,0.256,752327,0.285,594962,0.225,671550,0.254,724205.2,0.274,800793.2,0.303,984526,0.373,44057,0.017,756336,0.287,832924,0.316,675559,0.256,752147,0.285,804802.2,0.305,881390.2,0.334,105.223,99.895,1834.187,1810.763,122.76,117.944,2165.257,2136.89,83.09,76.382,1403.712,1386.025,100.626,94.432,1734.782,1712.152,118.503,114.002,2092.473,2065.605,136.04,132.052,2423.542,2391.732,121.894,116.917,2141.423,2113.061,139.43,134.967,2472.492,2439.188,99.761,93.404,1710.947,1688.323,117.297,111.454,2042.017,2014.45,135.174,131.025,2399.708,2367.903,152.71,149.074,2730.778,2694.03,50583,8.423,8,4,52805,39052,4.26,5,3,41020,23374,2.376,4,2,24435
126014,MAFFT_b1#0031_htT_tree_17_OP_2.0804423576913704_Split_31.fasta,0.156,0.106,0.173,70,1123,0.644,774,0.361,0,0.693,405.65,2.642,60.771,15.216,14.671,3.014,2,41.086,122,1.743,34.803,5,0,6,1,7,0,104,18,2,1,0,0,7,9,18,635,1128,786,280,107,4.021,0.029,0.004,0.04,0.155,0.001,4.529,5086,48,1,1,2,195928,0.072,201436,0.074,21797,0.008,162992,0.06,1008238,0.372,-34795,-0.013,673977,0.249,761165,0.281,592481,0.218,679669,0.251,722874.6,0.267,810062.6,0.299,1001814,0.369,55962,0.021,758310,0.28,845498,0.312,676814,0.25,764002,0.282,807207.6,0.298,894395.6,0.33,103.032,96.472,1635.765,1635.315,124.122,118.508,2008.399,2005.436,80.48,72.353,1228.729,1230.116,101.57,94.39,1601.364,1600.237,116.563,110.942,1879.987,1878.434,137.653,132.979,2252.621,2248.555,120.599,114.456,1934.323,1932.001,141.689,136.493,2306.958,2302.122,98.047,90.338,1527.288,1526.803,119.137,112.375,1899.922,1896.924,134.13,128.927,2178.545,2175.12,155.22,150.964,2551.179,2545.242,51357,8.882,8,4,53744,39444,4.372,5,3,41369,23988,2.469,4,2,25131
126014,MAFFT_b1#0031_hhT_tree_17_OP_2.0804423576913704_Split_31.fasta,0.16,0.109,0.181,70,1112,0.635,763,0.371,0,0.693,412.644,2.642,61.471,14.864,15.586,3.043,1.971,40.871,124,1.771,34.677,6,0,8,1,6,0,104,18,2,1,0,0,7,9,18,621,1119,892,280,107,4.07,0.03,0.004,0.04,0.157,0.001,4.585,5099,48,1,1,2,195585,0.073,201302,0.075,22670,0.008,163946,0.061,1006366,0.375,-34170,-0.013,663523,0.247,754203,0.281,581550,0.217,672230,0.25,712706.8,0.265,803386.8,0.299,999840,0.372,56967,0.021,748134,0.279,838814,0.312,666161,0.248,756841,0.282,797317.8,0.297,887997.8,0.331,100.753,94.196,1579.974,1637.561,122.57,116.976,1963.902,2030.028,78.127,70.026,1172.172,1220.601,99.944,92.807,1556.099,1613.068,114.328,108.697,1824.655,1887.736,136.146,131.478,2208.583,2280.204,118.394,112.252,1878.385,1943.433,140.212,135.033,2262.313,2335.9,95.768,88.082,1470.582,1526.473,117.585,110.863,1854.51,1918.94,131.97,126.754,2123.066,2193.608,153.787,149.535,2506.994,2586.076,50585,8.828,8,4,52879,38549,4.375,5,3,40462,23634,2.449,4,2,24701
126014,MAFFT_b1#0042_hhT_tree_41_OP_2.5147928507965345_Split_42.fasta,0.213,0.138,0.222,70,1142,0.671,730,0.344,0,0.693,392.349,2.601,53.371,17.682,6.486,3.843,4.514,38.529,93,1.329,41.624,7,1,3,1,3,1,80,20,1,1,0,0,7,10,21,704,910,500,280,107,3.967,0.029,0.004,0.039,0.136,0.001,4.539,5184,47,1,1,2,188100,0.068,207173,0.075,22041,0.008,167174,0.061,966431,0.35,-50167,-0.018,612267,0.222,700431,0.254,528680,0.192,616844,0.224,662419.2,0.24,750583.2,0.272,958422,0.348,39901,0.014,694326,0.252,782490,0.284,610739,0.221,698903,0.253,744478.2,0.27,832642.2,0.302,97.475,92.946,1515.036,1545.955,116.939,112.824,1839.273,1874.879,74.992,69.041,1129.026,1154.463,94.456,88.919,1453.264,1483.387,110.964,107.289,1746.641,1780.851,130.428,127.167,2070.879,2109.774,114.626,110.483,1796.435,1831.632,134.09,130.361,2120.673,2160.555,92.144,86.578,1410.425,1440.14,111.608,106.456,1734.663,1769.063,128.116,124.826,2028.041,2066.527,147.58,144.704,2352.278,2395.451,53332,8.948,9,4,55579,42128,4.44,5,3,43978,27119,2.485,4,2,28421
126014,MAFFT_b1#0037_htT_tree_34_OP_2.1858321729487624_Split_37.fasta,0.161,0.107,0.168,70,1187,0.684,776,0.324,0,0.673,384.593,2.583,52.329,18.894,6.514,1.114,2.071,42.629,114,1.629,35.965,11,0,6,0,6,0,91,17,0,0,0,0,3,4,24,730,687,860,280,107,3.813,0.028,0.004,0.037,0.147,0.001,4.336,5147,49,1,1,2,193776,0.068,200020,0.07,24034,0.008,170128,0.059,996633,0.348,-35757,-0.012,635472,0.222,731608,0.255,550408,0.192,646544,0.226,686510.4,0.239,782646.4,0.273,988450,0.345,54717,0.019,717763,0.25,813899,0.284,632699,0.221,728835,0.254,768801.4,0.268,864937.4,0.302,99.673,94.154,1413.47,1426.295,120.907,115.767,1743.003,1757.22,76.717,69.601,1044.095,1055.098,97.952,91.213,1373.628,1386.023,113.446,108.886,1635.096,1649.014,134.681,130.499,1964.628,1979.939,116.726,111.657,1669.739,1683.656,137.961,133.269,1999.271,2014.581,93.77,87.103,1300.364,1312.459,115.005,108.716,1629.896,1643.383,130.499,126.389,1891.364,1906.375,151.734,148.001,2220.897,2237.299,56227,9.615,9,4,58894,42790,4.815,6,3,45101,25520,2.588,4,2,26873
126014,MAFFT_b1#0042_htH_tree_41_OP_2.5147928507965345_Split_42.fasta,0.221,0.143,0.221,70,1140,0.671,736,0.348,0,0.693,397.121,2.601,52.114,18.07,6.471,2.957,4.529,38.157,95,1.357,41.789,6,1,2,1,3,1,84,20,1,1,0,0,5,8,38,699,875,622,280,107,3.986,0.029,0.005,0.039,0.137,0.001,4.559,5197,48,1,1,2,186651,0.068,207046,0.075,21943,0.008,170326,0.062,958632,0.348,-51731,-0.019,602308,0.219,690080,0.251,517145,0.188,604917,0.22,653405.8,0.237,741177.8,0.269,951386,0.346,38401,0.014,685194,0.249,772966,0.281,600031,0.218,687803,0.25,736291.8,0.267,824063.8,0.299,96.082,91.974,1527.571,1549.815,115.394,111.68,1855.061,1880.399,73.366,67.901,1131.414,1150.274,92.678,87.607,1458.904,1480.858,109.711,106.418,1765.266,1789.54,129.023,126.124,2092.756,2120.124,113.319,109.542,1815.374,1840.407,132.631,129.247,2142.863,2170.991,90.603,85.469,1419.216,1440.866,109.915,105.174,1746.706,1771.45,126.948,123.985,2053.068,2080.132,146.26,143.691,2380.558,2410.716,53418,8.849,8,4,55652,42286,4.414,5,3,44123,27375,2.48,3,2,28609
126014,MAFFT_b1#0037_hhH_tree_34_OP_2.1858321729487624_Split_37.fasta,0.162,0.109,0.174,70,1181,0.687,772,0.326,0,0.657,384.611,2.583,52.371,18.764,7.457,1.986,1.957,40.971,117,1.671,35.214,9,0,5,0,6,0,97,18,0,0,0,0,3,4,20,727,793,587,280,107,3.831,0.028,0.004,0.037,0.15,0.001,4.359,5148,48,1,1,2,193659,0.068,199546,0.07,24745,0.009,171310,0.06,996422,0.349,-34628,-0.012,628689,0.22,727669,0.255,543034,0.19,642014,0.225,680082,0.238,779062,0.273,988905,0.347,55166,0.019,710966,0.249,809946,0.284,625311,0.219,724291,0.254,762359,0.267,861339,0.302,98.071,92.495,1429.513,1405.83,119.973,114.799,1777.395,1747.894,74.958,67.788,1049.891,1031.053,96.86,90.092,1397.772,1373.117,111.938,107.319,1657.287,1630.696,133.84,129.623,2005.168,1972.76,115.094,109.939,1690.725,1662.443,136.996,132.243,2038.607,2004.507,91.981,85.232,1311.103,1287.666,113.884,107.537,1658.984,1629.73,128.962,124.763,1918.498,1887.309,150.864,147.067,2266.38,2229.373,56107,9.38,8,4,58583,43079,4.685,5,3,45246,26386,2.515,4,2,27619
126014,MAFFT_b1#0037_htH_tree_34_OP_2.1858321729487624_Split_37.fasta,0.161,0.107,0.168,70,1187,0.684,776,0.324,0,0.673,384.593,2.583,52.329,18.894,6.514,1.114,2.071,42.629,114,1.629,35.965,11,0,6,0,6,0,91,17,0,0,0,0,3,4,24,730,687,860,280,107,3.813,0.028,0.004,0.037,0.147,0.001,4.336,5147,49,1,1,2,193776,0.068,200020,0.07,24034,0.008,170128,0.059,996633,0.348,-35757,-0.012,635472,0.222,731608,0.255,550408,0.192,646544,0.226,686510.4,0.239,782646.4,0.273,988450,0.345,54717,0.019,717763,0.25,813899,0.284,632699,0.221,728835,0.254,768801.4,0.268,864937.4,0.302,99.673,94.154,1413.47,1426.295,120.907,115.767,1743.003,1757.22,76.717,69.601,1044.095,1055.098,97.952,91.213,1373.628,1386.023,113.446,108.886,1635.096,1649.014,134.681,130.499,1964.628,1979.939,116.726,111.657,1669.739,1683.656,137.961,133.269,1999.271,2014.581,93.77,87.103,1300.364,1312.459,115.005,108.716,1629.896,1643.383,130.499,126.389,1891.364,1906.375,151.734,148.001,2220.897,2237.299,56227,9.615,9,4,58894,42790,4.815,6,3,45101,25520,2.588,4,2,26873
126014,MAFFT_b1#0042_htT_tree_41_OP_2.5147928507965345_Split_42.fasta,0.221,0.143,0.221,70,1140,0.671,736,0.348,0,0.693,397.121,2.601,52.114,18.07,6.471,2.957,4.529,38.157,95,1.357,41.789,6,1,2,1,3,1,84,20,1,1,0,0,5,8,38,699,875,622,280,107,3.986,0.029,0.005,0.039,0.137,0.001,4.559,5197,48,1,1,2,186651,0.068,207046,0.075,21943,0.008,170326,0.062,958632,0.348,-51731,-0.019,602308,0.219,690080,0.251,517145,0.188,604917,0.22,653405.8,0.237,741177.8,0.269,951386,0.346,38401,0.014,685194,0.249,772966,0.281,600031,0.218,687803,0.25,736291.8,0.267,824063.8,0.299,96.082,91.974,1527.571,1549.815,115.394,111.68,1855.061,1880.399,73.366,67.901,1131.414,1150.274,92.678,87.607,1458.904,1480.858,109.711,106.418,1765.266,1789.54,129.023,126.124,2092.756,2120.124,113.319,109.542,1815.374,1840.407,132.631,129.247,2142.863,2170.991,90.603,85.469,1419.216,1440.866,109.915,105.174,1746.706,1771.45,126.948,123.985,2053.068,2080.132,146.26,143.691,2380.558,2410.716,53418,8.849,8,4,55652,42286,4.414,5,3,44123,27375,2.48,3,2,28609
126014,MAFFT_b1#0042_hhH_tree_41_OP_2.5147928507965345_Split_42.fasta,0.213,0.138,0.222,70,1142,0.671,730,0.344,0,0.693,392.349,2.601,53.371,17.682,6.486,3.843,4.514,38.529,93,1.329,41.624,7,1,3,1,3,1,80,20,1,1,0,0,7,10,21,704,910,500,280,107,3.967,0.029,0.004,0.039,0.136,0.001,4.539,5184,47,1,1,2,188100,0.068,207173,0.075,22041,0.008,167174,0.061,966431,0.35,-50167,-0.018,612267,0.222,700431,0.254,528680,0.192,616844,0.224,662419.2,0.24,750583.2,0.272,958422,0.348,39901,0.014,694326,0.252,782490,0.284,610739,0.221,698903,0.253,744478.2,0.27,832642.2,0.302,97.475,92.946,1515.036,1545.955,116.939,112.824,1839.273,1874.879,74.992,69.041,1129.026,1154.463,94.456,88.919,1453.264,1483.387,110.964,107.289,1746.641,1780.851,130.428,127.167,2070.879,2109.774,114.626,110.483,1796.435,1831.632,134.09,130.361,2120.673,2160.555,92.144,86.578,1410.425,1440.14,111.608,106.456,1734.663,1769.063,128.116,124.826,2028.041,2066.527,147.58,144.704,2352.278,2395.451,53332,8.948,9,4,55579,42128,4.44,5,3,43978,27119,2.485,4,2,28421
126014,MAFFT_b1#0031_htH_tree_17_OP_2.0804423576913704_Split_31.fasta,0.156,0.106,0.173,70,1123,0.644,774,0.361,0,0.693,405.65,2.642,60.771,15.216,14.671,3.014,2.014,41.071,122,1.743,34.803,5,0,6,1,8,0,103,18,2,1,0,0,7,9,18,635,1128,786,280,107,4.021,0.029,0.004,0.04,0.155,0.001,4.529,5086,48,1,1,2,195928,0.072,201436,0.074,21797,0.008,162992,0.06,1008238,0.372,-34795,-0.013,673977,0.249,761165,0.281,592481,0.218,679669,0.251,722874.6,0.267,810062.6,0.299,1001814,0.369,55962,0.021,758310,0.28,845498,0.312,676814,0.25,764002,0.282,807207.6,0.298,894395.6,0.33,103.032,96.472,1635.765,1635.315,124.122,118.508,2008.399,2005.436,80.48,72.353,1228.729,1230.116,101.57,94.39,1601.364,1600.237,116.563,110.942,1879.987,1878.434,137.653,132.979,2252.621,2248.555,120.599,114.456,1934.323,1932.001,141.689,136.493,2306.958,2302.122,98.047,90.338,1527.288,1526.803,119.137,112.375,1899.922,1896.924,134.13,128.927,2178.545,2175.12,155.22,150.964,2551.179,2545.242,51358,8.881,8,4,53745,39449,4.373,5,3,41375,23992,2.47,4,2,25136
126014,MAFFT_b1#0031_hhH_tree_17_OP_2.0804423576913704_Split_31.fasta,0.16,0.109,0.181,70,1112,0.635,763,0.371,0,0.693,412.644,2.642,61.471,14.864,15.586,3.043,1.986,40.857,124,1.771,34.677,6,0,8,1,7,0,103,18,2,1,0,0,7,9,18,621,1119,892,280,107,4.07,0.03,0.004,0.04,0.157,0.001,4.585,5099,48,1,1,2,195585,0.073,201302,0.075,22670,0.008,163946,0.061,1006366,0.375,-34170,-0.013,663523,0.247,754203,0.281,581550,0.217,672230,0.25,712706.8,0.265,803386.8,0.299,999840,0.372,56967,0.021,748134,0.279,838814,0.312,666161,0.248,756841,0.282,797317.8,0.297,887997.8,0.331,100.753,94.196,1579.974,1637.561,122.57,116.976,1963.902,2030.028,78.127,70.026,1172.172,1220.601,99.944,92.807,1556.099,1613.068,114.328,108.697,1824.655,1887.736,136.146,131.478,2208.583,2280.204,118.394,112.252,1878.385,1943.433,140.212,135.033,2262.313,2335.9,95.768,88.082,1470.582,1526.473,117.585,110.863,1854.51,1918.94,131.97,126.754,2123.066,2193.608,153.787,149.535,2506.994,2586.076,50586,8.827,8,4,52880,38554,4.376,5,3,40468,23638,2.45,4,2,24706
